FeatureID	Confidence	RawTaxonomy
7e7deb01f0491d33ecb87427fcbeb1ee	0.99909282577102	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium
7fe5140fabab7789c1dbaa9a5939bedd	0.997946331389043	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
266d3c050f6688d15024f3c36c9328d8	0.999999999756454	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__Incertae_Sedis; g__Incertae_Sedis
576ec6e8c13362133c1dbe96985d47d1	0.999946773559668	d__Archaea; p__Micrarchaeota; c__Micrarchaeia; o__Micrarchaeales; f__Incertae_Sedis; g__CG1_02_55_41
b9f03ef799adb58dd96176ffad7ec24a	0.99999977092237	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
b75f9fb9a9fd532cab665ef8cfe95eed	0.999952478228679	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
c22b16cc6108c04f29fea3b6d4c81571	0.999988479320662	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
e76dea2cf35d73edade78d85ddf243b1	0.986013945273401	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae
afacc69f169eac6016e7060822fabcb3	0.999999993053933	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
c02e74171a45a7d8308e4581e6b79eab	0.999999979337147	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Azambacteria; f__Incertae_Sedis; g__Incertae_Sedis
7da5a08a0f3713731b1ec0bdefe97783	0.999999954363731	d__Bacteria; p__DTB120; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
cb7417898e26dc23903ed96497486210	0.999992031686276	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1
0413f9fe237af7a8c9c37b0825a63520	0.999977872278603	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
80d3501f78a03f9396161c0abd018c18	0.999997250056453	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
906a06fc904a9a11c50b0a100467961b	0.959938066384315	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis
a9cdace376f468b22ea7bac7de7e029c	0.998734006673335	d__Bacteria; p__MBNT15; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
aea5c45decda07ef9ad9a8e1ad4125ba	0.74306694413767	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium
1e4c881a8860dc325bcfe839a009aebd	0.999999999929264	d__Bacteria; p__Bdellovibrionota; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae
48f748d17bb24e9a8e162c71e7eedba3	0.890345075358575	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__UBA9983; f__Incertae_Sedis; g__Incertae_Sedis
571e0de2d6989f71ebd61045f7277b9a	0.999868125914606	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
67793ee2b745d7e3f566a720a5e77c26	0.999982234538048	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
7caa9381452864233f5bc89d1bca5a92	0.999975265318302	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
ce3110731e628641298e8682b8fe8a2b	0.994516615309176	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__OLB12
cea7cb895e7a2b5146a013ed6552cb5b	0.999984730774334	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis
debe02fd9e20519d37ec03ff98fac594	0.999999999989782	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Incertae_Sedis; g__Incertae_Sedis
e81376d3f9c2ef0b083f13dc5093421b	0.999649377343175	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
f4d1542e29aeb1488c5d71993c3a5a39	0.896812278648188	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
3bf4d00fc2bd96c04242fb5d743b1daf	0.999950345634459	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Incertae_Sedis
54c05a1e59ddd42bd97a0a8f522bf591	0.999975154963761	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
ca38cab53ae08168f46b291cbce18ea5	0.99999999091925	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
2eb524be6fd8ca1d369b90802ec920f7	0.999984150414871	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
60e788e44b093e436155116d1e8c46c8	0.998860238516648	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfuricaulis
868e0165fe32a8925b7f20afa5e1dbfc	0.999881018276287	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
adfb67f460d65aa8614bed0880411c61	0.995684100611027	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Ferribacterium
d8a60bf7621dd59dc59f19a8894129c9	0.999195815761783	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a
003d0470f23082c7bf6de11e71a56898	0.999630765530534	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__GOUTA6
67e959ec1398cee2946858ecda5af98b	0.99966032099966	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis
a1190d2a5f87036e8b339276c40fbbc2	0.929246899482278	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
a968dacbd6e0a3f2f1738f0e64bc955d	0.99991598457531	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
e149acb95b2ccf99ebccc818ef8aac1f	0.999999979153373	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
f7f89283e208e3a486e0cc7dcc427ea5	0.999999999968651	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Rickettsiellales; f__Rickettsiellaceae; g__Aquicella
fbd7bc6b442654c4168fd874eb49dc9b	0.998173447445613	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
0e47b1c8584c7a957e4ec39127224c0f	0.991701288896465	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium
37210dbdd24c1f5b8c4339e77a1dea9f	0.999999938636764	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
5a7b179b1b45f0fe2282f260bf073f60	0.999628382803873	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium
7fc72bae05914d2a9d0ddadb3af5fbb7	0.99998157910041	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis
8a42d1b77fa69e52beee81716fc28799	0.702775930415012	d__Bacteria; p__Patescibacteria
8f15d3aaf8afd2c23436f6902502d156	0.942860665481547	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
b0eef4ca69519df0621c615120e56ff1	0.999986462920314	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis
eabb1ceac9d2502dc96f059992d8887f	0.999968002515767	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
1059d2483862d83ac9f6c0e5d65166ff	0.98234604955883	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Rickettsiellales; f__Rickettsiellaceae; g__Incertae_Sedis
18ff009abc8eccc4c9515ba5d20b2ea9	0.841308567855833	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a
211f84cff854705248e5f6256a2727a9	0.99999611811788	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
282f2a4eae6189311ff7312c03d5f7d7	0.999451695846657	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
287bbe44da5c1f5deb2b747d3e8dd297	0.999865260815771	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Incertae_Sedis
3aaa89901133838c319d53c68be8fa75	0.99999998399511	d__Bacteria; p__Cyanobacteriota; c__Vampirivibrionia; o__Caenarcaniphilales; f__Incertae_Sedis; g__Incertae_Sedis
3cffb8b7f8e218c4e0d2c03d54fdb136	0.999784101641916	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis
3dbf66ee7707a9c91038139380697b07	0.998187110881894	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
4a6524e6dcbe15f3e25bb337b3f3d7ea	0.999999831768903	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
68f7e28cb4418c9b9994ff0e555addcf	0.999987580983665	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1
8980c65cc2b3c63bf079e3397ed5ceaf	0.958573307812325	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Kerfeldbacteria; f__Incertae_Sedis; g__Incertae_Sedis
dc44a88a9e09760406765da06826cd7c	0.715108512963328	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis
e95d9802c603aade0272e2c129719179	0.999999991952066	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Incertae_Sedis; g__Incertae_Sedis
08bdc6c81f6b9daab3d132b54e1d45bc	0.9999919654686	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus
0b3152b92e28d3ab3d32c8247beff2d3	0.999999815756215	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__Incertae_Sedis
160083d0a5f65a88f14333860e7aac77	0.999999999999986	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woykebacteria; f__Incertae_Sedis; g__Incertae_Sedis
16f300a764ed32dd3259f6be8ff697de	0.966355807724925	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Incertae_Sedis; g__Incertae_Sedis
25ac4f5d6d2d91f28705ee0fa3f10bdb	0.999692742785519	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
26dbef51cdba97c1f8b84a235ea06f3c	0.969556989053313	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Rhizorhabdus
29c348ca28837d49e58c55fc98ac9e80	0.981594495543662	d__Bacteria; p__Myxococcota; c__bacteriap25; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
2a51ac1efc8e7a7807d008295442731e	0.999952135315467	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
2cd04b1d0e1b11f8c96708fa90e0def8	0.999999954183708	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Pseudobdellovibrionaceae; g__Pseudobdellovibrio
4e2314979e808957a86b1e112676bc20	0.804725435123803	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
5ea0169ea1bec162f836ed8493e22f2c	0.999999713625398	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
7c2457a2da138c586b4fb5072997efbb	0.999998223697219	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
7eb03f37e0df2e91756000f54b92a3ff	0.99999085909421	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis
80d11785b5400ad33e1293d8c72d736d	0.99999622743918	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
851e56d6147b8e4d3d28cafb27228449	0.999999996912272	d__Bacteria
8657067009fc7880ffa92458ac4b5103	0.999993960168006	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis
98906d02d6744198e90b8a0a9cce2d44	0.999981446944362	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
bae6856b75ab0f9f9fa7755cdb153642	0.999989827415476	d__Bacteria; p__Patescibacteria; c__Parcubacteria
cafa8b61b1350ad69f557a8e5a27bb6b	0.962892595287008	d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__A4b; g__Incertae_Sedis
cec03d066a8a4113768af9614bb8328c	0.999999999783782	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIc; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
ecf6b5c0e4d8b0c9394b881f44dcd962	0.999987830920167	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
f133a3f75e18e211fffbfb6b58564651	0.999998207482506	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Buchananbacteria; f__Incertae_Sedis; g__Incertae_Sedis
f3c8b681c470c28f8b1be635bc3559a9	0.999991954467024	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
132bee48373460dce6dc3682fc023242	0.999484526750613	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
17df3d296faa86b1b301701e1eebdc7d	0.999880468413101	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
1878c877726ea800913b57df800be272	0.999999999998238	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira
2abc8c5b975a1b33aec4bffcc84e84c2	0.999931385095732	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Incertae_Sedis; g__Incertae_Sedis
3715428636032e0e71f8f766bd207496	0.999999999999829	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Incertae_Sedis; g__Incertae_Sedis
3bc08fee0eec65a1d1aa91483402d80a	0.999995287768844	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Azambacteria; f__Incertae_Sedis; g__Incertae_Sedis
42e61a0cfc40a43c642c24c4a280c530	0.999875826713619	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
5c92bac0e203e2d9b207cfacf4afd4d8	0.999999999292939	d__Bacteria; p__Candidatus_Kryptonia; c__Kryptonia; o__Kryptoniales; f__BSV26; g__Incertae_Sedis
74b0e284d972ddedb9ca556e2d0ca028	0.999998246053355	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae; g__Oleiharenicola
8180787793ddae9c1ce4a8f5fdd43e42	0.999996668248664	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Magasanikbacteria; f__Incertae_Sedis; g__Incertae_Sedis
82c5d781264721f87110d8a4dfb8f8a2	0.999436424479315	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
