microbe	metabolite	Rho	PValue	QValue	AbsRho
MB_G018	MT_M043	-0.12765952419951496	0.05869752989506749	0.13158422543261908	0.12765952419951496
MB_G089	MT_M111	0.12762248964885844	0.05877145918061679	0.13172534743507686	0.12762248964885844
MB_G061	MT_M106	-0.12759581382462704	0.05882475767753534	0.13182018527178788	0.12759581382462704
MB_G058	MT_M077	0.12757730916943788	0.05886175352500066	0.1318777272847347	0.12757730916943788
MB_G016	MT_M081	0.12757197806107742	0.05887241542202699	0.1318777272847347	0.12757197806107742
MB_G086	MT_M110	0.1275563027008469	0.05890377442722968	0.13188982743305738	0.1275563027008469
MB_G037	MT_M055	-0.12755566704109153	0.058905046373203575	0.13188982743305738	0.12755566704109153
MB_G035	MT_M117	0.1275527969895484	0.058910789586765634	0.13188982743305738	0.1275527969895484
MB_G074	MT_M088	-0.1274786706887003	0.0590592825421012	0.13219761061466415	0.1274786706887003
MB_G054	MT_M084	-0.12743932340187514	0.05913822997559134	0.13234963814007758	0.12743932340187514
MB_G043	MT_M007	-0.12742536979656716	0.059166247742778344	0.1323876511119411	0.12742536979656716
MB_G088	MT_M112	-0.12741568727432362	0.05918569593283316	0.13240647859694218	0.12741568727432362
MB_G008	MT_M110	0.12736724010199466	0.059283085457896616	0.1325996319654724	0.12736724010199466
MB_G006	MT_M089	-0.12735093929745475	0.059315883358229134	0.13264826692112366	0.12735093929745475
MB_G005	MT_M048	-0.12733905499003265	0.059339804505881236	0.1326770363462968	0.12733905499003265
MB_G053	MT_M039	0.12724638081326675	0.059526615159502645	0.13304037246204026	0.12724638081326675
MB_G019	MT_M082	0.12724587344400126	0.059527639235932545	0.13304037246204026	0.12724587344400126
MB_G078	MT_M074	-0.12724158645560804	0.05953629269228843	0.13304037246204026	0.12724158645560804
MB_G074	MT_M011	0.12723645436976005	0.059546653374468184	0.13304037246204026	0.12723645436976005
MB_G086	MT_M106	-0.12722671406728425	0.059566321234084244	0.13304725143439688	0.12722671406728425
MB_G097	MT_M063	-0.12722394834237108	0.059571906829751206	0.13304725143439688	0.12722394834237108
MB_G034	MT_M083	0.12721578641353057	0.05958839299307689	0.13305930701840762	0.12721578641353057
MB_G062	MT_M098	0.12720462957462234	0.05961093461315046	0.1330848772758708	0.12720462957462234
MB_G046	MT_M058	0.1271953030944904	0.05962978351070845	0.1331021953364028	0.1271953030944904
MB_G062	MT_M018	-0.12718357452907475	0.05965349401319653	0.13313035673393311	0.12718357452907475
MB_G095	MT_M084	-0.12716770830623195	0.059685581576110106	0.13317719950043164	0.12716770830623195
MB_G010	MT_M069	0.12714510167720527	0.05973132537615132	0.13325449052125227	0.12714510167720527
MB_G048	MT_M034	0.1270998861748324	0.05982290416554357	0.133416684307468	0.1270998861748324
MB_G088	MT_M079	-0.12709822797525383	0.05982626485487378	0.133416684307468	0.12709822797525383
MB_G016	MT_M043	-0.12706348087928823	0.05989672291261888	0.1335489920013799	0.12706348087928823
MB_G084	MT_M078	-0.12702725080610766	0.059970260827742136	0.13368811627956634	0.12702725080610766
MB_G050	MT_M058	-0.12701942588049694	0.05998615321391131	0.13369870701466116	0.12701942588049694
MB_G005	MT_M109	-0.1270107449663087	0.06000378816682407	0.1337131769734241	0.1270107449663087
MB_G033	MT_M026	0.12697808895654056	0.06007016587443498	0.1338362403440809	0.12697808895654056
MB_G046	MT_M050	0.1269691539617368	0.06008833797804072	0.13385187594885625	0.1269691539617368
MB_G030	MT_M073	-0.12696250748062896	0.06010185860990278	0.13385714612450508	0.12696250748062896
MB_G048	MT_M037	0.1269529384163725	0.06012132891828618	0.13387566283530045	0.1269529384163725
MB_G089	MT_M040	0.1269473518227527	0.06013269843918592	0.13387613752694455	0.1269473518227527
MB_G025	MT_M020	-0.12688697686835246	0.060255683137303784	0.13412505984931283	0.12688697686835246
MB_G065	MT_M040	0.1268666474895113	0.06029714096578692	0.13419245022059403	0.1268666474895113
MB_G070	MT_M001	0.12680200745383585	0.06042911785995366	0.1344279673244047	0.12680200745383585
MB_G041	MT_M120	-0.12679955109240218	0.06043413774963596	0.1344279673244047	0.12679955109240218
MB_G069	MT_M045	-0.12679835920753782	0.060436573642930286	0.1344279673244047	0.12679835920753782
MB_G075	MT_M100	0.12677211951548192	0.06049022102056009	0.13452235957129746	0.12677211951548192
MB_G049	MT_M065	0.12675466647933664	0.06052592567198295	0.1345768219499343	0.12675466647933664
MB_G052	MT_M004	-0.12667865880697857	0.06068162113314614	0.13489800918817224	0.12667865880697857
MB_G003	MT_M023	-0.12664743093532063	0.06074568430992724	0.13501541243177012	0.12664743093532063
MB_G077	MT_M088	-0.12659644957915145	0.060850390840273515	0.13522309075616337	0.12659644957915145
MB_G063	MT_M028	-0.1265807877080872	0.06088258730576767	0.13525760010448154	0.1265807877080872
MB_G040	MT_M017	0.12657422172789165	0.06089608931003029	0.13525760010448154	0.12657422172789165
MB_G081	MT_M050	0.12657244931510195	0.06089973444704281	0.13525760010448154	0.12657244931510195
MB_G016	MT_M094	0.1265414229223459	0.06096357228253754	0.1353743277924594	0.1265414229223459
MB_G008	MT_M040	-0.12652689917754403	0.06099347428208922	0.13541566908141917	0.12652689917754403
MB_G050	MT_M077	-0.12649917983648296	0.061050577330880894	0.13551737476333162	0.12649917983648296
MB_G067	MT_M110	-0.12649303721954067	0.06106323733973675	0.13552040837374532	0.12649303721954067
MB_G034	MT_M117	0.12643016555932185	0.06119294081581312	0.1357831526978102	0.12643016555932185
MB_G079	MT_M020	-0.12633795316098595	0.06138358369541845	0.13618099544186013	0.12633795316098595
MB_G098	MT_M014	0.1262925074758362	0.06147771907947303	0.13634928243977779	0.1262925074758362
MB_G002	MT_M091	0.1262903630480357	0.06148216394013647	0.13634928243977779	0.1262903630480357
MB_G068	MT_M102	0.12628233408357736	0.06149880831531524	0.13635307526788132	0.12628233408357736
MB_G028	MT_M092	0.12627857626459052	0.061506599702086794	0.13635307526788132	0.12627857626459052
MB_G032	MT_M059	-0.12626924249079385	0.06152595567367519	0.13637079203622135	0.12626924249079385
MB_G024	MT_M089	-0.1262030849961655	0.06166329378966604	0.13664995853665604	0.1262030849961655
MB_G011	MT_M032	-0.12616711350696164	0.06173807367382518	0.13679041434377812	0.12616711350696164
MB_G041	MT_M076	-0.12614136596522885	0.06179164510962391	0.13688383631447054	0.12614136596522885
MB_G050	MT_M012	-0.1260372125740915	0.062008741144472114	0.13733940452817744	0.1260372125740915
MB_G079	MT_M042	-0.12599151901698966	0.062104181841984386	0.1375254072898713	0.12599151901698966
MB_G017	MT_M075	0.1259742482775531	0.062140286867933006	0.13757997092531293	0.1259742482775531
MB_G085	MT_M083	0.1259581913645939	0.06217386982082826	0.13762893153476097	0.1259581913645939
MB_G087	MT_M090	-0.12594731655278255	0.06219662290394009	0.1376539053573001	0.12594731655278255
MB_G077	MT_M020	-0.12592924912882808	0.062234440025305045	0.13771220363335063	0.12592924912882808
MB_G023	MT_M018	-0.12592225917196437	0.06224907584720599	0.13771919435222563	0.12592225917196437
MB_G025	MT_M042	-0.12589191650453854	0.0623126411943203	0.13783082146421688	0.12589191650453854
MB_G046	MT_M032	0.12588721123908028	0.0623225031054034	0.13783082146421688	0.12588721123908028
MB_G046	MT_M108	0.12587674289922166	0.06234444862169203	0.13785394941225435	0.12587674289922166
MB_G046	MT_M077	0.12586611929778543	0.06236672611344346	0.13787780275632305	0.12586611929778543
MB_G046	MT_M065	0.12579728111622798	0.06251123699884814	0.13817182611644457	0.12579728111622798
MB_G016	MT_M095	-0.12574680707401908	0.06261737100825517	0.13838093040498378	0.12574680707401908
MB_G001	MT_M071	0.1257275693548702	0.06265786194612004	0.13841977374331532	0.1257275693548702
MB_G053	MT_M029	-0.12572258334356115	0.0626683598516495	0.13841977374331532	0.12572258334356115
MB_G070	MT_M028	-0.12572201690550555	0.06266955256228601	0.13841977374331532	0.12572201690550555
MB_G055	MT_M032	-0.1257006097271594	0.06271464188905716	0.13849387240866506	0.1257006097271594
MB_G077	MT_M040	0.12568091459342617	0.06275614871089974	0.13856003395230854	0.12568091459342617
MB_G097	MT_M034	-0.12561449775362565	0.0628962862585423	0.13884389902547967	0.12561449775362565
MB_G007	MT_M088	0.12557346063106345	0.06298300170433487	0.13900470841391538	0.12557346063106345
MB_G011	MT_M071	-0.1255679465971265	0.06299466087265042	0.13900470841391538	0.1255679465971265
MB_G017	MT_M017	-0.12556358520489133	0.06300388408860715	0.13900470841391538	0.12556358520489133
MB_G063	MT_M112	-0.12554124715704168	0.06305114066009208	0.13908339851490903	0.12554124715704168
MB_G087	MT_M020	-0.12552912359209778	0.06307680047439083	0.13911442854120382	0.12552912359209778
MB_G041	MT_M016	-0.125440198158314	0.0632652754163401	0.13948236762965993	0.125440198158314
MB_G079	MT_M039	-0.12543944332010698	0.06326687725068658	0.13948236762965993	0.12543944332010698
MB_G046	MT_M057	-0.12542108447452943	0.0633058466175587	0.13954264500564004	0.12542108447452943
MB_G056	MT_M061	-0.1254017451662044	0.06334691846427863	0.13960753380557275	0.1254017451662044
MB_G095	MT_M117	0.12538474321842308	0.0633830444028529	0.13963134480618491	0.12538474321842308
MB_G037	MT_M052	0.1253841503489792	0.06338430444379826	0.13963134480618491	0.1253841503489792
MB_G060	MT_M084	0.12538023302950965	0.06339263054200796	0.13963134480618491	0.12538023302950965
MB_G046	MT_M089	0.12534388560757773	0.06346992826809977	0.13977594773668514	0.12534388560757773
MB_G057	MT_M002	0.12533491763816906	0.06348901176214357	0.13979231947627943	0.12533491763816906
MB_G073	MT_M065	0.12530196520441367	0.06355917371012611	0.13991955827991587	0.12530196520441367
MB_G012	MT_M014	0.12529093263002947	0.06358267835202569	0.13991955827991587	0.12529093263002947
MB_G074	MT_M060	-0.12528861406348077	0.06358761891058978	0.13991955827991587	0.12528861406348077
MB_G084	MT_M008	-0.12528588281760988	0.06359343923822176	0.13991955827991587	0.12528588281760988
MB_G099	MT_M032	-0.1252632624335948	0.06364166043205138	0.1399999862849893	0.1252632624335948
MB_G056	MT_M104	0.12525315136112877	0.06366322449457082	0.14002175475345488	0.12525315136112877
MB_G010	MT_M015	-0.1252156821798124	0.0637431879479754	0.14017193611429446	0.1252156821798124
MB_G084	MT_M011	0.12520641517521058	0.06376297748245495	0.14018976361111385	0.12520641517521058
MB_G044	MT_M035	-0.12519884877977103	0.0637791391312763	0.1401996097408528	0.12519884877977103
MB_G082	MT_M080	0.12518289887425868	0.06381321877443985	0.14024883247129638	0.12518289887425868
MB_G026	MT_M013	0.12517201485458776	0.06383648287721093	0.14027427110905166	0.12517201485458776
MB_G014	MT_M080	0.12511414895342993	0.06396028547573755	0.14052058324951494	0.12511414895342993
MB_G053	MT_M096	0.12506409439500354	0.0640675346754603	0.14073044409766128	0.12506409439500354
MB_G093	MT_M093	-0.1250582617402158	0.06408004157749486	0.1407321557338833	0.1250582617402158
MB_G069	MT_M049	0.12504385929706877	0.0641109331647197	0.1407696431515166	0.12504385929706877
MB_G078	MT_M112	0.12503936637955043	0.06412057245551582	0.1407696431515166	0.12503936637955043
MB_G081	MT_M086	-0.12502737880396086	0.06414629691066481	0.14078210964115467	0.12502737880396086
MB_G075	MT_M108	0.12502578644776807	0.06414971462648615	0.14078210964115467	0.12502578644776807
MB_G058	MT_M120	0.12498337792672215	0.06424079210035594	0.1409463840809247	0.12498337792672215
MB_G065	MT_M120	0.12497999585378791	0.06424806007688817	0.1409463840809247	0.12497999585378791
MB_G058	MT_M040	0.12497037784132183	0.06426873259109507	0.14096596437454592	0.12497037784132183
MB_G066	MT_M095	0.12492858148559505	0.06435863110792724	0.14113734892089305	0.12492858148559505
MB_G039	MT_M015	0.12490237249117846	0.06441505581003339	0.1412352767623608	0.12490237249117846
MB_G039	MT_M065	0.1248714517156467	0.06448167652463417	0.14131288909447962	0.1248714517156467
MB_G023	MT_M092	0.12487118407297354	0.0644822534236959	0.14131288909447962	0.12487118407297354
MB_G034	MT_M070	0.12486954722000951	0.06448578172344753	0.14131288909447962	0.12486954722000951
MB_G046	MT_M100	0.12479981072969125	0.06463624846719704	0.14161675764220638	0.12479981072969125
MB_G042	MT_M091	0.12476554120412188	0.06471029538380273	0.1417531114650662	0.12476554120412188
MB_G062	MT_M064	0.12472325673315802	0.06480175615573977	0.14192755500435794	0.12472325673315802
MB_G003	MT_M084	-0.12467921813536006	0.06489712365890463	0.14211048976402474	0.12467921813536006
MB_G008	MT_M118	0.12461076393389044	0.06504559248288377	0.1423937104245393	0.12461076393389044
MB_G048	MT_M075	0.12460864465427492	0.0650501933789437	0.1423937104245393	0.12460864465427492
MB_G038	MT_M021	0.12458068575320891	0.0651109163237114	0.14250063758609097	0.12458068575320891
MB_G077	MT_M013	0.12453048624013013	0.06522005938491048	0.14271347786632488	0.12453048624013013
MB_G082	MT_M066	-0.12450329984251345	0.06527923018245017	0.14281691197618998	0.12450329984251345
MB_G058	MT_M024	0.12446661163810205	0.06535915121646022	0.14296097814001393	0.12446661163810205
MB_G068	MT_M093	0.12446213558996509	0.06536890725452137	0.14296097814001393	0.12446213558996509
MB_G013	MT_M029	0.12441749639060178	0.06546626855411695	0.1431478175381566	0.12441749639060178
MB_G045	MT_M080	0.12437367849466789	0.06556195398277795	0.14333092508532252	0.12437367849466789
MB_G053	MT_M050	-0.12436577971819544	0.06557921476809445	0.14334254594119003	0.12436577971819544
MB_G095	MT_M030	-0.1243595272529358	0.06559288059321235	0.14334630615890515	0.1243595272529358
MB_G001	MT_M084	-0.12431969441955022	0.06567999676882404	0.14351055375562427	0.12431969441955022
MB_G064	MT_M028	-0.12429073223453613	0.065743397807564	0.14352869443833757	0.12429073223453613
MB_G076	MT_M016	0.12429051611012287	0.0657438711131711	0.14352869443833757	0.12429051611012287
MB_G064	MT_M075	-0.12429028654251276	0.0657443738620077	0.14352869443833757	0.12429028654251276
MB_G052	MT_M084	0.12428926451256943	0.06574661212694773	0.14352869443833757	0.12428926451256943
MB_G046	MT_M080	-0.12428745933166135	0.06575056565972767	0.14352869443833757	0.12428745933166135
MB_G057	MT_M053	-0.1242831229852472	0.06576006350183167	0.14352869443833757	0.1242831229852472
MB_G010	MT_M065	-0.1242532929497078	0.06582543027358113	0.1436367996714578	0.1242532929497078
MB_G005	MT_M115	0.12424959688769331	0.06583353318275148	0.1436367996714578	0.12424959688769331
MB_G077	MT_M006	-0.12421881861380668	0.06590104037380955	0.14373688147011832	0.12421881861380668
MB_G013	MT_M074	-0.124217761424715	0.06590336015404925	0.14373688147011832	0.124217761424715
MB_G070	MT_M006	-0.12414267862749001	0.06606828464956509	0.1440670540492996	0.12414267862749001
MB_G046	MT_M014	0.12413791691406638	0.06607875545727875	0.1440670540492996	0.12413791691406638
MB_G087	MT_M116	-0.12409323212578105	0.06617708160826635	0.1442552187646133	0.12409323212578105
MB_G062	MT_M009	0.12406299967371136	0.06624367414853151	0.14437415361103853	0.12406299967371136
MB_G069	MT_M073	-0.12402598422293565	0.06632528213916358	0.14452576460322553	0.12402598422293565
MB_G076	MT_M075	-0.12400924927511348	0.06636220467958213	0.14457996662218328	0.12400924927511348
MB_G088	MT_M032	-0.12398504207693672	0.06641564309802084	0.1446608107558578	0.12398504207693672
MB_G026	MT_M075	-0.12397701763680008	0.06643336515705807	0.1446608107558578	0.12397701763680008
MB_G047	MT_M056	0.12397606137021876	0.0664354773396277	0.1446608107558578	0.12397606137021876
MB_G098	MT_M057	-0.12395939380429465	0.06647230115104366	0.14471473400082074	0.12395939380429465
MB_G050	MT_M025	-0.12388342293194624	0.06664035585527874	0.1450542844664148	0.12388342293194624
MB_G087	MT_M097	-0.12385776887272879	0.06669718346311562	0.14512228061866192	0.12385776887272879
MB_G037	MT_M078	-0.12385637303490919	0.06670027659072092	0.14512228061866192	0.12385637303490919
MB_G058	MT_M063	-0.12384795408242905	0.06671893518148506	0.14512228061866192	0.12384795408242905
MB_G011	MT_M021	0.12384748788800262	0.06671996851442982	0.14512228061866192	0.12384748788800262
MB_G028	MT_M111	0.12380460684146159	0.06681507153092882	0.14526107031067023	0.12380460684146159
MB_G059	MT_M014	0.12380348499247111	0.06681756109221208	0.14526107031067023	0.12380348499247111
MB_G094	MT_M111	-0.12380234439239056	0.06682009234290831	0.14526107031067023	0.12380234439239056
MB_G018	MT_M025	-0.12379664379049486	0.06683274444881976	0.14526225926206068	0.12379664379049486
MB_G064	MT_M077	0.1237430747209992	0.06695173314552323	0.14549453055890596	0.1237430747209992
MB_G058	MT_M031	0.12370758184021574	0.06703066600132852	0.14562259373397266	0.12370758184021574
MB_G023	MT_M107	-0.12370566367748023	0.0670349339822054	0.14562259373397266	0.12370566367748023
MB_G003	MT_M043	-0.12369347808399321	0.06706205255354032	0.1456551367678704	0.12369347808399321
MB_G043	MT_M014	0.12366409055516812	0.06712749026891897	0.14576888072706817	0.12366409055516812
MB_G083	MT_M119	0.12365905108644294	0.06713871698154215	0.14576888072706817	0.12365905108644294
MB_G090	MT_M042	0.12364293704726184	0.06717462544844219	0.14582046045247943	0.12364293704726184
MB_G071	MT_M052	0.12363298488711222	0.06719681064689181	0.1458422368896187	0.12363298488711222
MB_G048	MT_M113	0.12358844386465509	0.06729617418366748	0.1460314810495497	0.12358844386465509
MB_G046	MT_M073	-0.12358080030937246	0.06731323773684336	0.1460348612531709	0.12358080030937246
MB_G092	MT_M116	0.12357684408709733	0.06732207103771179	0.1460348612531709	0.12357684408709733
MB_G023	MT_M072	-0.1235327378368326	0.06742061394516591	0.1462221882056734	0.1235327378368326
MB_G053	MT_M037	0.12351342750476611	0.0674637944903276	0.14628939896709997	0.12351342750476611
MB_G025	MT_M067	0.1234735228855239	0.06755309828390897	0.1464565816453311	0.1234735228855239
MB_G074	MT_M092	-0.12339007673836296	0.06774015721140259	0.14683560089176861	0.12339007673836296
MB_G022	MT_M073	-0.12337398702294503	0.06777627369840183	0.14688735495409463	0.12337398702294503
MB_G045	MT_M074	0.12336235281671959	0.06780239872888344	0.14691744036594462	0.12336235281671959
MB_G014	MT_M108	0.12328006549059004	0.06798741282625295	0.14726968810156627	0.12328006549059004
MB_G063	MT_M098	-0.12327737175025212	0.06799347637106304	0.14726968810156627	0.12327737175025212
MB_G051	MT_M106	0.12327368384169682	0.06800177848089822	0.14726968810156627	0.12327368384169682
MB_G003	MT_M120	-0.12325964808791103	0.06803338292320703	0.1473067966679314	0.12325964808791103
MB_G094	MT_M006	-0.12325517191198618	0.06804346449419531	0.1473067966679314	0.12325517191198618
MB_G070	MT_M084	0.12324675844008008	0.06806241723313322	0.14732124942236627	0.12324675844008008
MB_G038	MT_M004	-0.12321254762142882	0.06813952717850885	0.14746155566133565	0.12321254762142882
MB_G086	MT_M008	-0.12320040765381808	0.0681669073684612	0.1474837692695261	0.12320040765381808
MB_G031	MT_M041	-0.12319709848549192	0.06817437234483845	0.1474837692695261	0.12319709848549192
MB_G059	MT_M046	-0.12316915186685333	0.06823744225862519	0.14759360257813667	0.12316915186685333
MB_G097	MT_M109	-0.1231318367244354	0.06832172931792872	0.14774927947650832	0.1231318367244354
MB_G030	MT_M099	0.12308151809745224	0.06843552308756512	0.14796869856770836	0.12308151809745224
MB_G019	MT_M075	-0.12306039508055414	0.06848333811743254	0.14804540756785992	0.12306039508055414
MB_G046	MT_M018	0.12302406191194935	0.06856564733872983	0.14819664410388292	0.12302406191194935
MB_G025	MT_M109	-0.12301405381723692	0.06858833387226561	0.14821898189576577	0.12301405381723692
MB_G064	MT_M097	-0.12294764667671154	0.0687390220490249	0.14851787263023028	0.12294764667671154
MB_G097	MT_M039	-0.12293392129721765	0.06877020074637585	0.1485569787519589	0.12293392129721765
MB_G091	MT_M046	0.12292878069209308	0.06878188116215697	0.1485569787519589	0.12292878069209308
MB_G099	MT_M045	-0.12289181798588077	0.06886591501945698	0.14871171139706382	0.12289181798588077
MB_G087	MT_M110	-0.12280490562700541	0.06906383836896723	0.1491109971987124	0.12280490562700541
MB_G090	MT_M115	-0.12279971678595934	0.06907566945230352	0.1491109971987124	0.12279971678595934
MB_G028	MT_M010	-0.12278865910680628	0.06910088759743377	0.14913860632539663	0.12278865910680628
MB_G021	MT_M081	-0.12277330799889954	0.06913590978766264	0.1491873615270548	0.12277330799889954
MB_G039	MT_M027	0.12276200595485572	0.06916170365167953	0.1492161891082622	0.12276200595485572
MB_G016	MT_M063	0.1227074478597659	0.06928632820801685	0.14945819494808596	0.1227074478597659
MB_G049	MT_M002	-0.12267302993492543	0.06936504167467102	0.14959809529967116	0.12267302993492543
MB_G072	MT_M030	-0.12266818987382597	0.0693761166952225	0.14959809529967116	0.12266818987382597
MB_G040	MT_M041	0.12264664529643762	0.06942543246321853	0.14967754034470399	0.12264664529643762
MB_G054	MT_M073	0.12263577065994787	0.06945033547727222	0.14970433370347885	0.12263577065994787
MB_G079	MT_M008	-0.12262299596351743	0.06947959895004223	0.14974051497853927	0.12262299596351743
MB_G071	MT_M055	0.12260928168083408	0.06951102595895717	0.14975833577213835	0.12260928168083408
MB_G096	MT_M036	-0.12260849565904486	0.06951282752090088	0.14975833577213835	0.12260849565904486
MB_G017	MT_M006	0.12255444610041548	0.06963680046585263	0.14999849319515915	0.12255444610041548
MB_G099	MT_M007	0.12251651461800993	0.06972391114124137	0.15015917690145306	0.12251651461800993
MB_G026	MT_M053	-0.12250039993541169	0.0697609458244078	0.15021197737177347	0.12250039993541169
MB_G002	MT_M102	0.12247291224093551	0.06982415491405741	0.15029521013987066	0.12247291224093551
MB_G049	MT_M051	-0.12247255851697558	0.0698249686210915	0.15029521013987066	0.12247255851697558
MB_G004	MT_M119	-0.12246725302380504	0.0698371743116599	0.15029521013987066	0.12246725302380504
MB_G089	MT_M093	-0.12239108164157972	0.07001260418808808	0.15064573251874788	0.12239108164157972
MB_G040	MT_M082	0.12233318384932255	0.07014618838237553	0.15090610623673475	0.12233318384932255
MB_G052	MT_M120	0.1223104129510379	0.07019878322318382	0.15096701023350065	0.1223104129510379
MB_G076	MT_M095	-0.12231003357347002	0.07019965975857781	0.15096701023350065	0.12231003357347002
MB_G065	MT_M118	-0.12225872435380895	0.07031828967954087	0.15118677100774727	0.12225872435380895
MB_G015	MT_M089	-0.12225493977419677	0.07032704631377044	0.15118677100774727	0.12225493977419677
MB_G078	MT_M062	0.12214894893393419	0.0705726454804755	0.15167194641011533	0.12214894893393419
MB_G002	MT_M046	0.12214501117439132	0.07058178339585373	0.15167194641011533	0.12214501117439132
MB_G090	MT_M015	-0.1221411899834331	0.07059065172504117	0.15167194641011533	0.1221411899834331
MB_G036	MT_M041	0.12209392219732539	0.07070042722751109	0.151880617030099	0.12209392219732539
MB_G010	MT_M113	0.12208225402630228	0.07072754697111075	0.1518911437557245	0.12208225402630228
MB_G010	MT_M043	-0.12208092237112061	0.0707306426089157	0.1518911437557245	0.12208092237112061
MB_G071	MT_M069	-0.12207205410837269	0.07075126106770346	0.1519082363235716	0.12207205410837269
MB_G030	MT_M006	0.12205477744021227	0.0707914428872646	0.15196731925709756	0.12205477744021227
MB_G081	MT_M001	0.12202684295320355	0.07085645182155868	0.15205420911816328	0.12202684295320355
MB_G072	MT_M038	-0.12202649518603123	0.0708572614490641	0.15205420911816328	0.12202649518603123
MB_G042	MT_M090	0.12199689056944228	0.07092621079198409	0.15217495610652765	0.12199689056944228
MB_G012	MT_M023	0.1219874340157047	0.07094824667600053	0.15219502325920742	0.1219874340157047
MB_G046	MT_M017	0.12197719745302259	0.07097210643830194	0.15221899504193445	0.12197719745302259
MB_G075	MT_M029	-0.12195603339545781	0.07102145713157015	0.15229762072531128	0.12195603339545781
MB_G023	MT_M071	-0.12193066037471686	0.0710806591778609	0.15239733967023955	0.12193066037471686
MB_G028	MT_M099	-0.1218654334323012	0.07123303550952348	0.15268046138336078	0.1218654334323012
MB_G077	MT_M091	-0.12186324238903079	0.07123815860711975	0.15268046138336078	0.12186324238903079
MB_G018	MT_M099	-0.12185190885771194	0.07126466345972036	0.1527099931279722	0.12185190885771194
MB_G047	MT_M120	-0.12174898884395619	0.07150572214350003	0.153195804528266	0.12174898884395619
MB_G066	MT_M040	0.12174164014569916	0.07152295957524643	0.153195804528266	0.12174164014569916
MB_G026	MT_M006	0.12173356187293875	0.07154191223092282	0.153195804528266	0.12173356187293875
MB_G041	MT_M103	0.12173333663996214	0.07154244071470023	0.153195804528266	0.12173333663996214
MB_G094	MT_M095	0.12161386373580536	0.07182321852508042	0.15376960255146566	0.12161386373580536
MB_G069	MT_M094	-0.12152630711127003	0.07202955739681398	0.154183854577554	0.12152630711127003
MB_G068	MT_M019	0.12151710548417356	0.07205127022973883	0.1542028255318113	0.12151710548417356
MB_G052	MT_M016	0.1214781734880612	0.07214319593756954	0.1543720312501488	0.1214781734880612
MB_G073	MT_M014	0.1214659033792624	0.07217218771474544	0.15440653460098866	0.1214659033792624
MB_G052	MT_M001	0.1214082683750345	0.07230849434173377	0.15466961725693423	0.1214082683750345
MB_G074	MT_M087	0.1214030123638443	0.07232093520238816	0.15466961725693423	0.1214030123638443
MB_G085	MT_M108	-0.12138911783295235	0.07235383162801998	0.15471239834929432	0.12138911783295235
MB_G031	MT_M103	-0.12134986434916474	0.07244683317130693	0.15488366257895655	0.12134986434916474
MB_G030	MT_M074	-0.12132890744061983	0.07249652523077421	0.15496229119509985	0.12132890744061983
MB_G026	MT_M099	0.1213227598769071	0.07251110730713961	0.15496585711231975	0.1213227598769071
MB_G087	MT_M043	-0.1212820311335241	0.07260777649490033	0.15514482157029982	0.1212820311335241
MB_G057	MT_M029	0.12125292820931471	0.07267691609510228	0.15526490887328243	0.12125292820931471
MB_G036	MT_M105	0.12113066498409732	0.07296796081968013	0.15585894087507324	0.12113066498409732
MB_G057	MT_M080	0.12109678677647819	0.07304877446257099	0.15600378956235128	0.12109678677647819
MB_G098	MT_M086	-0.121069480279332	0.07311396475786436	0.15609455369302794	0.121069480279332
MB_G098	MT_M115	0.12106808773324716	0.07311729052570917	0.15609455369302794	0.12106808773324716
MB_G091	MT_M115	-0.12103540485493368	0.07319538117324914	0.1562204134226279	0.12103540485493368
MB_G090	MT_M096	0.12103251802630488	0.0732022820562864	0.1562204134226279	0.12103251802630488
MB_G054	MT_M034	0.12102196526772481	0.07322751262818082	0.15624647075714257	0.12102196526772481
MB_G024	MT_M081	0.12099664947799446	0.07328806890981505	0.15634788034093877	0.12099664947799446
MB_G066	MT_M094	-0.12096791772785144	0.07335684557098997	0.15646678756698892	0.12096791772785144
MB_G071	MT_M099	0.12095872341087949	0.07337886554818866	0.15648594039066357	0.12095872341087949
MB_G065	MT_M034	-0.12095321815566594	0.07339205295747837	0.15648625364067884	0.12095321815566594
MB_G063	MT_M075	-0.12094102349461351	0.07342127117158181	0.15652074152762155	0.12094102349461351
MB_G071	MT_M029	0.1208853148378795	0.0735548684205006	0.156777694679575	0.1208853148378795
MB_G084	MT_M065	0.12085032049072408	0.07363889073530969	0.15692890939863546	0.12085032049072408
MB_G014	MT_M017	0.12078592680034575	0.07379370528206561	0.1572309061407648	0.12078592680034575
MB_G052	MT_M046	-0.12077227531853289	0.07382655994052403	0.15726723254061858	0.12077227531853289
MB_G050	MT_M072	0.12076795264566684	0.07383696567782042	0.15726723254061858	0.12076795264566684
MB_G069	MT_M033	-0.12076186599968468	0.07385161975134083	0.15727053008271338	0.12076186599968468
MB_G041	MT_M032	-0.12068569409428548	0.07403520929624054	0.15761908102056602	0.12068569409428548
MB_G020	MT_M088	-0.12068306053995316	0.07404156330941089	0.15761908102056602	0.12068306053995316
MB_G072	MT_M012	-0.12063444962166728	0.0741589270656719	0.15784092316212536	0.12063444962166728
MB_G052	MT_M087	0.12060279672403824	0.07423542936887033	0.15795809713216985	0.12060279672403824
MB_G035	MT_M012	-0.12060078005508196	0.07424030565211982	0.15795809713216985	0.12060078005508196
