Microbe	MT_M001	MT_M002	MT_M003	MT_M004	MT_M005	MT_M006	MT_M007	MT_M008	MT_M009	MT_M010	MT_M011	MT_M012	MT_M013	MT_M014	MT_M015	MT_M016	MT_M017	MT_M018	MT_M019	MT_M020	MT_M021	MT_M022	MT_M023	MT_M024	MT_M025	MT_M026	MT_M027	MT_M028	MT_M029	MT_M030	MT_M031	MT_M032	MT_M033	MT_M034	MT_M035	MT_M036	MT_M037	MT_M038	MT_M039	MT_M040	MT_M041	MT_M042	MT_M043	MT_M044	MT_M045	MT_M046	MT_M047	MT_M048	MT_M049	MT_M050	MT_M051	MT_M052	MT_M053	MT_M054	MT_M055	MT_M056	MT_M057	MT_M058	MT_M059	MT_M060	MT_M061	MT_M062	MT_M063	MT_M064	MT_M065	MT_M066	MT_M067	MT_M068	MT_M069	MT_M070	MT_M071	MT_M072	MT_M073	MT_M074	MT_M075	MT_M076	MT_M077	MT_M078	MT_M079	MT_M080	MT_M081	MT_M082	MT_M083	MT_M084	MT_M085	MT_M086	MT_M087	MT_M088	MT_M089	MT_M090	MT_M091	MT_M092	MT_M093	MT_M094	MT_M095	MT_M096	MT_M097	MT_M098	MT_M099	MT_M100	MT_M101	MT_M102	MT_M103	MT_M104	MT_M105	MT_M106	MT_M107	MT_M108	MT_M109	MT_M110	MT_M111	MT_M112	MT_M113	MT_M114	MT_M115	MT_M116	MT_M117	MT_M118	MT_M119	MT_M120
MB_G022	0.026385282183616014	-0.000298753449041185	-4.7917488498411025	2.9680566108703803	1.8066770953106377	1.897061095976181	-0.6148627749527872	-2.9437928841073036	-0.04047840923439761	-0.644123767672362	-0.9463075511212281	0.2635350661455668	3.29880132770186	1.0646282607958422	2.919847477824898	-0.49339404216162774	0.6374145279433817	1.740960626238837	-0.7010755941062369	2.2376328163158212	2.0998203117124112	-0.6519531976383742	0.19696956788365017	3.62457991594969	3.0891724738115283	0.6637414476810873	-1.0831868818069625	2.7494402610515887	0.1534733459648555	0.40779430696065144	0.052972065319838106	0.7611049398236226	-3.021346212084405	0.6375087901640814	2.0248487171092218	-1.0140441435154268	-4.457005887135091	-1.9306260549767686	-0.5986317338283255	-1.0711241793929767	2.196758996795595	-0.13680080654602544	-2.704864673658433	-0.8361772114813618	-2.910286068651635	2.4446794867655144	-3.368533990484821	-2.073217018159117	0.4398284533202791	-0.8687892719774232	-0.6864428027879746	-0.932819379085949	-0.6395172697483144	-1.8718227383584067	-2.0785947006471246	1.573199656865155	-0.5811536471516713	0.9109327937617463	1.6495257431780885	-0.4944263162288042	-1.101638239384512	-3.4865153182636948	0.2958528886415356	-0.34003990808331896	2.250774165416869	0.6354645960803392	-0.17967061700803943	-0.7626893804178806	-0.7197314160177178	0.4304173937059371	-0.3404401103163289	-1.8004512653426619	2.4991043973763936	0.9839017111234708	-2.0998773392367993	-1.1230099267662559	-3.586528032331205	-2.2756480263274974	1.1611574429080336	0.3224415757477189	-1.5276138985332062	0.3811530715812118	-0.5371206455445104	-1.3297942441288	-1.5734859390323082	-0.699614109383392	-0.28200989806454524	-0.030721570934706295	-0.37401988578032197	-0.5292028860655241	0.6552842475225479	0.16577817198689615	4.569049988902918	2.929437852586951	-0.5852124512272762	-3.1914238022222556	0.6374684161414351	4.723549553146173	2.220183031590522	2.5482471531054283	-2.0657158349514817	0.8547911253931645	-0.8367731803130954	2.7260872633139677	2.608505482228178	0.08074735804844835	-2.6468024072679888	2.687699422123431	2.684487162857532	0.9340285915720777	-3.0962707191997993	0.07345915779509526	-2.6458059665151015	-0.68436458695647	0.6858230711775765	1.9827837002989583	-2.5151350900441956	-0.7810862151302456	3.3808806896977965	-1.710050420713618
MB_G023	0.499280353721842	0.13650052068741325	1.3127198378137825	2.1677683083284727	-0.10293774888635787	1.7305296620664723	1.7290925448643029	0.2474036075612427	-1.0864042963697995	-1.7458660160383734	-2.3832149173642057	-0.3399181336146285	-1.1199096015830177	-0.30917980830532266	-0.41164989617843406	1.0324169647663857	-1.9767255018061578	0.16673013605943	2.4772801335464543	1.1098605374740431	0.20471027251157303	-1.486535579184152	-0.1252977011857037	-0.025419213082219505	1.242448459689491	0.5733375175726365	1.2246530240138382	0.3849683453581021	2.272308083652927	-1.1135056834313708	-1.6425870088254493	1.910091084048435	-0.72209469148932	0.41012523441026016	-0.45944637624439344	-0.5266600916046329	-0.42165328807347335	-1.0402989070517827	0.4485697800909466	0.963575584090645	0.9495643860212193	-1.652123007682192	0.21815983164191644	1.2264399638414736	1.3876000032526348	1.5967189607198669	-0.3302064100691282	0.557993225157672	-0.5764119918319786	1.685476367463392	0.8418053877857672	-0.6255546852615292	-1.142206902832141	-1.2751255548365774	-1.6798946785378674	-0.8291784394094559	2.1301119255560392	0.558212783995229	-0.035751915514734556	-0.3483317783472286	-2.0847435854703953	0.2288507921009606	-1.0777378643771236	-0.015021567421590776	-0.9621569285530371	1.1314781328015935	-0.8634684231619871	0.6700985624425508	1.7152278456024084	-0.2534497443015218	0.5803885267544546	-0.576047856277216	2.066734638965885	-0.8606828983101591	0.2698989561572158	0.7310181086147571	0.4294157310560951	-1.7269640906464934	0.28846671793318945	1.508318652328865	-0.6297878108364221	1.758928212159392	-0.944996724639626	0.7344123020642137	-0.9228573484240912	-1.1473905792709995	-1.5836176065698198	1.17067700820256	-1.964392693681688	0.355008647910932	-0.7343608976144476	-1.1265904381211638	1.8908724791098586	0.6393058037004999	-2.2547354602761143	0.35420409439905876	-0.5504200655422153	-1.6745443344368327	-0.7562297410611725	1.2216671428426447	-1.8502683195285365	0.09486857099028634	0.33627166291700683	-0.3809632838918595	-0.9078919708760596	-1.7992348346216314	-0.2572886069573108	1.3084358011070647	-1.209866159842228	-0.21319725664844436	-1.4130212758718412	-0.11519260595330194	0.3460748986177624	-0.21507055088992977	1.8419301401501953	1.1068339423319158	0.4405108776506259	-0.5713115989701971	-0.0672818004025808	0.6285236714137545
MB_G024	1.0248732231557534	1.254323469276689	0.6039670258787369	1.1862201144520559	1.7227748594485797	1.1491703716909023	-0.6125346865792074	0.42379364677930775	-0.9021003184823964	-1.5760356548657835	-2.5462786402484023	-0.4969513534593699	0.31163579918975914	-0.9657202851580249	0.8185833636077331	0.27547094371976444	-0.08788464871971646	0.17941688341798923	1.4800763449909788	0.9257913551362837	0.027006774244802134	0.7649846879755953	0.2448470796801545	2.677727937889615	0.5731056955843481	-0.9066721608338268	-2.046672901137508	-0.5513928360078437	-0.596758424237938	-1.0397548861999497	0.43644348231484953	1.6762821884948935	-0.6377313947344994	1.0578450936470563	-2.062897068418509	2.99125806065774	-1.2357252058167965	1.3532751103832008	-0.6605276109450984	-1.45167216836268	0.990270659661141	-1.527409839929947	0.7204539572482056	0.541221998952166	-0.09051268975626447	0.8099938264259978	-0.9291238462105929	-2.603694612627771	-1.307976361381185	1.4782011789760694	0.920597400749338	-0.5183647466840511	-0.04564098947649731	-3.138913785115363	-2.0646600953710723	1.4517104567817198	1.348947414790183	-1.2496212546072196	-0.009028098878629987	-0.05031721737870454	0.5213663187812103	-2.3246896785477094	-0.678123376724673	-0.8804178675100995	1.8187259795349768	-1.598558597290086	-0.9321375314405365	1.5064739761996333	2.3322382379263495	1.4614072544289551	1.3449708892095615	-0.22736124024978954	-0.05681764849845505	-2.922309632162882	-0.7307413485545151	3.32867652764225	-1.8608957331155076	0.6852501253567831	0.6336378319284439	0.32771030855433025	0.9694093881008636	2.45007182356679	-1.4452566681256207	-0.2995958474993379	-0.11127257068700436	-0.3339980948569603	-2.462332906378783	1.9408950724218226	0.018387502371822517	0.5842218533374592	0.3394222913184639	-0.4762275235989044	3.0006215265645086	1.1207421608149404	0.1807107786920059	-3.348660402314341	-0.5817108829769722	1.303242192441838	1.250728942322683	1.9095575692039142	-1.3703531805092353	-0.5020028505227567	1.793162061355663	1.6854916155029733	0.3023692763388639	-0.6166061381271843	-0.8211722889820705	-1.9921765597024517	-0.37349085674081683	0.7618106265412883	0.7735079210367375	-2.3106379457090584	-1.3519255112990396	0.6604042754288586	-0.33314548416806433	0.6427958522359574	-2.3370862597655857	-0.32213710482702607	0.17688445386255447	-1.7307495257137915
MB_G025	0.1368778383030095	1.849223730868584	3.5691421499290144	1.2442045122589234	0.9382823472036358	1.2675257137019595	0.2767215064485812	1.9328545780804538	-1.320980966487791	-2.344568341418908	-3.4476164296181904	-0.4435301823358625	-1.8595749439170877	-1.8876010460169843	-1.1132450177536206	1.2961723946661137	-1.8621222841541238	-0.42229137165757835	3.2993768778063997	0.49565878613002445	-0.3923516874515264	0.08267090000707103	0.7910652121587197	0.847970624937339	-0.2747945178484654	-1.060108239753424	-0.6609191614138304	-1.0416545019144505	0.8201963051090383	-2.04752945176566	-0.7338243121970697	2.4355309885028444	1.179261289272435	0.6214698655193459	-2.8009452776914916	2.0735961409598285	0.6633937480161852	1.1626650787302835	0.2559602878524382	0.23891483244342396	0.6301848994888363	-2.3634564773476527	1.8437255109819903	1.838838052239142	2.294384180349928	0.764504246271528	0.001539748056211071	-0.8739422467703227	-1.6702288036653008	2.553485194891375	1.657289782156026	0.020845892824550877	-0.8080400102491366	-2.6165836919319103	-1.7532338978707018	-0.10471327078185708	2.8347957575362295	-1.2364539003023287	-0.6038944933577264	0.14626088871736145	-0.8494794188357061	-0.5562503975675942	-1.5834086292664744	-0.6254544599851478	-1.101700013174179	-0.9751144994704201	-1.595775795038741	1.6939589932863302	3.0597275081975877	0.7043599120798666	1.6725142393674244	0.36556816045896323	0.8949015358189049	-3.4173291085906476	0.641480668117761	3.6769783547115624	0.2613062035032879	0.08364090191061649	-0.05833688016364488	1.373760949873842	0.5357652156278833	2.9261162339361224	-1.4956626643573931	1.0528291343356584	-0.044884638911849656	-0.05896786002214047	-2.958272137646714	2.717261788657934	-1.187956038975998	0.8207350719046104	-0.4832134603065631	-1.062657471091525	1.9888002263843323	0.14490728441447046	-1.0074377700402797	-0.451265037805637	-1.3021182550822943	-2.0668116866036232	-0.4971909251964649	1.3208591498540783	-0.9702372824636692	-1.1993035629227327	2.2452957666135003	-0.10174835007494507	-1.9321129414858225	-2.224737890219647	0.37326551903014693	-2.074169452877195	-1.7235759588953472	0.06174491782945504	0.47276509404838063	-2.081580387413253	0.545308966628742	0.8403232423764441	0.7140709792963237	0.5171594863016945	-0.5606676235671538	-0.3084942725426403	-1.1827023225862765	-0.2871736481300359
MB_G026	0.6126934225844477	-3.0938989406681117	0.6126034050610994	2.0968319874198116	-2.55057307072358	1.0806519409320656	3.6717715384955003	0.8735571356507706	-1.4200631983440686	0.9639979676118414	-1.3903865958055426	-2.3193890653243314	0.9271712318695046	1.9807916577013587	0.949872207218141	-1.235397370588947	-1.17729874308425	0.8778164817924089	2.8211492259153474	0.14363532875565588	-2.3986900648412988	-1.4548253170217018	-6.175375245705546	1.4511377462577713	2.0422696710686203	2.248534889498204	2.30011265525696	-0.26520091460678497	0.5248111368195133	-2.248456348899685	-2.0127392832948106	1.3519335702836996	-4.813130101309148	1.156611829586959	-1.45567411460911	5.2764790957491945	-0.9805385558012459	0.9111769346099107	-2.177179253984145	-1.9112140206761978	1.6961802258269216	-1.7525916717626862	2.4373414388874597	-2.4102211204453887	-0.09407504747652407	-0.3145939745719223	0.9424627427825741	-0.7563810801266174	-0.7232915994933707	1.7574633272946354	0.4537395993935843	-3.6524444668331366	-1.225490143318492	-1.9152569002807862	-3.4439808463039796	0.6491098013509317	2.289814630144149	0.9683939648880634	1.9166997487402586	-1.2839161017308727	0.5027038235059572	0.34670198829827303	-1.344604200112562	-0.05682170035079148	4.5555106532331475	-0.5609996704864989	0.7924878201869837	2.897725985585355	2.877947844323062	1.919604061437854	1.2955434112481967	-0.7227443308224214	-0.9745135102682968	0.45818381653727436	1.0298780364441713	1.9282021062102537	-0.13469775490960834	2.561468928357055	2.204908652213612	-0.5103669059412751	2.085403829786335	2.4025784769957426	-2.113596497270838	-0.8854727791747509	0.7391003343055523	-4.789042324048055	-1.7462661063435445	-0.7001835045792165	0.10267249157995206	1.7690923252470743	-1.2862639039229538	0.11363322132126152	2.1052682407609145	-1.0678418938904137	-2.418804105521858	-5.490607820739596	-0.4995803871716603	0.7084833467475616	1.1622969984657336	-0.5336279566255148	-5.0372742128014245	2.0867176446527242	0.5020267642317898	1.2271855813369639	-2.287223396965718	0.8357620867168877	1.0682280077684907	0.4699770721312061	-2.864693195687166	-0.1581185450473318	3.855118411802966	0.5937786146089513	0.10184494330292904	-1.1527725590250242	-0.5111703827039092	1.1285877651098914	-1.986805530648164	0.08787741457463805	2.0676444274729047	-0.08459533325817137
MB_G027	0.45820422404392835	-2.997858399921591	1.423594501580055	1.4503720811360201	-2.1824582040186122	1.5744673255838018	4.795732804753477	-0.09342436165712109	-1.4756426469041906	-0.9101150703259615	-1.2392624585270087	-1.425135051001134	-2.013670208227145	1.4827692825380316	-0.020051933562264646	0.6009414499163623	-1.5221902976185666	-0.3326145654484114	2.030801507137914	1.004042024532026	-1.3285972183649515	-2.484937642151035	-3.072062010316511	-2.1213032842587243	1.9142883787611296	2.4810734125293132	3.1606086592103058	-1.0505101902012444	3.4272855559357724	0.146299308928739	-2.077493822442439	1.2544445140015446	-3.725150883000733	1.1224066764219873	-0.4307437278638917	0.4352165461891493	0.2602896801559529	-1.0247460691904762	-0.08943116787236227	0.4334448312701509	0.04855532584150324	-1.1690353023599933	0.5643666090007675	0.6490777755639277	1.2781552517255326	1.083420959787812	2.150724012316913	1.6741595726003877	-0.23269144280844345	2.3231751457300236	0.669545910901787	-2.2117503250473476	-0.03525822223514319	-0.368004839103959	-1.7209173449502038	-1.2818699425728461	1.9588901185644907	1.6691843489978309	-0.829579596831227	-1.1060882296635237	-1.0019624211307951	2.557510419646656	-0.31585555168031054	0.45414386023864295	1.980754964746797	2.3413741334202065	0.6033691252698146	1.7059386070099618	2.684048582065916	-0.20634400547784026	0.21353303285809289	-1.0095385834275865	-0.3558250811524959	-0.25062772376365994	0.12009169222315941	0.1778185467412301	1.6408703796800255	-0.7790562945087454	1.0944378502445835	0.7515191620389927	1.1560456264609245	1.7181977456525097	-0.9274705254805407	0.21242916692872682	-0.8124207651612176	-3.753650229820412	-1.0817453286974177	-0.41223600952320916	-2.047115361406874	0.800120315501667	-1.0024467617860007	-1.8166709529163076	-0.08165718339984829	-0.05667497346740702	-2.9315054475411513	-0.8719133558835124	0.22472584888541347	-2.94499731016467	-1.2453143972235454	0.5472613880810753	-3.4081122401175854	2.071901427230003	-0.7379121538807321	-1.0025961711737381	0.4895388413313808	-0.008096188483954325	-0.10241541277212662	2.4218969325332047	-3.739999754055951	-0.450174229181455	0.6226861703178235	0.7996230314402244	-0.0457561656726837	-0.8767642215221445	2.03008771704315	0.47571635729076767	1.6302184933923234	-0.4731789006792564	-1.2685768507663016	1.5398077964366335
MB_G028	1.7531916535576182	2.1701064867670157	-1.0268687823117728	2.381904786636909	2.4349148583219815	1.9778175181559245	-1.0018904675561815	-1.27431199841107	-0.4328050156385326	-2.6219817208026033	-2.4370627885576726	0.9004089987827786	0.13616443566633518	-1.1717469198738473	0.5270645918641432	1.332934908769696	-0.9325733216438283	0.5269314317797968	0.8461019398966183	1.9759763544129927	2.3063135128096173	-0.564307716401842	3.214047801921051	1.5992792341053168	1.3879476278023828	-0.720944110004355	-1.1641246940650836	1.5961256660277245	1.4447361843378945	-0.1099392546319502	-0.28687037529518	1.713493544157522	0.5880455248083465	0.20573092623090194	0.645592611221389	-2.76053859162368	-2.073619829496651	-1.7937161906109658	1.0444375065285638	0.9854453331898034	1.2126773758189018	-1.0289788260873507	-1.9391336655802653	1.9744209895396658	0.001242104362113361	2.700980084505308	-2.5839340231311434	-0.7381641895338242	-0.30664902406429495	0.48243248098024716	0.42510731351937214	0.8445157105021479	-0.7976649319752933	-1.7466649594410748	-1.1171829470634103	0.005220739719875356	0.789875509967408	-0.024201714588376166	-0.1677215908487517	0.1661656636172466	-2.446473534024337	-2.177297069288077	-0.40707353688142267	-0.38339079788696373	-1.9482946055494776	0.9628886906602487	-1.5470203036454044	-0.8909210044261673	0.19876403700711642	-0.6214364304569269	0.07325404896995136	-0.8915022551728791	3.4513286496282696	-1.2545244296376523	-1.2597459817855297	0.04477758842101687	-1.597076841120735	-3.525925679960201	-0.27184905541537074	1.7764038945923517	-2.11776950889322	1.0452907922260188	-0.3617170714663669	0.4657400965340319	-1.802780370074468	1.1867234322509292	-1.2409506914186454	1.8871692203969475	-1.8407892578004483	-0.6715712671288363	0.34123937575499697	-0.9640259255863703	3.3403795825543146	2.5351167719738914	-0.8989150326846047	0.9331744633648553	-0.1983643602380527	0.6140279555806532	0.05213205357286799	2.790529097629131	-0.1902569064323394	-0.8877581938357586	0.21405756793113917	0.6524724315665373	1.2539465121702869	-2.2119262893997265	-1.9959005001798047	1.3936263885296791	1.603547993663273	0.4576846986220049	-4.301677292982017	-0.9650440438649317	-1.0971690070170326	0.2845275413625663	1.9498527818527462	1.4124621845942997	-0.396925698863283	-0.9298759912096635	0.528204477828645	-0.6271271559576739
MB_G029	0.8727882441395513	1.2732025511365688	1.1568192354796079	4.007420060701277	-0.5414238309689398	1.779368567574127	0.42894310445773176	1.3899293432278466	-0.9495778401399021	-0.6126264478919968	-3.218526650287666	-0.40692346518596445	1.157474066313208	-0.5533622284824452	-0.757093918932345	0.11929487153150309	-3.4653472823906695	1.6368474037326655	4.41171614809829	0.42903695613412396	0.23841783002933792	-1.5517233289534786	-1.5370448047289287	2.7298574421862796	1.372737419429383	0.19617066399506478	1.6480901342264431	2.758464543977075	0.8783518578015345	-4.433647990790667	-2.9341968299712873	2.651961535535639	0.1993352082474279	-0.5371095569961487	-0.3491277805709866	0.9529576020647467	-1.3661112936516098	-0.9390155697186503	-0.38817787736736464	0.8952067593747427	3.1090214341235214	-2.69840146242766	1.5440926196910496	-0.84042352877562	1.3553620275760867	1.1234145783730685	-2.6349334263756825	-0.1030946197819328	-0.768113763891216	0.931027645989528	0.7237890430610837	-1.0750256543737864	-3.917448386942457	-1.97513023841001	-3.0593530715371435	-0.43466394522496266	3.246549198939654	0.4900294371575711	3.138847880498565	-0.24829045741622469	-3.3408255082604636	-1.4537592397279546	-2.956804588186794	-0.16749733670219535	-2.5972164416797607	-0.4543962011079027	-1.6258219266647114	0.5610446751387529	0.8596352722819153	0.48627309930958973	1.3358778142774508	-0.23739484381382592	4.67170050869184	0.950796160656076	2.103314126226516	0.9002992787997571	-0.26992458077308534	-0.8787174548167281	0.5574526452563787	1.6948036929720063	-2.097665317624166	1.9730725865078882	-1.7673372492287163	0.8416625904050893	-0.0638677003692959	-1.0785349303812168	-1.9492070671498647	1.3820471012550763	-1.346851332255257	0.8658875944555683	-1.7049494458091479	0.7052715795651211	4.43792697039007	-0.3419107400199638	-3.2128869096976977	-0.47499864450911733	-1.8015291941722018	0.3182356567723109	0.32698893759830583	0.028364414821502426	-2.7931252620252884	-0.7785628048451548	1.1977718878383694	0.5647958344228386	-5.627524695461858	-3.1211764764479644	1.298598084012888	1.1082556800517924	0.5803636467064336	-0.5507888851836359	-1.1893662459564656	0.7391256274761077	2.1369757769614326	-0.7079133191195001	0.8901848571574541	2.4975346110889944	-1.7294616673285876	-0.2694567944884395	3.7438176413643287	0.2807842887265438
MB_G030	1.6511798015259145	1.0099816823279038	-0.9312304217675291	1.4446940837439874	2.185216563507223	1.9842490022431414	0.3158278081303165	-1.9535903083518371	-0.5687170126752368	-3.0699479738104167	-1.811767401784118	0.7876992747728784	-1.2358281357364498	-0.6992946322866018	0.6801315685911891	1.7799900779692464	-0.2634584565875602	-0.2755793070502901	-0.13818635195246864	2.330593606453619	2.0898857571138314	-0.8875670347535665	3.440852690266581	-0.3248018982490106	1.5063731067260289	-0.10037158113044997	-0.8002691307105025	0.2924389603756068	2.568437286593992	1.7631341823530469	0.11913263764179893	1.2478382366626062	-0.36984571725935256	0.7324764271276929	0.7696989331865942	-3.693833443097701	-1.4614837250826143	-2.0770399496869083	1.4747535624475712	1.141761411100807	-0.004631121007359074	-0.42483789933055727	-2.633110314053527	2.9676794327964386	0.0920615232529669	2.9420615535930956	-1.020593413451865	0.032470279755373976	-0.079385786582022	0.9510785675121194	0.4332659126642233	0.8131984543163138	0.6710265195904781	-1.088286902325573	-0.39828454732187923	-0.4519520045529437	0.24444906026100055	0.35212221190200865	-1.8738264318407678	-0.031032966211845814	-1.8826445262610059	-0.774859248323724	0.6319320009450156	-0.15840103698613506	-0.9011402593658873	2.1959092731989975	-0.9258218593927876	-0.7719853106984638	0.693226042507527	-1.141154758677327	-0.44599967235898186	-1.1753730013108528	1.970327410625886	-1.8618931261723506	-2.1387651365053926	-0.3893171487992917	-0.8888556327048387	-4.0405993698915825	-0.30801447255060044	1.6631314839368208	-1.2653112723912003	0.8506388816769985	0.10499913786309412	0.40529367028338426	-2.302520093928139	0.6799880040158395	-0.8850747153657479	1.4520128618976051	-2.334307112270649	-0.8927010593906837	0.7019744967809953	-2.040610459199312	1.6788340934346802	2.900634102859415	-0.731534671256973	1.470367180871699	0.5648033996494701	-0.7960240019830409	-0.7256855402493536	3.2365795403604714	-0.002678293246481278	-0.08218310506410598	-0.5344682009679524	-0.08061880992889003	3.7677267520466144	-1.36360092298832	-2.729548012393004	1.9874240972941677	0.2761740750800903	0.5110942836193324	-4.326045793849966	-1.048801424472567	-1.9332341366060253	0.3431313921705317	2.647979057672392	0.6669286983724638	1.1054121235417909	-1.0936221726748965	-1.5624666519907806	-0.11766735834260666
MB_G031	0.2033422055003756	0.481457740575411	-0.24759322937578912	2.4606382878696	0.6301914877400284	1.784409363135891	0.7515854185884524	-0.5007752747212318	-0.7737492335302044	-1.5434624386073346	-2.1593339506059555	-0.06828980938395143	0.14172276975351403	-0.17259472629124936	0.3978939774939968	0.6763253556885175	-1.3603422201039084	0.6389396161283696	1.7383453341066737	1.3966330545045726	0.8526939045345286	-1.1344643665980343	0.2731582546514312	1.199063817669164	1.6273795519390073	0.36109159644707256	0.39110305142923674	1.1591424115982227	1.5562700047198224	-0.9087529010777923	-1.1536968394926062	1.7012336696080639	-0.9530024986941775	0.386620239552916	0.1451684728828818	-0.6902178239409431	-1.5352608604311633	-1.231873359441257	0.2212327178517576	0.4787186723998754	1.3929554428318378	-1.3336879816313316	-0.5323750782598008	0.7380494299898103	0.2984221924307683	1.852944122229367	-1.406811759184389	-0.2776755334745372	-0.36901269548646565	0.9603865363114378	0.4770842345038526	-0.5288577271744205	-1.1568791035789974	-1.5581490261851663	-1.7962648355165571	-0.13674295003618644	1.4710054558908578	0.5002652149340383	0.5184255438294453	-0.29397431481194947	-1.9369807576634992	-1.0195842223998484	-0.8326925149849204	-0.1608674525595182	-0.4619803326484989	0.8177403741148502	-0.8631743217034885	0.20503411518828982	0.9929827420680996	-0.05295341352396668	0.41023578773143876	-0.8259160188453364	2.4510996437652053	-0.46709837307185353	-0.2996035919185499	0.36346442507755483	-0.754760364687172	-1.9268140010471666	0.4281329524444567	1.2820656354803064	-1.0502203519226305	1.4296692792316281	-0.8592938962888467	0.26163881074847295	-1.0761718585323137	-0.731114622628917	-1.3260065112425985	1.0586019980744166	-1.5189682407814766	0.09357521260349419	-0.3504696505087376	-0.6912803972618707	2.83309233219629	1.2898000733257966	-1.7366519627815233	-0.46030011220083	-0.35160534380229647	0.14476411774656003	0.08977858679892367	1.6270643044800948	-1.734743940898527	0.04918142648911314	0.19178458770505	0.5118172024774547	-0.2179319796606384	-1.5239731871518254	-0.8633380005126975	1.4875316056073382	0.08797270724734849	0.11263712291097436	-2.030587638386667	-0.18639703189309356	-0.3629888145362904	-0.252527073132485	1.4907785665138027	1.4104717408953196	-0.498621719790142	-0.6264654184157729	0.9872262119604139	-0.0961170571840965
MB_G032	-0.9151164791374898	0.2967624082916013	-1.0838244677134625	2.8661178736014667	0.4748375263706547	1.5745886514251959	0.19451979000235753	-0.2683761652551987	-0.6746443935730824	-0.49141488548449586	-2.074115049386301	-0.48843306250667706	1.8847687342275532	0.269634429185318	1.1182986040434764	-0.3375342616478799	-1.0281425492931806	1.3588290608084153	1.9200424669058669	1.0650222645285434	0.43024334168311873	-0.6533088974544475	-1.3499168426988737	3.1185008630755435	1.8862025840809071	0.37110428837316867	-0.03489684364694223	1.7300073815713404	0.08488346251754575	-1.9442655654201602	-1.0662329807028676	1.6591326002410076	-1.760404480616923	0.4308530561162064	-0.1123016936269482	1.6147241745856222	-2.4067153911322223	-0.4028203850049471	-0.8730912664094602	-0.7750493325989786	2.2931023356946896	-1.489251101141051	0.18423022184532878	-0.935899014583239	-0.660921280193186	1.2387194890972917	-2.1368866600936407	-1.543385996291561	-0.4914491921807319	0.5181585485577066	0.2535621206063211	-1.3168162202703715	-1.7072793468964274	-2.2767561739712283	-2.667624921581854	0.9313060403179346	1.4597940157406226	0.2824034180336571	2.005721764653958	-0.41833158527074865	-1.154225785140473	-2.241335475563851	-1.2225735834410594	-0.38776472333768197	1.0790523002702983	-0.5323170174883581	-0.6585397958341813	0.705015938118796	0.9222347225293533	1.0158841335569497	0.8532476627560946	-0.7919938693879968	2.181101928823586	0.1277367996161659	0.013157259787767495	1.0011799937026682	-1.8255122283852248	-0.3403045794606364	1.0735983900472346	0.5860092900336734	-0.6432147961915898	1.6513645677826236	-1.3944227216701761	-0.41731787894456474	-0.36424796687708916	-1.3142660173633205	-1.5036740892672533	0.7565063604746093	-0.38193908177929037	0.5263667468955006	-0.4214120447787296	0.33957673132049726	4.042908359647018	0.930717311553365	-1.4467067201003765	-2.945553777203353	-0.5882669869292934	2.331609927118997	1.448510433686355	1.1529213449998519	-2.621799362260767	0.20631928427304536	0.6488771758447626	1.7854111859804576	-1.326226381321034	-0.9326146759788678	-0.42694612833663736	0.773174620946886	0.7265446948093225	0.3156333267001693	-0.5434955329932388	-0.16205198439319435	-0.46305953812068135	-0.4674580987274347	0.22012159928035724	1.810006845787587	-2.393709574784073	-0.35762762523004576	2.884665451675609	-0.969741377126985
