Pair	Kingdom1	Feature1	Label1	Kingdom2	Feature2	Label2	RawRho	RawPValue	RawQValue	AdjustedRho	AdjustedPValue	AdjustedQValue	SignChanged	BootstrapLower	BootstrapUpper	SignStability
Fungi vs Oomycete	Fungi	OTU_18	OTU_18 (OTU_18)	Oomycete	OTU_24	Pythium (OTU_24)	0.851994851994852	4.39242726271749e-11	1.0541825430522e-08	0.652252252252252	1.63053116639587e-05	0.014944352319753	FALSE	0.20932039284931	0.785430882736484	0.996
Fungi vs Oomycete	Fungi	OTU_59	OTU_59 (OTU_59)	Oomycete	OTU_25	OTU_25 (OTU_25)	0.893951093951094	2.1261029250325e-13	2.551323510039e-10	0.641441441441442	2.4907253866255e-05	0.014944352319753	FALSE	0.288841584361026	0.820895652120309	0.998
Bacteria vs Fungi	Bacteria	OTU_24	Agrobacterium (OTU_24)	Fungi	OTU_37	Phoma (OTU_37)	0.358043758043758	0.0320250320374725	0.0702560117823895	0.588159588159588	0.000161660802321368	0.0575847974220369	FALSE	0.241029778756455	0.785601704024175	1
Fungi vs Oomycete	Fungi	OTU_49	caryae (OTU_49)	Oomycete	OTU_2	Albugo (OTU_2)	0.604890604890605	9.3144832933254e-05	0.00062096555288836	0.582754182754183	0.000191949324740123	0.0575847974220369	FALSE	0.289518473795095	0.837183270357981	1
Fungi vs Oomycete	Fungi	OTU_47	agrostis (OTU_47)	Oomycete	OTU_24	Pythium (OTU_24)	0.766537966537967	5.02493737069375e-08	1.6297094175223e-06	0.575032175032175	0.000244053215046311	0.0585727716111146	FALSE	0.233651202688649	0.731005836157914	1
Bacteria vs Oomycete	Bacteria	OTU_19	OTU_19 (OTU_19)	Oomycete	OTU_7	Pythium (OTU_7)	0.397168597168597	0.0164622971987701	0.0415015895767314	0.546460746460746	0.00056461699024869	0.112923398049738	FALSE	0.16110955997998	0.797477780102726	0.996
Bacteria vs Fungi	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Fungi	OTU_18	OTU_18 (OTU_18)	-0.0625482625482626	0.717053038917334	0.785811549498448	-0.512741312741313	0.00138644693318591	0.237676617117584	FALSE	-0.795935351243501	-0.0586091589917264	0.984
Fungi vs Oomycete	Fungi	OTU_86	AG_A (OTU_86)	Oomycete	OTU_23	Apodachlya (OTU_23)	0.250707850707851	0.140258092908254	0.222337795891552	0.504247104247104	0.00171401313006281	0.257101969509421	FALSE	0.26146531706632	0.740397143036463	1
Fungi vs Oomycete	Fungi	OTU_49	caryae (OTU_49)	Oomycete	OTU_12	Pythium (OTU_12)	-0.635263835263835	3.15008394640986e-05	0.000257149709911009	-0.498584298584299	0.00196844774248852	0.262459698998469	FALSE	-0.731799278361775	-0.149258995230513	0.998
Bacteria vs Oomycete	Bacteria	OTU_180	Serratia (OTU_180)	Oomycete	OTU_2	Albugo (OTU_2)	0.0113256113256113	0.94773014939296	0.963793372264027	-0.481081081081081	0.00297579653800762	0.297170142570858	TRUE	-0.723080770672851	-0.0983491173817808	0.992
Bacteria vs Oomycete	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Oomycete	OTU_2	Albugo (OTU_2)	-0.053024453024453	0.758740700501311	0.820999856268326	-0.477992277992278	0.00319386245335333	0.297170142570858	FALSE	-0.77577586562594	-0.0611274139307716	0.992
Fungi vs Oomycete	Fungi	OTU_16	elongata (OTU_16)	Oomycete	OTU_5	Pythium (OTU_5)	0.555212355212355	0.000440202963898338	0.00218282461437192	0.474131274131274	0.0034858926192054	0.297170142570858	FALSE	-0.0134750936200887	0.684464206588856	0.972
Fungi vs Oomycete	Fungi	OTU_64	OTU_64 (OTU_64)	Oomycete	OTU_25	OTU_25 (OTU_25)	0.703989703989704	1.66358236951703e-06	2.34858687461227e-05	0.473873873873874	0.00350616037995274	0.297170142570858	FALSE	0.0363993132945898	0.721782812860941	0.98
Bacteria vs Oomycete	Bacteria	OTU_180	Serratia (OTU_180)	Oomycete	OTU_23	Apodachlya (OTU_23)	0.202316602316602	0.236672609832672	0.330625298951346	0.468725868725869	0.00393357037452926	0.297170142570858	FALSE	0.171932933950096	0.724356842404474	1
Bacteria vs Oomycete	Bacteria	OTU_48	mitochondria (OTU_48)	Oomycete	OTU_1	Pythium (OTU_1)	-0.623166023166023	4.91781519117975e-05	0.000366545231640727	-0.466924066924067	0.00409347894143361	0.297170142570858	FALSE	-0.691259989801827	-0.133280049975684	0.992
Bacteria vs Oomycete	Bacteria	OTU_180	Serratia (OTU_180)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.237837837837838	0.162473187584792	0.247735482975541	0.464864864864865	0.00428309935061907	0.297170142570858	FALSE	0.186941115835588	0.712540289484674	0.998
Bacteria vs Oomycete	Bacteria	OTU_24	Agrobacterium (OTU_24)	Oomycete	OTU_2	Albugo (OTU_2)	-0.149292149292149	0.384833408585824	0.482549728634262	-0.464092664092664	0.00435614199247996	0.297170142570858	FALSE	-0.737861625814093	-0.0105188527450205	0.976
Fungi vs Oomycete	Fungi	OTU_5	OTU_5 (OTU_5)	Oomycete	OTU_33	Hyaloperonospora (OTU_33)	0.156499356499357	0.362036532465785	0.458758013684205	-0.45997425997426	0.00476418504554147	0.297170142570858	TRUE	-0.709545749521734	-0.0473250733155743	0.99
Bacteria vs Oomycete	Bacteria	OTU_63	OTU_63 (OTU_63)	Oomycete	OTU_9	OTU_9 (OTU_9)	-0.435521235521236	0.00793318211439065	0.0228841791761269	0.45971685971686	0.00479074906421407	0.297170142570858	TRUE	0.146547535771594	0.706578726410351	0.996
Fungi vs Oomycete	Fungi	OTU_16	elongata (OTU_16)	Oomycete	OTU_25	OTU_25 (OTU_25)	-0.723809523809524	6.07955226361462e-07	1.19597749448156e-05	-0.458172458172458	0.0049528357095143	0.297170142570858	FALSE	-0.696257245060911	-0.127160698543445	0.988
Fungi vs Oomycete	Fungi	OTU_92	OTU_92 (OTU_92)	Oomycete	OTU_24	Pythium (OTU_24)	-0.628056628056628	4.11669798069167e-05	0.000312660606128481	-0.453796653796654	0.00543804456955684	0.298126090674323	FALSE	-0.629926578927798	0.0829292086450726	0.944
Fungi vs Oomycete	Fungi	OTU_49	caryae (OTU_49)	Oomycete	OTU_1	Pythium (OTU_1)	0.273359073359073	0.106708678987984	0.179091489210603	0.450707850707851	0.00580472356488083	0.298126090674323	FALSE	0.126625544966636	0.677802643523086	0.998
Fungi vs Oomycete	Fungi	OTU_67	OTU_67 (OTU_67)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.758815958815959	8.18555355162065e-08	2.28434052603367e-06	0.448648648648649	0.00606082896650122	0.298126090674323	FALSE	0.0395659948480015	0.713177038473709	0.984
Bacteria vs Oomycete	Bacteria	OTU_4	Janthinobacterium (OTU_4)	Oomycete	OTU_15	Pythium (OTU_15)	0.596396396396397	0.000123703608486413	0.000789597500977107	0.448391248391248	0.00609351517432828	0.298126090674323	FALSE	-0.0244608341338754	0.668138794245316	0.972
Bacteria vs Fungi	Bacteria	OTU_5	Dolo_23 (OTU_5)	Fungi	OTU_47	agrostis (OTU_47)	-0.392277992277992	0.0179654248836802	0.0443590737868646	-0.443758043758044	0.00670832320082388	0.298126090674323	FALSE	-0.686154590950925	0.0975271010251595	0.948
Bacteria vs Oomycete	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Oomycete	OTU_23	Apodachlya (OTU_23)	0.207722007722008	0.224114337703723	0.317142930712816	0.441698841698842	0.00699820999107965	0.298126090674323	FALSE	0.109135263562232	0.716276643981822	0.988
Bacteria vs Oomycete	Bacteria	OTU_83	OTU_83 (OTU_83)	Oomycete	OTU_4	Pythium (OTU_4)	0.629086229086229	3.96391028366576e-05	0.00030688337679993	0.43989703989704	0.00726060626273295	0.298126090674323	FALSE	0.118783408115795	0.787523275317714	0.996
Bacteria vs Fungi	Bacteria	OTU_1	Pseudomonas (OTU_1)	Fungi	OTU_37	Phoma (OTU_37)	0.389446589446589	0.0188869482561893	0.045694229652071	0.438867438867439	0.00741429717045169	0.298126090674323	FALSE	0.180621243029586	0.707072277191	0.998
Fungi vs Oomycete	Fungi	OTU_47	agrostis (OTU_47)	Oomycete	OTU_6	Pythium (OTU_6)	-0.631917631917632	3.56984428444524e-05	0.000287504237673442	-0.438867438867439	0.00741429717045169	0.298126090674323	FALSE	-0.666906012333284	0.0684797707536544	0.966
Fungi vs Oomycete	Fungi	OTU_37	Phoma (OTU_37)	Oomycete	OTU_9	OTU_9 (OTU_9)	0.700643500643501	1.95607765727269e-06	2.57944306453543e-05	0.438610038610039	0.00745315226685807	0.298126090674323	FALSE	0.099143614716888	0.710883657301743	0.99
Fungi vs Oomycete	Fungi	OTU_45	solani (OTU_45)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.672072072072072	7.17015319020451e-06	7.89374663141781e-05	0.436293436293436	0.00781076298075611	0.302146422856041	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_16	[Kouleothrixaceae] (OTU_16)	Fungi	OTU_44	hispanica (OTU_44)	-0.533333333333333	0.000809979642444484	0.00362677451840814	0.434749034749035	0.00805723794282775	0.302146422856041	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_83	OTU_83 (OTU_83)	Fungi	OTU_59	OTU_59 (OTU_59)	-0.717631917631918	8.39553966998994e-07	1.48156582411587e-05	-0.431145431145431	0.00865832474496267	0.306786568694489	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_180	Serratia (OTU_180)	Fungi	OTU_49	caryae (OTU_49)	0.193307593307593	0.258641663499873	0.351893419727719	-0.42960102960103	0.00892741189664443	0.306786568694489	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_180	Serratia (OTU_180)	Fungi	OTU_44	hispanica (OTU_44)	0.468725868725869	0.00393357037452926	0.012861810488924	0.429086229086229	0.00901867764581496	0.306786568694489	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_180	Serratia (OTU_180)	Fungi	OTU_67	OTU_67 (OTU_67)	0.135392535392535	0.431093867491679	0.524657850902652	0.428056628056628	0.00920359706083466	0.306786568694489	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_48	mitochondria (OTU_48)	Oomycete	OTU_21	Pythium (OTU_21)	0.0754182754182754	0.66199289097546	0.740346196803869	-0.424195624195624	0.00992609524890517	0.321927413478005	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_180	Serratia (OTU_180)	Fungi	OTU_45	solani (OTU_45)	0.162419562419562	0.343929526060751	0.441406878366739	0.42033462033462	0.0106962732381933	0.322481207674696	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Fungi	OTU_67	OTU_67 (OTU_67)	0.177091377091377	0.301489652465436	0.397132363291463	0.42033462033462	0.0106962732381933	0.322481207674696	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Oomycete	OTU_4	Pythium (OTU_4)	0.314285714285714	0.0619322904160862	0.117966267459212	0.42007722007722	0.0107493735891565	0.322481207674696	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_24	Agrobacterium (OTU_24)	Oomycete	OTU_15	Pythium (OTU_15)	0.482882882882883	0.00285467592322118	0.0100457803749719	0.414671814671815	0.0119172842026923	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_2	Kineosporiaceae (OTU_2)	Fungi	OTU_67	OTU_67 (OTU_67)	0.265379665379665	0.117751628537069	0.193564320882853	0.414157014157014	0.012033911282504	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_63	OTU_63 (OTU_63)	Fungi	OTU_26	OTU_26 (OTU_26)	-0.128700128700129	0.454419237138787	0.549147114367114	-0.411840411840412	0.0125707583773911	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_59	Pseudomonadaceae (OTU_59)	Oomycete	OTU_23	Apodachlya (OTU_23)	0.148262548262548	0.388157094469538	0.486209304137208	0.411583011583012	0.012631638479814	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_71	Polyangiaceae (OTU_71)	Oomycete	OTU_8	Pythium (OTU_8)	0.164993564993565	0.336232380788905	0.434315238909243	0.410810810810811	0.0128157759363542	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_83	OTU_83 (OTU_83)	Fungi	OTU_45	solani (OTU_45)	-0.762934362934363	6.32429846215005e-08	1.85101418404392e-06	-0.40978120978121	0.0130648157851515	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Fungi	OTU_32	OTU_32 (OTU_32)	0.435521235521236	0.00793318211439061	0.0228841791761269	0.408494208494209	0.0133818504787198	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_71	Polyangiaceae (OTU_71)	Fungi	OTU_37	Phoma (OTU_37)	0.323294723294723	0.0544403496290177	0.105880744821428	0.406949806949807	0.0137708374448716	0.338453635350248	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Fungi	OTU_87	discosioides (OTU_87)	0.164736164736165	0.336997294475569	0.434835218678153	-0.406692406692407	0.0138365864036792	0.338453635350248	TRUE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_86	AG_A (OTU_86)	Oomycete	OTU_15	Pythium (OTU_15)	0.242471042471043	0.154201449213715	0.238763534266397	0.405662805662806	0.0141022348062603	0.338453635350248	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_59	OTU_59 (OTU_59)	Oomycete	OTU_5	Pythium (OTU_5)	-0.419047619047619	0.0109640181578049	0.0296993719850246	-0.403861003861004	0.0145774602162581	0.342999063911956	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_19	OTU_19 (OTU_19)	Fungi	OTU_49	caryae (OTU_49)	0.423680823680824	0.0100259778793213	0.0278499385536702	0.401029601029601	0.0153514450098747	0.354264115612492	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_15	chrysanthemicola (OTU_15)	Oomycete	OTU_6	Pythium (OTU_6)	-0.76962676962677	4.11245419179351e-08	1.41767654470101e-06	0.397425997425997	0.0163862002657058	0.36251739006385	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_2	Kineosporiaceae (OTU_2)	Fungi	OTU_45	solani (OTU_45)	0.279279279279279	0.0990358112424849	0.170018560072935	0.397168597168597	0.0164622971987701	0.36251739006385	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_2	Kineosporiaceae (OTU_2)	Fungi	OTU_18	OTU_18 (OTU_18)	-0.00617760617760618	0.971475471871122	0.981288355425376	-0.396653796653797	0.0166153803779265	0.36251739006385	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_42	[Kouleothrixaceae] (OTU_42)	Oomycete	OTU_20	OTU_20 (OTU_20)	-0.657915057915058	1.29729006817246e-05	0.000126564884699752	0.391763191763192	0.0181301193078632	0.37681942161774	TRUE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_59	OTU_59 (OTU_59)	Oomycete	OTU_2	Albugo (OTU_2)	-0.769111969111969	4.25302963410302e-08	1.41767654470101e-06	-0.391763191763192	0.0181301193078632	0.37681942161774	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_4090	Pseudomonadaceae (OTU_4090)	Fungi	OTU_37	Phoma (OTU_37)	0.425225225225225	0.0097288668247951	0.027277196705033	0.391505791505792	0.0182129387115241	0.37681942161774	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_86	AG_A (OTU_86)	Oomycete	OTU_7	Pythium (OTU_7)	-0.0821106821106821	0.634015657900212	0.715727929896759	-0.389189189189189	0.0189726451391036	0.385884307913972	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_4	Janthinobacterium (OTU_4)	Oomycete	OTU_2	Albugo (OTU_2)	-0.0661518661518662	0.701479648664109	0.774402556022935	-0.388159588159588	0.0193186857027362	0.386373714054725	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_26	OTU_26 (OTU_26)	Oomycete	OTU_33	Hyaloperonospora (OTU_33)	0.4002574002574	0.0155684272006828	0.0397491758315306	0.387129987129987	0.0196699761644588	0.386950350776238	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_19	OTU_19 (OTU_19)	Oomycete	OTU_12	Pythium (OTU_12)	-0.509395109395109	0.00150824510395847	0.00589542060179206	-0.385842985842986	0.0201165639272642	0.389352850205114	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_5	OTU_5 (OTU_5)	Oomycete	OTU_8	Pythium (OTU_8)	-0.0460746460746461	0.789597597536954	0.849029674770919	0.383526383526384	0.0209417108781223	0.398889731011853	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_36	OTU_36 (OTU_36)	Fungi	OTU_86	AG_A (OTU_86)	0.43989703989704	0.00726060626273295	0.0213547243021557	0.380952380952381	0.0218913746775537	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Oomycete	OTU_25	OTU_25 (OTU_25)	0.276190476190476	0.102984784360777	0.175293249975791	0.377606177606178	0.0231791640822993	0.402609368671565	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_87	discosioides (OTU_87)	Oomycete	OTU_4	Pythium (OTU_4)	0.463063063063063	0.00445520730740134	0.0142947828044963	-0.377348777348777	0.0232807723381827	0.402609368671565	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_4090	Pseudomonadaceae (OTU_4090)	Fungi	OTU_59	OTU_59 (OTU_59)	0.393050193050193	0.017720730454296	0.0438451062786706	0.376576576576577	0.0235878146223085	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_83	OTU_83 (OTU_83)	Oomycete	OTU_5	Pythium (OTU_5)	0.397683397683398	0.0163103985889405	0.0412052174878496	0.376576576576577	0.0235878146223085	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_1	Pseudomonas (OTU_1)	Fungi	OTU_26	OTU_26 (OTU_26)	0.536422136422137	0.000745024011976741	0.00341232371897744	0.376319176319176	0.0236909045689435	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Fungi	OTU_49	caryae (OTU_49)	0.28983268983269	0.0864101591099052	0.154533816589994	-0.376319176319176	0.0236909045689434	0.402609368671565	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_42	[Kouleothrixaceae] (OTU_42)	Fungi	OTU_30	Cadophora (OTU_30)	0.523294723294723	0.00105707684704721	0.00451420717600232	0.374517374517375	0.0244230329571205	0.402609368671565	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_86	AG_A (OTU_86)	Oomycete	OTU_8	Pythium (OTU_8)	-0.105019305019305	0.542148429375966	0.634710356342594	-0.373745173745174	0.0247424823180263	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Fungi	OTU_32	OTU_32 (OTU_32)	0.238867438867439	0.160607974110232	0.245515374436023	0.373487773487774	0.0248497302376409	0.402609368671565	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_86	AG_A (OTU_86)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.284169884169884	0.0930206876417342	0.163913105976624	0.373230373230373	0.0249573622590323	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_1	Pseudomonas (OTU_1)	Oomycete	OTU_19	Pythium (OTU_19)	-0.267181467181467	0.115186225008726	0.190128569477952	0.372715572715573	0.0251737827017962	0.402609368671565	TRUE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_30	Cadophora (OTU_30)	Oomycete	OTU_9	OTU_9 (OTU_9)	-0.552380952380953	0.000477476666112767	0.00234824589891525	-0.371685971685972	0.0256112779259155	0.402609368671565	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_87	discosioides (OTU_87)	Oomycete	OTU_25	OTU_25 (OTU_25)	-0.115572715572716	0.502081377963196	0.59535341260458	-0.370656370656371	0.0260550338733514	0.402609368671565	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_67	OTU_67 (OTU_67)	Oomycete	OTU_19	Pythium (OTU_19)	-0.416988416988417	0.0114042304253428	0.0306153836921954	0.36988416988417	0.0263919992603173	0.402609368671565	TRUE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_1	Pseudomonas (OTU_1)	Oomycete	OTU_6	Pythium (OTU_6)	-0.505791505791506	0.00164984057042219	0.00638647962744075	-0.36962676962677	0.026505116770878	0.402609368671565	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Fungi	OTU_25	Tetracladium (OTU_25)	0.0990990990990991	0.565271818558612	0.654123608746706	0.367567567567568	0.0274245300219331	0.406201643432356	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_64	OTU_64 (OTU_64)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.574774774774775	0.000245989460203141	0.0013478874531679	0.366280566280566	0.0280123884985149	0.406201643432356	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_64	OTU_64 (OTU_64)	Oomycete	OTU_5	Pythium (OTU_5)	-0.588931788931789	0.000157703802935172	0.00095578062384953	-0.365508365508366	0.0283700542386277	0.406201643432356	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_5	Dolo_23 (OTU_5)	Oomycete	OTU_4	Pythium (OTU_4)	-0.216731016731017	0.204210065834524	0.295599612788214	-0.364993564993565	0.0286105785132489	0.406201643432356	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_92	OTU_92 (OTU_92)	Oomycete	OTU_21	Pythium (OTU_21)	0.656885456885457	1.35283061578233e-05	0.000129871739115104	-0.364478764478764	0.0288527770796961	0.406201643432356	TRUE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_36	OTU_36 (OTU_36)	Oomycete	OTU_4	Pythium (OTU_4)	0.658429858429859	1.27030524755411e-05	0.00012494805713647	0.364221364221364	0.0289745068893824	0.406201643432356	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_2	Kineosporiaceae (OTU_2)	Oomycete	OTU_9	OTU_9 (OTU_9)	0.0352638352638353	0.838213448739316	0.885436741626037	-0.362676962676963	0.0297137805422526	0.406201643432356	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_1	Pseudomonas (OTU_1)	Fungi	OTU_92	OTU_92 (OTU_92)	0.381981981981982	0.0215073035369096	0.0507048413443841	0.361904761904762	0.0300891837774103	0.406201643432356	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_24	Agrobacterium (OTU_24)	Oomycete	OTU_9	OTU_9 (OTU_9)	0.221879021879022	0.193404838594889	0.283377052886284	0.361647361647362	0.0302151796537482	0.406201643432356	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_59	Pseudomonadaceae (OTU_59)	Fungi	OTU_26	OTU_26 (OTU_26)	0.730501930501931	4.24383569417092e-07	9.09393363036625e-06	0.360875160875161	0.0305957668135266	0.406201643432356	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Oomycete	OTU_33	Hyaloperonospora (OTU_33)	0.124581724581725	0.469103909345776	0.564618546855497	0.360875160875161	0.0305957668135266	0.406201643432356	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_59	OTU_59 (OTU_59)	Oomycete	OTU_8	Pythium (OTU_8)	0.545688545688546	0.000576966821844873	0.00278056299684276	0.35984555984556	0.03110932241954	0.406201643432356	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_1	Coprinopsis (OTU_1)	Oomycete	OTU_6	Pythium (OTU_6)	-0.34002574002574	0.0424521639003449	0.0878320632420929	-0.359073359073359	0.0314991067401253	0.406201643432356	FALSE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_87	discosioides (OTU_87)	Oomycete	OTU_7	Pythium (OTU_7)	0.0216216216216216	0.900392279654939	0.929837121846753	-0.358815958815959	0.0316299202114742	0.406201643432356	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_23	[Kouleothrixaceae] (OTU_23)	Fungi	OTU_25	Tetracladium (OTU_25)	-0.69034749034749	3.17679995611721e-06	3.81215994734065e-05	-0.357786357786358	0.0321576301050615	0.406201643432356	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_42	[Kouleothrixaceae] (OTU_42)	Oomycete	OTU_23	Apodachlya (OTU_23)	-0.671299871299871	7.41188731369231e-06	8.0856952513007e-05	0.357786357786358	0.0321576301050615	0.406201643432356	TRUE	NA	NA	NA
Fungi vs Oomycete	Fungi	OTU_1	Coprinopsis (OTU_1)	Oomycete	OTU_5	Pythium (OTU_5)	0.486743886743887	0.00260950852154561	0.0092645272954282	0.354697554697555	0.0337841359562542	0.422301699453177	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_153	Polyangiaceae (OTU_153)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.272586872586873	0.107741757246501	0.180572777508102	0.352638352638353	0.0349053285697512	0.42915411246707	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_36	OTU_36 (OTU_36)	Fungi	OTU_1	Coprinopsis (OTU_1)	0.173487773487774	0.31159067089012	0.406864858616044	-0.352380952380952	0.0350475858514774	0.42915411246707	TRUE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_1	Pseudomonas (OTU_1)	Fungi	OTU_30	Cadophora (OTU_30)	0.135907335907336	0.429327537142774	0.524113948846511	-0.350836550836551	0.0359110855519678	0.435285885478398	TRUE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_83	OTU_83 (OTU_83)	Oomycete	OTU_1	Pythium (OTU_1)	0.607464607464608	8.53339733707636e-05	0.00058514724597095	0.348262548262548	0.0373886905394877	0.441228349929269	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_16	[Kouleothrixaceae] (OTU_16)	Oomycete	OTU_19	Pythium (OTU_19)	0.390990990990991	0.0183795265010103	0.0451031325178167	-0.346203346203346	0.0386060225253038	0.441228349929269	TRUE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_51	Enterobacteriaceae (OTU_51)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.252252252252252	0.137750336528688	0.22010706236275	0.345431145431145	0.0390707313906088	0.441228349929269	FALSE	NA	NA	NA
Bacteria vs Oomycete	Bacteria	OTU_2	Kineosporiaceae (OTU_2)	Oomycete	OTU_20	OTU_20 (OTU_20)	0.26023166023166	0.125317204475479	0.203217088338615	0.345173745173745	0.0392266385845859	0.441228349929269	FALSE	NA	NA	NA
Bacteria vs Fungi	Bacteria	OTU_1	Pseudomonas (OTU_1)	Fungi	OTU_15	chrysanthemicola (OTU_15)	0.285714285714286	0.0911805695468271	0.161619916478866	-0.344658944658945	0.0395399662227335	0.441228349929269	TRUE	NA	NA	NA
