Taxon	SampleID	RelativeAbundance	Percent	Annotated
Novosphingobium	S168	0.004341952913932845	0.4341952913932845	TRUE
Oceanimonas	S168	0	0	TRUE
Oceanobacillus	S168	0.0016402933230412968	0.16402933230412967	TRUE
Oceanococcus	S168	0	0	TRUE
Ohtaekwangia	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Oleomonas	S168	0	0	TRUE
Oligoflexus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Olleya	S168	9.648784253184099e-5	0.0096487842531841	TRUE
OM27 clade	S168	0	0	TRUE
OM60(NOR5) clade	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Opitutus	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Orenia	S168	0	0	TRUE
Ornatilinea	S168	0	0	TRUE
Ornithinibacter	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Ornithinicoccus	S168	0	0	TRUE
Ornithinimicrobium	S168	0	0	TRUE
Oryzihumus	S168	9.648784253184099e-4	0.09648784253184099	TRUE
Oscillatoria	S168	0	0	TRUE
Oscillochloris	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Owenweeksia	S168	0	0	TRUE
Oxobacter	S168	0	0	TRUE
Paenibacillus	S168	0	0	TRUE
Paenisporosarcina	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Paludibacter	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Pandoraea	S168	0	0	TRUE
Pantoea	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Paracocccus	S168	0.005210343496719413	0.5210343496719413	TRUE
Parafilimonas	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Paraliobacillus	S168	0	0	TRUE
Parasegetibacter	S168	0	0	TRUE
Parvularcula	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Patulibacter	S168	3.8595137012736397e-4	0.0385951370127364	TRUE
Paucimonas	S168	0	0	TRUE
Paucisalibacillus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Pediococcus	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Pedobacter	S168	0.0016402933230412968	0.16402933230412967	TRUE
Pedomicrobium	S168	8.683905827865689e-4	0.08683905827865689	TRUE
Pedosphaera	S168	0	0	TRUE
Pelagibacterium	S168	0	0	TRUE
Pelagibius	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Pelagicoccus	S168	0	0	TRUE
Pelobacter	S168	0	0	TRUE
Pelolinea	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Pelosinus	S168	0	0	TRUE
Peptoclostridium	S168	0	0	TRUE
Peredibacter	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Perlucidibaca	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Petrimonas	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Phaeochromatium	S168	0	0	TRUE
Phaeodactylibacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Phaselicystis	S168	9.648784253184099e-4	0.09648784253184099	TRUE
Phenylobacterium	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Phormidium	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Photobacterium	S168	0	0	TRUE
Phreatobacter	S168	0	0	TRUE
Phycicoccus	S168	0	0	TRUE
Pilimelia	S168	0	0	TRUE
Pir1 lineage	S168	0	0	TRUE
Pir2 lineage	S168	0	0	TRUE
Pir3 lineage	S168	0	0	TRUE
Pir4 lineage	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Pirellula	S168	0.004438440756464685	0.44384407564646855	TRUE
Planctomyces	S168	0.005017367811655731	0.5017367811655732	TRUE
planctomycete WY108	S168	0	0	TRUE
Planktothrix	S168	0	0	TRUE
Planomicrobium	S168	3.8595137012736397e-4	0.0385951370127364	TRUE
Planosporangium	S168	0	0	TRUE
Plasticicumulans	S168	0	0	TRUE
Pleomorphomonas	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Polaromonas	S168	3.8595137012736397e-4	0.0385951370127364	TRUE
Polyangium	S168	0	0	TRUE
Polycyclovorans	S168	0	0	TRUE
Polymorphobacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Polynucleobacter	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Pontibacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Ponticoccus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Porphyrobacter	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Portibacter	S168	0	0	TRUE
possible genus 04	S168	0	0	TRUE
possible genus 06	S168	0	0	TRUE
Prevotella 9	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Prochlorococcus	S168	0	0	TRUE
Prolixibacter	S168	0	0	TRUE
Propionivibrio	S168	0	0	TRUE
Prosthecobacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Prosthecomicrobium	S168	0	0	TRUE
Proteiniclasticum	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Pseudahrensia	S168	0	0	TRUE
Pseudarcicella	S168	0	0	TRUE
Pseudofulvimonas	S168	0	0	TRUE
Pseudogulbenkiania	S168	0	0	TRUE
Pseudolabrys	S168	0.0014473176379776148	0.14473176379776148	TRUE
Pseudomaricurvus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Pseudomonas	S168	0.0026051717483597065	0.26051717483597064	TRUE
Pseudonocardia	S168	0	0	TRUE
Pseudospirillum	S168	0	0	TRUE
Pseudothermotoga	S168	0	0	TRUE
Pseudoxanthomonas	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Psychrobacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Psychromonas	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Puniceicoccus	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Ralstonia	S168	0	0	TRUE
Ramlibacter	S168	0	0	TRUE
Reichenbachiella	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Reyranella	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Rheinheimera	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Rhizobacter	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Rhizobium	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Rhizocola	S168	0	0	TRUE
Rhizomicrobium	S168	0	0	TRUE
Rhodanobacter	S168	0	0	TRUE
Rhodobacter	S168	9.648784253184099e-4	0.09648784253184099	TRUE
Rhodococcus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Rhodocytophaga	S168	0	0	TRUE
Rhodomicrobium	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Rhodonellum	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Rhodopirellula	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Rhodoplanes	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Rhodopseudomonas	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Rhodovastum	S168	0	0	TRUE
Rhodovibrio	S168	0	0	TRUE
Rhodovulum	S168	0.0019297568506368198	0.19297568506368198	TRUE
Rice Cluster I	S168	0	0	TRUE
Rickettsiella	S168	0	0	TRUE
Rivibacter	S168	0	0	TRUE
Robiginitalea	S168	0.008490930142802007	0.8490930142802007	TRUE
Romboutsia	S168	0.0033770744886144344	0.33770744886144344	TRUE
Roseibacillus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Roseiflexus	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Roseimaritima	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Roseimicrobium	S168	0	0	TRUE
Roseococcus	S168	0	0	TRUE
Roseomonas	S168	0.0021227325357005018	0.21227325357005017	TRUE
Roseovarius	S168	0	0	TRUE
Rubellimicrobium	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Rubribacterium	S168	0	0	TRUE
Rubripirellula	S168	7.719027402547279e-4	0.0771902740254728	TRUE
Rubritalea	S168	0	0	TRUE
Rubritepida	S168	0	0	TRUE
Rubrivirga	S168	0	0	TRUE
Rubrobacter	S168	0	0	TRUE
Rudaea	S168	0	0	TRUE
Ruegeria	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Rufibacter	S168	0	0	TRUE
Ruminiclostridium	S168	0	0	TRUE
Ruminiclostridium 1	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Ruminococcaceae NK4A214 group	S168	0	0	TRUE
Ruminococcaceae UCG-010	S168	0	0	TRUE
Ruminococcaceae UCG-012	S168	0	0	TRUE
Runella	S168	0	0	TRUE
Saccharicrinis	S168	0	0	TRUE
Saccharofermentans	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Saccharomonospora	S168	0	0	TRUE
Saccharopolyspora	S168	3.8595137012736397e-4	0.0385951370127364	TRUE
Saccharospirillum	S168	0	0	TRUE
Salegentibacter	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Salinarimonas	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Salinimicrobium	S168	0	0	TRUE
Salinispira	S168	0	0	TRUE
Sandaracinobacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Sandaracinus	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Sandarakinorhabdus	S168	0	0	TRUE
Sarcina	S168	0	0	TRUE
Schlesneria	S168	0	0	TRUE
Scytonema	S168	0	0	TRUE
Sedimentibacter	S168	0	0	TRUE
Sedimenticola	S168	0	0	TRUE
Sediminibacterium	S168	0	0	TRUE
SEEP-SRB1	S168	9.648784253184099e-5	0.0096487842531841	TRUE
SEEP-SRB4	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Segetibacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Seohaeicola	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Serratia	S168	0	0	TRUE
Shewanella	S168	9.648784253184099e-4	0.09648784253184099	TRUE
Shinella	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Shivajiella	S168	0	0	TRUE
Sideroxydans	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Silanimonas	S168	0	0	TRUE
Simiduia	S168	0	0	TRUE
Simplicispira	S168	0	0	TRUE
Singulisphaera	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Skermanella	S168	0	0	TRUE
SM1A02	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Smithella	S168	9.648784253184099e-4	0.09648784253184099	TRUE
Sneathiella	S168	0	0	TRUE
Solirubrobacter	S168	0	0	TRUE
Solitalea	S168	0	0	TRUE
Sorangium	S168	0.0018332690081049787	0.18332690081049788	TRUE
Sphingobium	S168	0	0	TRUE
Sphingomicrobium	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Sphingomonas	S168	0.011964492473948282	1.1964492473948283	TRUE
Sphingopyxis	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Sphingorhabdus	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Sphingosinicella	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Spirochaeta 2	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Spirulina	S168	0	0	TRUE
Sporacetigenium	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Sporichthya	S168	0	0	TRUE
Sporobacter	S168	0	0	TRUE
Sporocytophaga	S168	0	0	TRUE
Stackebrandtia	S168	0	0	TRUE
Staphylococcus	S168	0.0012543419529139328	0.1254341952913933	TRUE
Starkeya	S168	0	0	TRUE
Stenotrophomonas	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Steroidobacter	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Sterolibacterium	S168	0	0	TRUE
Streptococcus	S168	0	0	TRUE
Streptomyces	S168	0	0	TRUE
Sulfitobacter	S168	0	0	TRUE
Sulfuricurvum	S168	3.8595137012736397e-4	0.0385951370127364	TRUE
Sulfurimonas	S168	0	0	TRUE
Sulfuritalea	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Sulfurospirillum	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Sulfurovum	S168	0.01370127363952142	1.370127363952142	TRUE
Sunxiuqinia	S168	0	0	TRUE
Sutterella	S168	0	0	TRUE
Sva0081 sediment group	S168	0.0026051717483597065	0.26051717483597064	TRUE
Synechococcus	S168	0.0015438054805094559	0.1543805480509456	TRUE
Syntrophobacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Syntrophomonas	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Syntrophorhabdus	S168	6.75414897722887e-4	0.0675414897722887	TRUE
Syntrophothermus	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Syntrophus	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Tabrizicola	S168	0.0010613662678502509	0.10613662678502508	TRUE
Tahibacter	S168	0	0	TRUE
Tamlana	S168	0	0	TRUE
Tangfeifania	S168	0	0	TRUE
Tardiphaga	S168	0	0	TRUE
Tepidamorphus	S168	0	0	TRUE
Terrabacter	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Terrimonas	S168	0.006078734079505982	0.6078734079505982	TRUE
Terrisporobacter	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Tetragenococcus	S168	0	0	TRUE
Thalassotalea	S168	0	0	TRUE
Thauera	S168	0	0	TRUE
Thermincola	S168	0	0	TRUE
Thermoactinomyces	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Thermoanaerobaculum	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Thermodesulfovibrio	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Thermomonas	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Thermosporothrix	S168	0	0	TRUE
Thermosynechococcus	S168	0	0	TRUE
Thermovirga	S168	7.719027402547279e-4	0.0771902740254728	TRUE
Thermus	S168	0	0	TRUE
Thioalkalispira	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Thioalkalivibrio	S168	0	0	TRUE
Thiobacillus	S168	0.004727904284060208	0.4727904284060208	TRUE
Thiocapsa	S168	0	0	TRUE
Thioclava	S168	0.0017367811655731378	0.17367811655731377	TRUE
Thiogranum	S168	5.789270551910459e-4	0.05789270551910459	TRUE
Thiohalocapsa	S168	0	0	TRUE
Thiohalophilus	S168	0	0	TRUE
Thiomicrospira	S168	0	0	TRUE
Thiomonas	S168	0	0	TRUE
Thiothrix	S168	0	0	TRUE
Tolumonas	S168	0	0	TRUE
Treponema	S168	0	0	TRUE
Treponema 2	S168	0	0	TRUE
Tropicimonas	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Truepera	S168	0.00492087996912389	0.492087996912389	TRUE
Tumebacillus	S168	2.8946352759552294e-4	0.028946352759552294	TRUE
Turicibacter	S168	0	0	TRUE
Turneriella	S168	0	0	TRUE
Uliginosibacterium	S168	0	0	TRUE
Ulvibacter	S168	0	0	TRUE
Undibacterium	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Unknown genus	S168	0.6326707834812814	63.26707834812814	FALSE
Urania-1B-19 marine sediment group	S168	9.648784253184099e-5	0.0096487842531841	TRUE
vadinBC27 wastewater-sludge group	S168	0.0034735623311462757	0.34735623311462754	TRUE
Vallitalea	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Variibacter	S168	0.002701659590891548	0.2701659590891548	TRUE
Variovorax	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Verrucomicrobium	S168	0	0	TRUE
Vibrio	S168	0	0	TRUE
Victivallis	S168	0	0	TRUE
Vogesella	S168	0	0	TRUE
Waddlia	S168	0	0	TRUE
Weissella	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Wenxinia	S168	0	0	TRUE
Winogradskyella	S168	0	0	TRUE
Woodsholea	S168	0.0010613662678502509	0.10613662678502508	TRUE
Xanthomonas	S168	1.9297568506368199e-4	0.0192975685063682	TRUE
Xenophilus	S168	4.8243921265920495e-4	0.048243921265920496	TRUE
Yangia	S168	0	0	TRUE
Youngiibacter	S168	0	0	TRUE
Zavarzinella	S168	0	0	TRUE
Zeaxanthinibacter	S168	9.648784253184099e-5	0.0096487842531841	TRUE
Zoogloea	S168	0	0	TRUE
Zymomonas	S168	0	0	TRUE
[Eubacterium] brachy group	S169	4.560171462446988e-5	0.004560171462446989	TRUE
[Eubacterium] coprostanoligenes group	S169	9.120342924893977e-5	0.009120342924893977	TRUE
[Eubacterium] nodatum group	S169	0	0	TRUE
12up	S169	0	0	TRUE
Acetivibrio	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Acetoanaerobium	S169	0	0	TRUE
Acetobacter	S169	0.0010944411509872772	0.10944411509872772	TRUE
Acetobacterium	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Achromobacter	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Acidaminobacter	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Acidibacter	S169	4.1041543162022894e-4	0.041041543162022895	TRUE
Acidiferrobacter	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Acidiphilium	S169	0	0	TRUE
Acidisphaera	S169	0	0	TRUE
Aciditerrimonas	S169	0	0	TRUE
Acidobacterium	S169	0	0	TRUE
Acidocella	S169	0	0	TRUE
Acidothermus	S169	3.192120023712892e-4	0.03192120023712892	TRUE
Acidovorax	S169	9.576360071138674e-4	0.09576360071138675	TRUE
Acinetobacter	S169	5.472205754936386e-4	0.05472205754936386	TRUE
Actibacter	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Actinomadura	S169	0	0	TRUE
Actinomycetospora	S169	0	0	TRUE
Actinophytocola	S169	0	0	TRUE
Actinoplanes	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Actinopolyspora	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Actinospica	S169	0	0	TRUE
Actinotalea	S169	2.736102877468193e-4	0.02736102877468193	TRUE
Adhaeribacter	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Aequorivita	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aeromicrobium	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Aeromonas	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aestuariibaculum	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Agaricicola	S169	0	0	TRUE
Agromyces	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
AKYG587	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Albidiferax	S169	0	0	TRUE
Alcanivorax	S169	0	0	TRUE
Algoriphagus	S169	4.1041543162022894e-4	0.041041543162022895	TRUE
Alicyclobacillus	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aliidiomarina	S169	0	0	TRUE
Aliihoeflea	S169	0	0	TRUE
Alkalibacter	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Alkaliflexus	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Alkaliphilus	S169	0	0	TRUE
Alpinimonas	S169	0	0	TRUE
Altererythrobacter	S169	5.472205754936386e-4	0.05472205754936386	TRUE
Alterococcus	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aminobacter	S169	0	0	TRUE
Amycolatopsis	S169	0	0	TRUE
Anabaena	S169	0	0	TRUE
Anaerobacillus	S169	0	0	TRUE
Anaerobacter	S169	0	0	TRUE
Anaerobaculum	S169	0.001185644580236217	0.1185644580236217	TRUE
Anaerolinea	S169	0.003009713165215012	0.3009713165215012	TRUE
Anaerolineaceae UCG-001	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Anaeromyxobacter	S169	5.472205754936386e-4	0.05472205754936386	TRUE
Anaerophaga	S169	0	0	TRUE
Anaerosinus	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Anaerovorax	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Ancalomicrobium	S169	0	0	TRUE
Anderseniella	S169	0.001550458297231976	0.1550458297231976	TRUE
Angustibacter	S169	0	0	TRUE
Anoxynatronum	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aquabacterium	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aquibacter	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Aquicella	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Aquiflexum	S169	0	0	TRUE
Aquimonas	S169	0	0	TRUE
Aquincola	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Aquipuribacter	S169	0	0	TRUE
Aquisalimonas	S169	0	0	TRUE
Arachis hypogaea var. vulgaris	S169	0	0	TRUE
Arcicella	S169	4.1041543162022894e-4	0.041041543162022895	TRUE
Arcobacter	S169	0	0	TRUE
Arcticibacter	S169	0	0	TRUE
Arenibacter	S169	0	0	TRUE
Arenimonas	S169	7.296274339915181e-4	0.07296274339915182	TRUE
Armatimonas	S169	0	0	TRUE
Arthrobacter	S169	0.001960873728852205	0.1960873728852205	TRUE
Arthronema	S169	0	0	TRUE
Asanoa	S169	0	0	TRUE
Asticcacaulis	S169	0	0	TRUE
Azoarcus	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Azonexus	S169	0	0	TRUE
Azospira	S169	3.6481371699575906e-4	0.03648137169957591	TRUE
Azospirillum	S169	0	0	TRUE
Azotobacter	S169	0	0	TRUE
Azovibrio	S169	0	0	TRUE
Bacillus	S169	0.020657576724884854	2.0657576724884854	TRUE
Bacteriovorax	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Bacteroides	S169	0	0	TRUE
Bauldia	S169	8.208308632404579e-4	0.08208308632404579	TRUE
BD1-7 clade	S169	4.1041543162022894e-4	0.041041543162022895	TRUE
Bdellovibrio	S169	0	0	TRUE
Beggiatoa	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Bellilinea	S169	0.004195357745451229	0.41953577454512286	TRUE
Blastocatella	S169	0.002371289160472434	0.2371289160472434	TRUE
Blastochloris	S169	0	0	TRUE
Blastococcus	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Blastomonas	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Blastopirellula	S169	0.0013224497241096265	0.13224497241096264	TRUE
Blvii28 wastewater-sludge group	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Bosea	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Brachybacterium	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Brachymonas	S169	0	0	TRUE
Bradyrhizobium	S169	6.840257193670482e-4	0.06840257193670482	TRUE
Brevibacillus	S169	0	0	TRUE
Brevibacterium	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Brevinema	S169	0	0	TRUE
Brevundimonas	S169	6.384240047425784e-4	0.06384240047425783	TRUE
Brochothrix	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Bryobacter	S169	0.001185644580236217	0.1185644580236217	TRUE
Burkholderia	S169	0	0	TRUE
Byssovorax	S169	0	0	TRUE
C1-B045	S169	0	0	TRUE
Caldisericum	S169	0	0	TRUE
Caldithrix	S169	0.0018240685849787953	0.18240685849787952	TRUE
Candidatus Accumulibacter	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Candidatus Alysiosphaera	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Candidatus Anammoximicrobium	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Candidatus Aquirestis	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Candidatus Arthromitus	S169	0	0	TRUE
Candidatus Caldatribacterium	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Candidatus Chloroploca	S169	0	0	TRUE
Candidatus Chlorothrix	S169	0	0	TRUE
Candidatus Competibacter	S169	0	0	TRUE
Candidatus Entotheonella	S169	0	0	TRUE
Candidatus Halobonum	S169	0	0	TRUE
Candidatus Koribacter	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Candidatus Latescibacter	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Candidatus Methanoperedens	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Candidatus Methylacidiphilum	S169	0	0	TRUE
Candidatus Methylomirabilis	S169	0	0	TRUE
Candidatus Microthrix	S169	2.736102877468193e-4	0.02736102877468193	TRUE
Candidatus Nitrosoarchaeum	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Candidatus Nitrosopumilus	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Candidatus Nitrososphaera	S169	6.384240047425784e-4	0.06384240047425783	TRUE
Candidatus Nitrotoga	S169	1.8240685849787953e-4	0.018240685849787955	TRUE
Candidatus Nostocoida	S169	0	0	TRUE
Candidatus Planktophila	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Candidatus Protochlamydia	S169	0	0	TRUE
Candidatus Rhabdochlamydia	S169	0	0	TRUE
Candidatus Solibacter	S169	8.664325778649278e-4	0.08664325778649277	TRUE
Candidatus Thiobios	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Candidatus Xiphinematobacter	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Carboxylicivirga	S169	0	0	TRUE
Carnobacterium	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Catenuloplanes	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Caulobacter	S169	0	0	TRUE
Cellulomonas	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Cellulosilyticum	S169	0	0	TRUE
Cellulosimicrobium	S169	0	0	TRUE
Cellvibrio	S169	0	0	TRUE
Cercis gigantea	S169	0	0	TRUE
Cesiribacter	S169	0	0	TRUE
Chitinimonas	S169	0	0	TRUE
Chitinophaga	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Chlorobaculum	S169	0	0	TRUE
Chlorochromatium	S169	4.1041543162022894e-4	0.041041543162022895	TRUE
Chloroflexus	S169	0	0	TRUE
Chloronema	S169	0	0	TRUE
Chondromyces	S169	0	0	TRUE
Christensenellaceae R-7 group	S169	2.736102877468193e-4	0.02736102877468193	TRUE
Chroococcidiopsis	S169	0	0	TRUE
Chryseobacterium	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Chryseolinea	S169	0	0	TRUE
Chthoniobacter	S169	3.6481371699575906e-4	0.03648137169957591	TRUE
Chthonomonas	S169	0	0	TRUE
Citricoccus	S169	0	0	TRUE
CL500-29 marine group	S169	8.208308632404579e-4	0.08208308632404579	TRUE
CL500-3	S169	0	0	TRUE
Cloacibacterium	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Clostridium sensu stricto 1	S169	0.0015960600118564458	0.15960600118564458	TRUE
Clostridium sensu stricto 10	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Clostridium sensu stricto 12	S169	9.120342924893977e-5	0.009120342924893977	TRUE
Clostridium sensu stricto 13	S169	2.736102877468193e-4	0.02736102877468193	TRUE
Clostridium sensu stricto 3	S169	0	0	TRUE
Clostridium sensu stricto 5	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Clostridium sensu stricto 6	S169	4.560171462446988e-5	0.004560171462446989	TRUE
Clostridium sensu stricto 8	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Clostridium sensu stricto 9	S169	0	0	TRUE
Cohnella	S169	0	0	TRUE
Comamonas	S169	4.1041543162022894e-4	0.041041543162022895	TRUE
Conexibacter	S169	2.2800857312234941e-4	0.02280085731223494	TRUE
Constrictibacter	S169	0	0	TRUE
Coprothermobacter	S169	7.296274339915181e-4	0.07296274339915182	TRUE
Coxiella	S169	0	0	TRUE
Crenothrix	S169	1.3680514387340965e-4	0.013680514387340964	TRUE
Croceicoccus	S169	5.016188608691687e-4	0.05016188608691687	TRUE
Crossiella	S169	0	0	TRUE
Cryobacterium	S169	8.208308632404579e-4	0.08208308632404579	TRUE
Cryomorpha	S169	0	0	TRUE
Cryptanaerobacter	S169	0	0	TRUE
Cryptosporangium	S169	0	0	TRUE
Cupriavidus	S169	0	0	TRUE
Cyanothece	S169	0	0	TRUE
Cyclobacterium	S169	0	0	TRUE
Dactylosporangium	S169	4.560171462446988e-5	0.004560171462446989	TRUE
