FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Lineage	DisplayName
OTU_517	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	dimennae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__dimennae	dimennae
OTU_664	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_664
OTU_185	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_185
OTU_609	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_609
OTU_20	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	alpina	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__alpina	alpina
OTU_7	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__;s__	Nectriaceae
OTU_179	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_179
OTU_111	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_111
OTU_286	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_286
OTU_576	Fungi	Ascomycota	Sordariomycetes					k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__;g__;s__	OTU_576
OTU_135	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	AG_A	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__AG_A	AG_A
OTU_599	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_127	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_127
OTU_173	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	paspali	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__paspali	paspali
OTU_552	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_552
OTU_4435	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_4435
OTU_202	Fungi	Ascomycota	Leotiomycetes	Helotiales				k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__;g__;s__	OTU_202
OTU_153	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Guehomyces	pullulans	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Guehomyces;s__pullulans	pullulans
OTU_441	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_441
OTU_9	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	g2	stepposus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__g2;s__stepposus	stepposus
OTU_249	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	venenatum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__venenatum	venenatum
OTU_197	Fungi	Basidiomycota	Agaricomycetes	Agaricales				k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__;g__;s__	OTU_197
OTU_520	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_520
OTU_233	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	cyclaminis	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__cyclaminis	cyclaminis
OTU_4879	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	g1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__g1	g1
OTU_87	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Seimatosporium	discosioides	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Seimatosporium;s__discosioides	discosioides
OTU_729	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_729
OTU_379	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_379
OTU_627	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_627
OTU_228	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__;s__	Lasiosphaeriaceae
OTU_738	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_738
OTU_512	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiella	fragaria	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiella;s__fragaria	fragaria
OTU_200	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	nigrescens	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__nigrescens	nigrescens
OTU_917	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	senecionis	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__senecionis	senecionis
OTU_946	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_946
OTU_359	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hyponectriaceae	Microdochium	phragmitis	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hyponectriaceae;g__Microdochium;s__phragmitis	phragmitis
OTU_674	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_674
OTU_874	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	jadinii	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__jadinii	jadinii
OTU_110	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_110
OTU_394	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_25	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium		k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__	Tetracladium
OTU_295	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_295
OTU_5	Fungi	Ascomycota	Leotiomycetes					k__Fungi;p__Ascomycota;c__Leotiomycetes;o__;f__;g__;s__	OTU_5
OTU_81	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	g2	terreus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__g2;s__terreus	terreus
OTU_950	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	AG_E	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__AG_E	AG_E
OTU_253	Fungi	Basidiomycota	Agaricomycetes	Agaricales				k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__;g__;s__	OTU_253
OTU_6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	tenuis	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__tenuis	tenuis
OTU_124	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__elongata	elongata
OTU_1022	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium		k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__	Tetracladium
OTU_239	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_239
OTU_2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium	maxilliforme	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__maxilliforme	maxilliforme
OTU_476	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Acremonium	cavaraeanum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Acremonium;s__cavaraeanum	cavaraeanum
OTU_147	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Stachybotrys	chlorohalonata	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Stachybotrys;s__chlorohalonata	chlorohalonata
OTU_656	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tubeufiaceae	Tubeufia	cerea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Tubeufia;s__cerea	cerea
OTU_222	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	coprophila	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__coprophila	coprophila
OTU_26	Fungi	Ascomycota	Leotiomycetes	Helotiales				k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__;g__;s__	OTU_26
OTU_74	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_74
OTU_28	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_28
OTU_63	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	exigua	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__exigua	exigua
OTU_452	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_452
OTU_235	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neosetophoma	samarorum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Neosetophoma;s__samarorum	samarorum
OTU_643	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_643
OTU_3746	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium	furcatum	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__furcatum	furcatum
OTU_250	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_250
OTU_267	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiales	Mrakiella	aquatica	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiales;g__Mrakiella;s__aquatica	aquatica
OTU_3969	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	g1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__g1	g1
OTU_62	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_62
OTU_168	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma	microsporum	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Entyloma;s__microsporum	microsporum
OTU_713	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_713
OTU_136	Fungi	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina	Robillarda	sessilis	k__Fungi;p__Ascomycota;c__Pezizomycotina;o__Pezizomycotina;f__Pezizomycotina;g__Robillarda;s__sessilis	sessilis
OTU_492	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes	Myxotrichaceae	Gymnostellatospora	japonica	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes;f__Myxotrichaceae;g__Gymnostellatospora;s__japonica	japonica
OTU_22	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Rhizoctonia	AG_K	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Rhizoctonia;s__AG_K	AG_K
OTU_409	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_409
OTU_42	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Truncatella	angustata	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae;g__Truncatella;s__angustata	angustata
OTU_883	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_883
OTU_218	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium	marchalianum	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__marchalianum	marchalianum
OTU_236	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_236
OTU_215	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_215
OTU_65	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_5336	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_840	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales				k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__;g__;s__	OTU_840
OTU_27	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	aerius	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__aerius	aerius
OTU_125	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__;s__	Chaetomiaceae
OTU_121	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium		k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__	Tetracladium
OTU_162	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	evansii	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__evansii	evansii
OTU_73	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	nigrescens	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__nigrescens	nigrescens
OTU_166	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_166
OTU_316	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae	Plectosphaerellaceae	Verticillium	dahliae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae;f__Plectosphaerellaceae;g__Verticillium;s__dahliae	dahliae
OTU_58	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	alpina	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__alpina	alpina
OTU_131	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_131
OTU_59	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_59
OTU_548	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	A	Sebacina	vermifera	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__A;g__Sebacina;s__vermifera	vermifera
OTU_154	Fungi	Basidiomycota	Agaricomycetes	Sebacinales				k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__;g__;s__	OTU_154
OTU_170	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Udeniomyces	pannonicus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Udeniomyces;s__pannonicus	pannonicus
OTU_310	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	agrostis	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella;s__agrostis	agrostis
OTU_569	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_569
OTU_103	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Myrothecium	roridum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Myrothecium;s__roridum	roridum
OTU_190	Fungi	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina	Thelonectria		k__Fungi;p__Ascomycota;c__Pezizomycotina;o__Pezizomycotina;f__Pezizomycotina;g__Thelonectria;s__	Thelonectria
OTU_82	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_82
OTU_269	Fungi	Zygomycota						k__Fungi;p__Zygomycota;c__;o__;f__;g__;s__	OTU_269
OTU_336	Fungi	Ascomycota	Sordariomycetes	Sordariales				k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__;g__;s__	OTU_336
OTU_3787	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella		k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__	Gibberella
OTU_31	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	terricola	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__terricola	terricola
OTU_488	Fungi	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina			k__Fungi;p__Ascomycota;c__Pezizomycotina;o__Pezizomycotina;f__Pezizomycotina;g__;s__	Pezizomycotina
OTU_140	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Paraphoma	chrysanthemicola	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Paraphoma;s__chrysanthemicola	chrysanthemicola
OTU_337	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_337
OTU_221	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	opportunistica	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__opportunistica	opportunistica
OTU_210	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_210
OTU_172	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_172
OTU_547	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_47	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	agrostis	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella;s__agrostis	agrostis
OTU_2182	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_339	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae	Plectosphaerellaceae	Lectera	colletotrichoides	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae;f__Plectosphaerellaceae;g__Lectera;s__colletotrichoides	colletotrichoides
OTU_171	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	xalapensis	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__xalapensis	xalapensis
OTU_3773	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	alpina	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__alpina	alpina
OTU_155	Fungi	Basidiomycota	Microbotryomycetes					k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__;f__;g__;s__	OTU_155
OTU_898	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_898
OTU_472	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocarpon	pauciseptatum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Cylindrocarpon;s__pauciseptatum	pauciseptatum
OTU_79	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	alpina	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__alpina	alpina
OTU_50	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	g2	oeirensis	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__g2;s__oeirensis	oeirensis
OTU_161	Fungi	Ascomycota	Pezizomycetes	Pezizales				k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__;g__;s__	OTU_161
OTU_72	Fungi	Basidiomycota	Agaricomycetes	Agaricales				k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__;g__;s__	OTU_72
OTU_95	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Montagnulaceae	Paraconiothyrium	sporulosum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium;s__sporulosum	sporulosum
OTU_51	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes	Pseudeurotiaceae	Pseudeurotium	BEA_2010	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes;f__Pseudeurotiaceae;g__Pseudeurotium;s__BEA_2010	BEA_2010
OTU_163	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_163
OTU_80	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales			k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales;g__;s__	Auriculariales
OTU_149	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_149
OTU_721	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_721
OTU_315	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Ilyonectria	robusta	k__Fungi;p__Ascomycota;c__Ascomycota;o__Ascomycota;f__Ascomycota;g__Ilyonectria;s__robusta	robusta
OTU_130	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectria	epichloe	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;s__epichloe	epichloe
OTU_305	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	paspali	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__paspali	paspali
OTU_876	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_750	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales			k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales;g__;s__	Auriculariales
OTU_716	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_716
OTU_701	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_701
OTU_137	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_630	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	tetraspora	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__tetraspora	tetraspora
OTU_553	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Geomyces	pannorum	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes;f__Leotiomycetes;g__Geomyces;s__pannorum	pannorum
OTU_151	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiella	fragaria	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiella;s__fragaria	fragaria
OTU_108	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_108
OTU_104	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae	Apiosporaceae	Arthrinium	sacchari	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetidae;f__Apiosporaceae;g__Arthrinium;s__sacchari	sacchari
OTU_226	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_226
OTU_652	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_652
OTU_367	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Paecilomyces	marquandii	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces;s__marquandii	marquandii
OTU_223	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__;s__	Phaeosphaeriaceae
OTU_693	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__;s__	Phaeosphaeriaceae
