FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Lineage	DisplayName
OTU_420	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	Pseudonocardia
OTU_600	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_404	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__	Chitinophagaceae
OTU_390	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__	Kaistobacter
OTU_2724	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_257	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_257
OTU_151	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_3381	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	Comamonadaceae
OTU_784	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__	Rhodospirillaceae
OTU_444	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Microthrixaceae			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__;s__	Microthrixaceae
OTU_421	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	Pseudomonas
OTU_179	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales				k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	OTU_179
OTU_223	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales				k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__	OTU_223
OTU_345	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_4117	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_389	Bacteria	TM7	TM7-3	I025				k__Bacteria;p__TM7;c__TM7-3;o__I025;f__;g__;s__	OTU_389
OTU_246	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	Pseudonocardia
OTU_157	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	Ellin517			k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517;g__;s__	Ellin517
OTU_1201	Bacteria	Chloroflexi	S085					k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__	OTU_1201
OTU_264	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__	Oxalobacteraceae
OTU_508	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__	Rhodospirillaceae
OTU_203	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales				k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	OTU_203
OTU_1181	Bacteria	Chloroflexi						k__Bacteria;p__Chloroflexi	OTU_1181
OTU_330	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	Hyphomicrobium
OTU_166	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_1407	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__	Sinobacteraceae
OTU_383	Bacteria	AD3	ABS-6					k__Bacteria;p__AD3;c__ABS-6;o__;f__;g__;s__	OTU_383
OTU_375	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae			k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__	Rubrobacteraceae
OTU_289	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__;s__	OTU_289
OTU_147	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__	Microbacterium
OTU_370	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_487	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__;s__	Aurantimonadaceae
OTU_612	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__	OTU_612
OTU_207	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_207
OTU_161	Bacteria	Proteobacteria	Alphaproteobacteria					k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	OTU_161
OTU_318	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__	Devosia
OTU_424	Bacteria	[Thermi]	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	aquatilis	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__aquatilis	aquatilis
OTU_935	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_935
OTU_360	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_360
OTU_453	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella		k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__	Cohnella
OTU_150	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	Nitrospira
OTU_472	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_2373	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__	Microbacterium
OTU_140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	Hyphomicrobium
OTU_137	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinosynnemataceae	Lentzea		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Lentzea	Lentzea
OTU_3948	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	Flavobacterium
OTU_425	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__	Agrobacterium
OTU_153	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae			k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	Polyangiaceae
OTU_46	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales				k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	OTU_46
OTU_990	Bacteria	Actinobacteria	MB-A2-108	0319-7L14				k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__;s__	OTU_990
OTU_413	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales				k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__;s__	OTU_413
OTU_594	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_1909	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Cellvibrio		k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio;s__	Cellvibrio
OTU_319	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__	Comamonadaceae
OTU_584	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_584
OTU_314	Bacteria	Acidobacteria	Sva0725	Sva0725				k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__	OTU_314
OTU_944	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__	Geobacter
OTU_302	Bacteria	Gemmatimonadetes	Gemm-1					k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__;s__	OTU_302
OTU_132	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_132
OTU_706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	Hyphomicrobiaceae
OTU_467	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales				k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__	OTU_467
OTU_1940	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_1940
OTU_2014									OTU_2014
OTU_241	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_727	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_975	Bacteria	Chloroflexi	S085					k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__	OTU_975
OTU_265	Bacteria	Chloroflexi	TK10	AKYG885	5B-12			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__;s__	5B-12
OTU_135	Bacteria	Chloroflexi	TK10	AKYG885	5B-12			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__;s__	5B-12
OTU_214	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__;s__	Micrococcaceae
OTU_2939	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	Intrasporangiaceae
OTU_175	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces;s__	Agromyces
OTU_236	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae			k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__	Koribacteraceae
OTU_475	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_475
OTU_173	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	CandidatusSolibacter		k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__CandidatusSolibacter;s__	CandidatusSolibacter
OTU_2489	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__;s__	OTU_2489
OTU_2039	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Kaistobacter		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__	Kaistobacter
OTU_442	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_442
OTU_3114	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_870	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_870
OTU_326	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_904	Bacteria	AD3	JG37-AG-4					k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__;g__;s__	OTU_904
OTU_1671	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__;s__	Micromonosporaceae
OTU_515	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales				k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	OTU_515
OTU_836	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_836
OTU_217	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_217
OTU_127	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__	Rhodoplanes
OTU_131	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_211	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Mycoplana		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana;s__	Mycoplana
OTU_875	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter		k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__	Rubrobacter
OTU_3177	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__	Rhodoplanes
OTU_1051	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_1051
OTU_891	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_86	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_86
OTU_87	Bacteria	Chloroflexi	C0119					k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__;s__	OTU_87
OTU_251	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__;s__	EB1017
OTU_202	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_1352	Bacteria	TM7	TM7-3					k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__	OTU_1352
OTU_641	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_641
OTU_494	Bacteria	Proteobacteria	Betaproteobacteria	MND1				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__	OTU_494
OTU_1021	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__	Rhodobacter
OTU_411	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_411
OTU_136	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__	Cellulomonas
OTU_775	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_1317	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_4174	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1	OTU_4174
OTU_593	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__	Chitinophagaceae
OTU_462	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__	OTU_462
OTU_126	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]				k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__;s__	OTU_126
OTU_168	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Phycicoccus		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus;s__	Phycicoccus
OTU_335	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__	OTU_335
OTU_1568	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_1568
OTU_2855	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	EB1017			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__;s__	EB1017
OTU_489	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Salinispora		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Salinispora	Salinispora
OTU_154	Bacteria	Proteobacteria	Betaproteobacteria	A21b	EB1003			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003;g__;s__	EB1003
OTU_695	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	OTU_695
OTU_827	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__	Bdellovibrio
OTU_193	Bacteria	Chloroflexi	Dehalococcoidetes	Dehalococcoidales	Dehalococcoidaceae			k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__	Dehalococcoidaceae
OTU_657	Bacteria	Chloroflexi	TK17					k__Bacteria;p__Chloroflexi;c__TK17;o__;f__;g__;s__	OTU_657
OTU_956	Bacteria	Acidobacteria	Sva0725	Sva0725				k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__	OTU_956
OTU_328	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_2129	Bacteria	Chloroflexi	TK10	AKYG885	5B-12			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__;s__	5B-12
OTU_263									OTU_263
OTU_210	Bacteria	Chloroflexi	Chloroflexi	AKIW781				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__;s__	OTU_210
OTU_1620	Bacteria	Acidobacteria	Sva0725	Sva0725				k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__	OTU_1620
OTU_452	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__	OTU_452
OTU_1917	Bacteria	Gemmatimonadetes	Gemm-3					k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__;s__	OTU_1917
OTU_359	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__	Chryseobacterium
OTU_138	Bacteria	Chloroflexi	TK10	B07_WMSP1	FFCH4570			k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570;g__;s__	FFCH4570
OTU_693	Bacteria	Proteobacteria	Deltaproteobacteria	MIZ46				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__;s__	OTU_693
OTU_234	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium;s__	Aeromicrobium
OTU_1599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	Pedomicrobium
OTU_298	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus		k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__	Paenibacillus
OTU_187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	Acetobacteraceae
OTU_276	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_276
