FeatureID	GE_rhizosphere_R1	GE_rhizosphere_R2	GE_rhizosphere_R3	GE_rhizosphere_R4	GE_root_R1	GE_root_R2	GE_root_R3	GE_root_R4	GE_soil_R1	GE_soil_R2	GE_soil_R3	GE_soil_R4	PU_rhizosphere_R1	PU_rhizosphere_R2	PU_rhizosphere_R3	PU_rhizosphere_R4	PU_root_R1	PU_root_R2	PU_root_R3	PU_root_R4	PU_soil_R1	PU_soil_R2	PU_soil_R3	PU_soil_R4	SD_rhizosphere_R1	SD_rhizosphere_R2	SD_rhizosphere_R3	SD_rhizosphere_R4	SD_root_R1	SD_root_R2	SD_root_R3	SD_root_R4	SD_soil_R1	SD_soil_R2	SD_soil_R3	SD_soil_R4
OTU_151	766	175	801	196	25	4	20	44	14	21	12	7	0	40	13	16	0	8	0	12	16	9	2	6	40	95	96	567	0	13	13	18	12	22	15	79
OTU_108	110	115	30	37	0	0	3563	17	778	1219	497	279	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_104	39	104	68	248	32	32	53	81	3158	68	370	307	0	0	0	1	4	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_226	0	0	0	0	0	0	0	0	6	2	19	1	0	0	17	0	0	0	0	0	101	73	177	167	0	0	0	0	0	0	0	0	0	0	0	0
OTU_652	0	0	0	0	0	0	0	0	18	8	119	133	0	0	0	0	0	0	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_367	0	5	8	10	0	0	0	0	32	47	86	218	10	0	13	4	0	0	0	0	11	9	22	33	0	0	0	1	0	0	0	0	1	0	1	0
OTU_223	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	371	0	0	1	934	7	5	32	91	1	0	0	0	0	0	0	0	0	0	0	0
OTU_693	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	32	0	20	0	14	0	0	0	168	4	1	2	14	2	0	0	4	12	7	0	61
OTU_558	0	0	0	0	0	0	0	0	0	0	0	0	2	72	55	38	0	39	23	0	65	26	100	113	0	0	0	0	0	0	0	0	0	0	0	0
OTU_312	0	0	0	0	0	0	0	0	0	0	0	0	15	51	120	1	1	50	0	0	165	137	140	48	0	0	0	0	0	0	0	0	0	0	0	0
OTU_89	12	5	17	39	0	0	30	0	4265	656	604	559	0	0	0	0	0	0	1	0	32	18	80	425	0	3	0	0	3	0	0	0	2	3	1	0
OTU_101	0	15	88	36	0	0	5405	522	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU_868	0	0	0	0	0	0	0	0	51	38	0	156	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1899	43	0	3	46	0	0	22	0	1	0	0	1	5	112	14	8	0	0	0	0	16	79	24	9	24	59	9	1	2	1	8	0	7	1	6	0
OTU_139	1054	509	1249	839	1	8	139	206	111	285	16	64	8	18	0	0	1	0	4	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1
OTU_181	4	562	24	37	288	1194	411	115	12	8	15	22	0	0	2	1	0	0	73	22	1	0	2	1	0	3	0	1	1	0	14	6	0	1	2	0
OTU_150	17	39	33	111	37	33	31	26	10	82	47	137	0	4	0	0	1	20	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	2	1
OTU_2541	1	0	1	1	1	0	0	2	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	9	4	0	6	1	4	4	1	3	367	5	3
OTU_66	0	0	0	0	0	0	0	1	1	1	0	0	0	730	0	14	2	7663	26	0	1	0	0	31	0	0	0	0	0	0	0	0	0	1	1	0
OTU_557	0	127	43	48	0	0	0	0	6	11	4	44	0	14	48	23	0	0	0	0	10	3	33	0	0	0	0	1	0	0	0	0	2	1	26	1
OTU_694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	1	0	0	0	14	321	27	49
OTU_503	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	1	0	0	0	0	939	10	9	18	0	0	0	0	0	0	0	0	0	0	0	0
OTU_225	0	0	0	0	0	0	0	0	0	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	8	0	0	0	15	113	14	5
OTU_431	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	1019	8	12	44	0	0	0	0	0	0	0	0	0	0	0	0
OTU_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_199	0	3	0	0	0	0	0	0	9	13	9	11	0	0	0	0	0	0	0	0	27	8	7	12	0	1	1	0	0	0	0	0	0	0	0	0
OTU_245	0	0	0	0	0	0	0	0	98	2	149	7	41	71	125	37	0	512	0	0	80	109	89	151	0	1	0	1	0	0	0	0	0	0	0	0
OTU_212	38	18	67	27	0	0	16	3	2	4	0	1	2	13	0	3	0	1	0	0	2	4	0	27	128	298	214	175	3	74	19	4	9	68	9	20
OTU_338	4	9	0	3	0	0	0	0	757	15	28	64	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0
OTU_839	0	0	18	0	0	0	0	0	12	19	49	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_129	162	40	160	24	4	0	28	9	6	1	8	4	11	289	543	69	0	4	2	26	59	124	119	85	114	173	354	790	3	24	75	38	10	37	72	167
OTU_1319	463	73	54	26	7	0	14	2	17	22	102	1	0	17	2	14	0	0	0	0	0	0	0	11	1	40	43	17	0	12	2	0	0	267	45	190
OTU_465	0	0	0	0	85	0	0	0	3	1	8	6	7	5	0	2	187	12	1	38	16	4	7	13	0	0	0	0	0	0	0	0	0	1	0	8
OTU_4945	0	0	0	0	0	0	0	0	0	1	0	0	65	1	0	1	49	0	0	0	40	4	36	1	3	2	1	8	82	0	0	965	127	25	6	1539
OTU_491	10	47	44	0	0	0	9	0	175	21	411	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_291	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	953	8	12	46	0	0	0	0	0	0	0	0	0	0	0	0
OTU_201	3	67	204	25	0	9	38	87	1	4	10	7	40	203	116	175	1	27	1	83	630	147	210	52	6	55	67	19	14	31	11	15	12	20	11	18
OTU_433	79	55	11	0	231	5	88	0	143	129	361	11	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_208	0	49	48	28	5	0	5	23	182	94	221	120	0	0	3	9	0	0	0	6	4	9	3	12	9	5	3	0	27	796	6	28	33	76	5	16
OTU_358	0	0	0	236	0	0	0	38	178	18	37	213	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_268	0	10	0	0	0	0	0	0	39	42	10	35	7	13	81	0	0	0	0	2	18	732	3	1	20	13	6	1	29	0	1	0	105	60	6	13
OTU_107	14	0	17	0	0	0	12	0	546	348	269	442	0	0	0	0	1	0	0	0	16	81	55	40	0	4	0	0	0	1	0	0	5	3	6	4
OTU_802	0	0	0	0	0	0	0	0	0	0	0	0	8	0	31	9	0	0	0	0	229	12	78	30	0	0	1	0	0	0	0	0	0	0	0	0
OTU_128	0	141	15	15	0	0	5	0	168	186	274	92	0	0	2	1	0	0	0	0	11	5	20	4	2	3	0	1	0	0	0	0	7	24	17	21
OTU_109	0	0	0	0	0	0	0	0	9	2	8	11	0	0	0	0	1	0	0	0	0	1	0	2	204	38	33	188	364	396	674	2231	230	168	178	405
OTU_744	0	63	0	0	0	0	0	31	16	0	0	0	0	0	0	27	0	0	0	13	0	0	2	0	0	0	835	30	0	0	0	5	6	0	1	12
OTU_211	37	0	4	14	0	0	0	0	115	10	304	133	0	0	0	0	0	0	0	0	162	1	160	5	21	0	0	0	13	0	0	0	53	30	3	10
OTU_4492	0	0	0	0	0	0	0	0	0	0	0	3	27	0	0	0	8	0	0	0	11	0	0	1	1	2	0	24	3	2	0	69	8	15	10	295
OTU_230	0	0	0	47	0	0	0	0	105	5	82	236	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	4	0
OTU_138	0	0	0	0	0	0	0	1	497	161	155	1281	0	0	151	0	0	1	0	0	212	110	71	103	223	7	9	7	304	123	2	0	238	195	26	17
OTU_146	0	0	8	0	0	0	0	0	0	0	32	6	0	2	0	0	0	0	0	0	2	0	11	2	24	26	7	7	8	1	10	17	61	101	115	142
OTU_663	0	0	2	0	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	3	0	0
OTU_216	5	0	729	23	0	0	139	0	3	3	39	55	0	0	0	0	0	0	0	0	0	0	1	0	111	0	0	52	314	3	0	373	793	28	10	109
OTU_753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	2	188	0	6	1
OTU_334	0	0	0	0	0	0	0	0	62	108	251	59	0	0	0	0	0	0	0	0	16	26	0	11	0	0	0	0	0	0	0	0	1	3	13	3
OTU_360	0	25	28	8	0	0	0	55	0	0	0	0	9	279	136	61	0	2	0	8	9	209	96	31	0	0	5	0	0	0	0	0	0	0	0	0
OTU_287	0	0	1	0	0	0	1	0	0	0	0	0	2	14	0	0	0	33	0	0	1	34	1	0	101	1	81	38	589	1202	21	175	345	61	36	43
OTU_169	0	39	8	3	0	11	9	0	23	104	2026	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_317	8	0	22	2	0	0	0	0	23	1	15	9	0	0	0	322	0	0	0	649	0	1	0	516	0	0	0	0	0	0	0	0	0	0	0	0
OTU_688	1	1	22	10	0	0	17	0	36	8	206	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_264	0	0	6	0	0	0	0	0	0	3	0	6	58	0	58	463	0	0	0	0	188	1	180	555	0	0	0	0	0	0	0	0	0	1	0	0
OTU_774	0	0	0	0	0	0	0	0	230	0	6	6	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_262	0	0	22	0	0	0	0	0	1	0	0	0	0	43	11	48	0	146	10	23	441	42	27	18	0	0	0	0	6	2	0	0	0	0	1	230
OTU_134	0	0	10	0	0	0	0	0	14	20	56	53	0	5	0	0	0	0	0	15	0	30	18	12	0	0	0	0	0	0	0	0	0	0	1	0
OTU_676	0	0	0	0	0	0	0	0	180	5	9	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_176	102	29	109	280	0	17	46	75	2	33	14	51	10	1058	88	16	0	0	1	32	16	72	80	37	5	4	0	3	1	10	2	0	3	1	1	3
OTU_263	0	0	0	0	0	0	0	0	0	0	0	0	52	41	32	33	15	149	0	0	222	347	178	73	1	1	0	0	0	0	0	0	2	19	1	2
OTU_376	0	190	207	195	0	96	13	27	7	13	20	11	0	0	1	30	27	0	0	37	2	5	2	4	0	0	0	0	0	0	0	0	0	0	0	2
OTU_231	10	65	28	35	0	0	10	0	61	272	85	275	0	3	11	2	0	0	0	0	79	62	132	63	0	0	0	0	0	0	0	0	0	0	0	0
OTU_518	27	0	0	0	0	0	0	0	13	2	2	93	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_115	75	31	60	26	0	0	14	4	3	7	0	3	2	17	0	12	0	0	1	14	3	14	5	56	978	1952	595	595	24	434	90	25	61	434	52	65
OTU_614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0
OTU_657	0	0	0	0	0	0	0	0	9	7	22	7	0	0	0	0	0	0	3	0	12	6	5	16	0	0	0	0	0	0	0	0	0	1	0	0
OTU_550	0	0	0	0	0	0	0	0	2	1	7	8	0	0	0	0	0	0	0	0	45	2	27	128	0	0	4	1	5	0	2	1	26	98	84	67
OTU_248	137	0	0	253	0	0	0	44	556	0	3	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_467	0	34	23	2	0	9	0	0	0	1	1	0	4	16	0	0	0	198	41	0	120	15	41	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU_628	2	25	78	78	0	0	11	0	176	39	209	96	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	9	7	2
OTU_458	0	0	0	0	0	0	0	0	57	42	23	9	0	0	13	5	0	0	0	0	0	8	0	0	2	3	4	8	5	0	1	0	76	103	65	43
OTU_1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0
OTU_184	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_276	0	0	3	2	0	0	0	0	142	14	18	69	0	0	0	0	0	0	0	0	2	6	0	9	97	33	54	43	153	22	218	30	420	396	140	153
OTU_570	0	3	37	4	0	0	83	0	1	3	67	6	56	0	0	0	19	0	0	0	203	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_714	0	0	0	2	0	0	0	0	30	7	36	18	0	0	0	0	0	0	0	3	22	3	7	40	21	8	0	23	89	32	4	12	154	79	7	68
OTU_329	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	16	0	0	0	136	118	156	1	2247
OTU_356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	14	13	11	0	87	10	4	0
OTU_234	0	117	18	197	0	0	0	32	1	132	20	238	0	26	125	0	0	0	0	0	2	135	996	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_257	0	282	733	0	0	0	116	0	0	2	25	4	0	6	7	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	15	1	0
OTU_462	0	4	0	0	0	0	6	0	4	4	47	21	0	0	0	1	0	0	0	0	27	22	33	27	13	1	3	9	18	2	4	28	55	58	59	47
OTU_289	0	0	0	0	0	0	0	0	311	138	70	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	120	27
OTU_1188	0	0	0	0	0	0	0	0	119	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_118	0	10	4	29	0	0	0	5	88	191	101	2629	0	11	3	7	0	0	0	0	23	28	71	16	0	0	0	0	0	0	0	0	0	0	0	0
OTU_346	0	2	40	4	0	0	0	0	34	38	206	98	0	0	43	0	0	0	0	0	10	2	14	29	0	0	0	0	0	0	0	0	0	2	3	2
OTU_280	25	47	25	0	0	0	0	0	80	559	268	187	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0
OTU_975	55	68	333	13	0	0	31	28	93	108	1	2	0	93	2	17	0	2	0	5	0	44	20	9	333	16	80	170	2	8	19	52	216	71	165	9
OTU_220	0	15	2	0	149	364	143	3	131	138	102	134	0	0	0	0	0	0	0	0	14	4	13	12	0	0	1	0	0	0	79	0	3	9	11	6
OTU_238	0	0	1	2	0	0	0	0	2	1	5	2	7	5	0	4	0	19	0	5	47	18	1096	67	0	0	0	0	0	0	0	0	2	0	1	1
OTU_540	5	0	0	2	0	0	0	0	14	7	24	20	0	0	0	0	0	0	0	4	5	0	3	33	14	7	0	6	72	24	0	14	135	50	17	43
OTU_942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	130	0	0	0	7
OTU_370	0	0	0	0	0	0	0	0	0	0	0	0	166	0	380	11	0	0	0	15	21	18	105	109	0	0	0	0	0	0	0	0	0	0	0	0
OTU_522	0	0	0	12	0	0	0	0	42	41	54	202	0	0	0	0	0	0	1	0	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1382	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	7	152	4	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_505	0	0	0	0	0	0	0	0	75	13	0	0	0	0	0	0	0	0	0	0	9	49	6	101	0	0	0	0	0	0	0	0	0	0	0	0
OTU_429	33	36	141	66	0	0	0	22	3	2	5	2	6	4	10	13	0	3	0	3	17	8	3	35	3	12	145	48	0	0	17	1	1	6	11	46
OTU_531	0	0	0	17	0	0	0	0	15	28	18	183	0	0	0	0	0	0	0	0	11	4	20	8	0	0	0	0	0	0	0	0	0	0	1	0
OTU_496	23	18	3	200	0	0	0	0	73	55	26	63	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_776	0	20	0	0	0	0	0	0	0	0	11	0	0	1	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_224	30	35	8	8	0	8	162	3	3	15	0	1	56	318	64	28	1	3	0	5	168	485	184	72	1	1	8	1	1	0	1	1	16	5	5	21
OTU_323	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	2	1	4	2	14	4	2	666	3	0	0	18	43	54	13	20
OTU_588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	10	0	284	2	0	0	1	0	0	0	0	0	0	0	1	0
OTU_493	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_507	0	0	0	0	0	0	0	0	3	6	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	0	1
OTU_658	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	258	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	6	52	27	70	7	344	0	59	324	256	120
OTU_922	0	84	0	1	0	0	0	0	7	22	24	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	3	6	2
OTU_4830	0	1	0	0	0	0	0	0	0	0	4	5	2	1	19	30	5	0	2	0	349	17	268	404	0	0	0	0	0	0	0	0	0	0	0	0
OTU_178	0	18	7	1	0	352	79	27	16	22	495	41	0	0	0	0	7	1	0	3	2	10	33	49	20	2	1	3	24	68	2	1588	6	5	2	4
OTU_188	0	0	0	0	0	0	0	0	1	0	0	0	6	243	150	70	0	55	0	0	30	313	687	424	0	0	0	0	0	0	0	0	0	0	0	0
OTU_344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	813	0	0
OTU_3933	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	28	1	0	0	31	2	0	16	1	16	32	153	272	1	168	117	42	27	26
OTU_741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_385	0	0	0	0	0	0	0	0	5	6	4	30	0	220	4	0	0	407	13	0	18	38	31	25	0	0	0	0	0	0	0	0	0	0	0	0
OTU_767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	37	10	0	0	0	0	0	0	0	0	0	0	0	1
OTU_117	104	337	181	482	9	78	255	138	1041	563	767	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_260	0	0	0	0	0	0	0	0	0	0	0	0	75	17	1	0	13	0	0	0	18	1036	1	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	22	7	19	49	5	0	5	383	137	68	75
OTU_451	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	18	0	0	0	81	1	0	0	63	2	16	523	91	17	1	18	7	13	11	33	9
OTU_766	0	0	0	0	252	0	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_183	0	1	6	11	0	172	0	0	0	2	1	5	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	1	4	3	0	8
OTU_206	0	18	16	3	0	0	0	0	5	46	17	14	4	6	132	18	0	0	0	0	11	29	944	135	0	0	0	0	0	0	0	1	0	0	0	0
OTU_275	0	0	0	0	0	0	0	0	41	133	51	81	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	42	1	0	0	9	55	54	68	691
OTU_369	0	0	0	0	0	0	0	0	7	0	0	0	22	10	0	0	0	0	0	0	550	22	0	37	20	0	0	5	0	0	0	0	77	1	0	44
OTU_4155	21	25	32	0	0	0	158	0	85	42	361	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_483	0	0	0	6	0	0	0	0	0	0	3	4	8	236	22	28	14	8	0	1	38	68	18	33	1	0	0	0	0	0	0	0	1	0	6	0
OTU_459	0	3	0	5	0	0	0	0	7	199	24	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_461	3	25	35	9	0	0	0	0	131	145	141	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	128	3	0	12	0	0	0	668	153	0
OTU_453	13	19	77	1	0	10	12	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	1	0	14	16	176	65	0	0	88	7	10	3	19	14
OTU_534	0	7	0	0	19	287	95	1	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_333	0	0	79	23	0	0	594	79	35	0	44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	32	135	29	0	1	2	3
OTU_575	8	8	23	11	0	0	0	0	3	9	2	7	14	39	10	27	0	1	0	7	104	59	17	12	0	0	0	0	0	0	0	0	0	0	0	0
OTU_304	0	3	90	4	0	4	749	0	29	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0
OTU_229	0	0	0	0	0	0	0	0	63	11	0	39	0	0	63	234	0	0	1	0	124	87	1176	174	0	0	1	0	0	0	0	1	1	18	7	0
OTU_780	0	26	58	2	0	14	239	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_530	0	4	2	0	0	0	0	0	112	5	21	110	0	0	0	4	0	0	0	0	0	1	155	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3956	0	6	524	26	0	0	68	2	2	1	12	2	6	20	1	10	0	0	0	0	31	6	92	1	0	0	0	0	7	0	0	0	0	1	0	0
OTU_209	27	11	0	142	0	0	0	8	50	0	0	1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_296	294	35	221	217	0	12	13	71	7	4	16	11	0	16	5	0	0	0	0	9	5	7	8	4	0	0	0	0	0	0	0	1	0	1	1	1
OTU_565	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	4	1	0	0	0	0	19	69	311	92
OTU_1739	0	0	0	2	3	0	0	0	0	0	17	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	1	0	3	0
OTU_387	0	0	0	0	0	0	0	0	1	0	1	1	0	80	315	19	0	0	0	0	43	12	95	65	0	0	0	0	0	0	0	0	0	0	0	0
OTU_214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	631	81	1	10	366	73	3	139	127	33	4
OTU_254	0	0	2	0	0	0	0	0	1262	1	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	1
OTU_261	7	4	3	5	0	0	0	0	43	48	62	60	0	6	3	1	0	0	0	0	24	6	25	7	0	0	0	0	0	0	0	0	3	5	3	2
OTU_403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	24	8	21	38	2	3	15	262	102	37	80
OTU_252	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	19	11	9	16	13	8	0	1	333	404	296	285
OTU_537	0	0	0	0	0	0	0	0	12	7	30	22	0	0	0	0	0	0	0	0	25	14	60	191	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5971	0	0	0	0	0	3	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	4	0	329	39	0	271	912	79	8
OTU_143	0	0	0	6	0	0	0	0	23	8	98	15	0	0	0	4	0	1	1	28	94	20	64	36	0	0	0	0	0	0	0	0	0	0	0	0
OTU_205	68	173	311	121	0	20	14	19	5	10	17	7	17	52	34	34	0	10	20	1	9	7	15	22	124	69	73	7	75	52	116	0	46	23	11	23
OTU_611	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	93	0	1	0	42	0	0	4	185	2	2
OTU_745	8	59	0	98	0	2	0	0	0	31	33	348	0	0	0	0	0	0	0	0	2	0	0	99	0	0	0	0	0	0	2	0	0	0	10	0
OTU_1145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_532	0	3	1	4	0	0	0	0	101	6	34	52	0	0	0	0	0	0	0	0	0	0	1	0	2	2	13	35	0	0	7	8	19	45	72	45
OTU_244	6	216	17	14	0	0	4	28	562	1533	361	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_246	0	0	0	0	0	0	0	0	4	7	3	0	0	0	0	0	0	0	0	0	60	43	64	76	0	0	0	0	0	0	0	0	0	0	0	0
OTU_867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	15	0	0	0	0	18	42	64	149
OTU_683	0	1	0	0	0	0	0	0	2	3	21	19	0	0	0	0	0	0	0	0	10	8	9	12	0	0	0	0	0	0	0	0	15	0	0	0
OTU_237	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	4	0	6	0	6	0	1039	15	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU_513	8	23	4	42	0	0	0	17	0	7	3	1	0	10	7	0	0	0	0	0	1	391	11	2	5	1	22	1	0	1	133	0	3	3	1	1
OTU_217	0	10	0	0	0	2610	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
