FeatureID	GE_rhizosphere_R1	GE_rhizosphere_R2	GE_rhizosphere_R3	GE_rhizosphere_R4	GE_root_R1	GE_root_R2	GE_root_R3	GE_root_R4	GE_soil_R1	GE_soil_R2	GE_soil_R3	GE_soil_R4	PU_rhizosphere_R1	PU_rhizosphere_R2	PU_rhizosphere_R3	PU_rhizosphere_R4	PU_root_R1	PU_root_R2	PU_root_R3	PU_root_R4	PU_soil_R1	PU_soil_R2	PU_soil_R3	PU_soil_R4	SD_rhizosphere_R1	SD_rhizosphere_R2	SD_rhizosphere_R3	SD_rhizosphere_R4	SD_root_R1	SD_root_R2	SD_root_R3	SD_root_R4	SD_soil_R1	SD_soil_R2	SD_soil_R3	SD_soil_R4
OTU_2102	18	1	2	1	0	0	0	1	17	3	2	1	77	15	21	0	0	0	0	0	107	29	29	18	15	6	5	2	0	0	0	1	10	6	0	0
OTU_199	66	10	5	5	23	0	2	3	174	56	15	9	21	3	4	0	0	0	0	1	127	37	17	18	13	23	8	9	47	0	6	2	99	150	43	33
OTU_183	10	6	0	1	0	0	0	1	147	56	15	7	129	1	0	0	0	0	0	0	53	28	13	11	0	4	5	2	3	1	7	0	21	27	11	16
OTU_662	0	2	2	0	0	0	10	0	139	51	6	4	36	6	0	1	0	0	0	0	23	4	8	1	5	1	0	1	2	0	0	0	11	17	3	2
OTU_490	79	38	10	2	7	1	5	2	57	11	2	2	69	15	15	4	0	9	3	0	16	14	5	8	11	1	1	0	0	0	0	1	1	3	0	0
OTU_701	11	10	5	15	3	21	5	64	116	10	12	1	0	1	0	0	4	0	0	0	5	12	5	2	0	0	0	0	0	0	0	0	0	1	1	0
OTU_346	17	1	0	2	0	0	1	2	79	28	13	1	3	2	1	0	0	0	0	0	88	23	30	18	4	5	10	1	9	1	8	1	48	48	29	26
OTU_68	123	21	8	10	29	4	9	11	373	181	27	27	74	41	24	5	16	8	16	5	331	129	54	31	53	18	16	10	38	41	18	3	96	75	21	38
OTU_384	3	0	0	1	0	0	0	1	468	70	30	43	10	7	2	0	0	0	0	0	253	127	45	56	1	0	0	1	1	0	0	0	2	13	8	3
OTU_1946	65	15	6	6	0	3	0	2	46	14	3	1	9	1	0	1	0	0	0	0	9	4	1	1	6	10	6	4	1	0	0	0	66	17	11	18
OTU_1074	27	2	1	0	4	0	3	0	2	65	0	0	1	0	0	1	0	2	0	0	47	1	0	0	0	0	1	0	2	3	0	3	5	0	0	0
OTU_381	3	2	0	3	3	0	2	2	90	20	4	4	10	4	4	0	0	0	0	1	16	21	8	15	15	11	14	1	45	1	37	0	39	40	4	5
OTU_920	1	2	0	1	8	0	0	2	6	5	0	2	3	1	18	0	4	0	24	3	8	7	4	1	1	2	3	0	10	2	6	1	9	11	2	5
OTU_1405	1	2	0	0	0	0	0	0	67	6	6	3	2	1	0	0	0	0	0	0	175	34	18	16	5	8	9	5	7	0	0	1	65	45	20	28
OTU_1385	0	0	0	0	0	0	0	0	11	4	1	0	0	0	0	0	61	0	0	0	21	47	10	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1704	50	7	3	1	35	3	5	3	41	14	3	2	96	14	5	1	7	1	1	1	51	25	6	9	11	11	6	4	13	2	12	0	47	33	16	12
OTU_336	48	10	5	0	40	1	1	0	7	0	0	0	65	63	10	1	19	60	1	0	18	32	2	6	31	31	15	1	11	11	1	0	5	10	0	2
OTU_571	29	7	4	0	0	1	15	0	8	14	0	0	5	1	3	2	0	0	0	0	10	14	3	5	12	0	2	0	0	0	0	0	0	0	0	0
OTU_497	39	6	8	1	7	2	3	3	7	2	0	0	153	6	10	1	13	0	0	0	11	9	1	0	13	8	4	5	1	1	3	2	4	3	1	1
OTU_4718	0	1	0	0	1	82	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	2	1	0	1	1	0	0	0	0	0	0
OTU_729	5	2	2	1	0	0	0	0	89	30	9	14	89	4	10	1	0	0	0	0	360	83	39	59	10	3	1	5	1	0	0	0	28	19	10	14
OTU_230	11	0	3	1	0	0	1	1	61	19	24	5	19	2	4	0	0	0	1	0	290	121	56	35	2	0	0	0	1	0	0	0	9	2	2	1
OTU_426	26	10	1	0	6	20	2	4	190	38	5	5	92	4	6	1	0	1	0	0	94	34	22	17	20	14	4	6	14	0	6	2	28	11	8	11
OTU_483	64	2	6	4	10	0	4	2	46	6	0	2	11	7	15	1	0	0	0	0	5	0	1	2	33	11	8	4	18	0	3	0	19	9	2	3
OTU_954	438	138	61	35	243	4	40	87	57	19	6	6	552	85	53	12	217	11	1	1	101	45	22	15	83	55	36	16	12	3	5	1	30	24	10	17
OTU_762	6	1	0	0	0	0	0	0	21	7	3	3	2	1	1	0	0	0	0	0	12	11	3	3	16	7	15	4	19	7	19	4	18	30	17	11
OTU_500	10	0	1	1	0	0	0	0	16	4	3	1	21	2	2	2	0	0	0	0	63	26	10	10	3	6	3	6	18	1	15	7	29	39	20	14
OTU_275	14	1	1	0	0	0	0	2	136	35	9	16	41	4	4	1	0	0	0	0	327	77	46	37	6	0	1	0	6	0	0	0	15	11	1	4
OTU_134	50	11	3	6	15	2	4	9	314	103	19	15	74	14	8	0	2	1	1	0	340	89	68	47	18	14	7	5	47	2	3	6	103	76	23	32
OTU_290	0	0	0	0	0	0	0	0	2	0	1	0	0	4	3	1	0	0	0	0	170	83	31	28	0	0	0	0	0	0	0	0	0	0	0	0
OTU_554	1	0	0	1	0	0	0	0	106	35	7	9	1	2	3	1	0	0	0	0	198	53	20	18	0	1	3	1	0	0	0	0	22	10	9	5
OTU_3455	4	0	5	0	0	0	0	1	17	1	167	0	10	9	20	0	30	0	0	0	132	454	169	58	1	2	9	1	15	0	2	0	32	92	34	14
OTU_249	2	0	0	0	0	0	0	0	91	16	5	11	10	5	2	0	0	0	0	0	182	40	34	28	8	11	7	9	8	0	0	0	27	38	7	10
OTU_143	67	14	10	7	0	433	6	2	112	33	9	9	148	43	37	5	4	6	0	0	95	26	28	18	28	18	8	8	26	2	10	0	23	12	3	6
OTU_811	14	1	3	2	0	0	1	0	47	10	0	3	27	7	4	1	2	0	0	0	78	18	19	12	8	13	4	2	22	0	5	4	41	18	8	4
OTU_436	9	1	3	2	0	0	0	0	87	46	20	15	22	8	1	0	0	0	0	0	330	91	27	40	0	0	0	0	0	0	0	0	0	0	0	0
OTU_244	9	2	0	0	0	0	0	0	49	11	9	13	13	6	3	0	0	0	0	0	134	58	19	20	0	0	0	0	0	0	0	0	1	0	2	0
OTU_509	19	14	0	5	1	0	0	0	49	20	3	6	79	40	24	0	0	0	0	0	96	64	21	22	0	0	0	0	0	0	0	0	0	1	1	0
OTU_67	589	214	34	19	27	21	3	31	498	73	21	21	513	25	20	14	12	3	1	0	41	26	18	15	51	57	20	37	41	9	45	13	112	144	125	60
OTU_1482	2	3	1	2	0	0	0	0	372	90	26	19	36	3	2	0	0	0	0	0	259	135	36	46	0	0	0	0	0	0	0	0	0	0	0	0
OTU_392	6	1	3	0	58	0	2	6	49	10	6	2	15	6	2	0	24	5	16	3	95	67	6	7	0	0	0	0	0	0	1	0	0	0	0	1
OTU_450	52	12	3	1	3	6	15	8	56	124	3	2	16	2	1	1	0	0	6	0	12	4	2	10	2	4	4	0	7	1	0	0	8	9	0	0
OTU_334	51	8	5	10	12	14	7	17	158	39	7	12	249	77	42	5	10	26	1	0	181	72	27	23	75	30	27	24	56	1	11	0	155	107	29	30
OTU_632	0	1	0	1	0	0	0	0	19	9	2	1	0	0	0	7	0	0	0	0	56	24	3	12	8	7	7	6	0	0	0	1	32	14	21	12
OTU_420	28	5	3	5	0	7	0	2	126	70	11	11	46	12	6	0	0	0	0	0	210	41	34	29	12	9	7	10	6	1	1	0	40	21	21	17
OTU_600	12	6	2	11	0	0	0	0	94	38	12	20	25	11	3	0	0	0	0	0	69	40	18	20	2	2	6	13	14	0	11	2	36	43	34	23
OTU_404	70	13	10	9	11	0	3	4	148	39	17	7	34	1	6	1	0	0	0	0	43	20	14	14	56	48	29	22	38	0	5	0	72	48	28	33
OTU_390	11	0	0	0	0	0	1	0	21	3	0	0	230	30	22	1	1	1	1	0	43	33	14	3	9	2	2	3	1	0	0	0	8	1	2	1
OTU_2724	238	72	39	26	0	0	5	8	374	23	20	19	506	61	105	11	0	0	0	0	324	137	87	64	18	19	15	9	0	0	1	1	34	36	15	14
OTU_257	3	2	0	3	14	25	0	138	145	12	8	4	53	5	0	0	0	0	16	0	11	19	15	6	22	8	8	18	121	1	32	14	86	75	42	31
OTU_151	28	3	5	1	34	0	2	1	146	77	15	19	15	6	2	0	1	0	0	0	201	76	37	40	7	11	5	6	3	1	3	0	64	95	50	36
OTU_3381	7	5	0	1	2	0	2	0	55	22	6	11	32	2	4	1	0	1	0	0	326	19	31	35	25	2	4	3	7	0	1	0	43	10	9	7
OTU_784	13	4	3	0	0	0	0	0	81	19	4	2	26	2	3	0	2	0	0	0	49	7	5	10	15	6	1	9	13	0	1	0	9	18	7	10
OTU_444	22	5	1	3	5	0	5	2	102	27	1	5	6	2	1	1	0	0	0	0	8	4	1	2	10	6	3	2	19	0	22	0	20	13	2	4
OTU_421	21	4	1	3	66	12	44	4	78	11	0	1	9	2	0	0	47	179	3	0	22	5	6	2	11	10	6	0	4	6	3	1	9	22	3	2
OTU_179	17	3	2	7	0	0	0	0	181	27	1	6	69	9	1	2	0	0	0	5	14	8	0	5	7	13	1	10	19	5	2	3	120	190	21	63
OTU_223	29	8	2	2	23	0	1	1	113	35	18	6	31	4	3	0	0	0	0	0	182	57	38	14	8	12	9	3	25	1	3	1	113	132	64	39
OTU_345	23	4	3	3	6	0	1	2	129	71	26	20	22	6	1	0	0	0	1	2	203	88	34	27	0	0	0	1	3	0	1	0	6	9	2	4
OTU_4117	0	0	0	0	0	0	0	0	26	16	1	1	0	1	1	0	0	0	0	0	13	12	12	8	0	2	0	1	3	0	1	0	44	45	28	23
OTU_389	13	0	0	5	0	0	0	6	16	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27	16	17	11	14	0	0	0	94	61	16	34
OTU_246	7	4	3	2	0	1	0	0	105	48	10	10	21	2	3	0	0	0	0	0	115	28	12	9	1	0	0	1	0	0	0	0	2	1	1	2
OTU_157	15	3	1	3	0	0	1	0	365	77	42	15	65	6	16	2	0	0	0	1	610	158	90	105	15	10	6	4	6	1	4	0	44	34	11	29
OTU_1201	3	1	0	0	0	0	0	0	75	38	17	6	1	1	0	0	0	0	0	0	156	84	27	19	0	0	0	2	2	0	0	0	12	19	10	6
OTU_264	14	17	6	0	45	18	6	14	10	3	1	0	31	90	29	1	0	58	1	0	14	128	16	3	68	34	6	10	19	230	10	3	7	14	3	4
OTU_508	18	3	1	2	8	3	3	2	110	22	1	4	8	1	1	0	2	0	0	0	41	18	5	5	6	7	0	3	7	3	3	3	23	28	8	10
OTU_203	116	65	38	18	27	49	42	20	99	26	19	3	133	16	22	2	7	1	3	0	37	16	8	15	20	36	14	3	13	3	11	1	19	28	15	10
OTU_1181	0	1	0	1	0	0	0	12	84	34	2	5	33	2	0	0	0	0	0	0	23	18	11	1	0	1	2	1	0	0	1	0	19	23	14	6
OTU_330	28	4	1	4	7	9	1	3	102	24	2	2	36	4	1	0	0	0	2	0	44	12	4	5	3	5	2	2	13	2	7	3	20	11	12	4
OTU_166	23	1	1	0	26	12	2	0	52	0	1	0	7	0	0	0	1	0	1	0	17	148	3	0	1	41	0	1	2	339	5	2	51	0	1	1
OTU_1407	0	0	2	0	0	0	0	0	4	1	2	0	28	0	0	0	0	0	0	0	8	3	2	0	2	0	0	3	10	0	16	4	21	11	15	9
OTU_383	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	76	129	20	24	0	0	0	0	0	0	0	0	0	0	1	0
OTU_375	2	0	0	0	0	0	0	0	30	10	21	6	4	4	2	0	0	0	0	0	147	71	34	26	0	0	0	0	0	0	0	0	0	2	0	2
OTU_289	51	19	19	8	0	0	0	0	95	8	0	5	68	4	1	2	0	0	0	0	3	1	1	4	0	0	3	0	0	0	0	0	0	2	1	1
OTU_147	193	17	17	6	2	1	63	7	105	92	14	5	4	0	2	2	0	0	0	0	6	3	5	9	4	4	4	2	27	1	1	0	13	15	4	0
OTU_370	51	7	6	1	0	0	0	0	87	6	11	3	1	0	1	0	0	1	0	0	3	9	0	3	2	3	7	2	3	1	6	0	20	36	19	16
OTU_487	13	2	2	0	7	2	0	0	2	0	1	0	15	89	3	2	1	12	3	0	19	16	5	3	21	59	17	2	4	12	15	0	1	5	2	1
OTU_612	12	0	0	0	0	0	0	0	0	0	0	0	3	6	2	3	3	1	0	0	4	1	3	0	14	34	6	3	5	2	1	0	4	9	0	0
OTU_207	264	35	34	9	15	0	6	23	44	5	7	2	181	45	17	3	0	5	4	0	19	11	11	8	24	17	10	10	10	0	2	0	14	15	4	2
OTU_161	51	12	3	2	5	3	2	1	90	22	13	5	59	6	11	2	0	0	0	0	127	34	16	21	17	11	12	11	52	2	22	6	70	93	65	42
OTU_318	139	10	3	2	23	0	3	6	5	1	0	0	48	13	8	0	14	4	0	0	5	11	3	0	13	9	2	1	2	0	0	0	2	4	0	2
OTU_424	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	2	19	1	2	35	3	11	8	1	0	0	0	29	17	9	6
OTU_935	1	0	1	0	0	0	1	0	23	2	0	1	6	0	0	0	0	0	0	0	3	6	1	1	7	5	1	7	2	0	0	0	11	11	1	8
OTU_360	9	1	0	0	0	0	0	0	20	5	3	1	78	3	17	2	0	0	1	0	240	23	38	40	9	11	7	1	0	0	0	0	10	6	3	1
OTU_453	20	0	2	0	102	36	3	14	12	5	3	3	43	7	3	0	14	1	25	1	58	14	8	4	1	0	2	0	3	5	0	0	1	2	1	0
OTU_150	61	12	9	3	3	0	2	1	510	75	56	32	45	6	13	0	1	0	0	0	397	243	80	70	2	2	1	1	1	0	1	0	9	18	9	3
OTU_472	24	6	1	3	9	3	0	2	141	11	4	10	2	0	1	0	0	0	0	0	2	6	3	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_2373	320	38	23	27	41	1	24	47	242	111	13	8	101	39	24	2	2	6	36	2	59	139	11	7	118	46	45	12	229	22	33	1	137	145	21	32
OTU_140	58	8	2	4	88	7	5	4	150	31	12	11	84	13	11	1	15	1	5	0	234	68	21	20	0	5	4	1	5	0	1	0	13	13	8	11
OTU_137	56	1	0	1	565	4	1	13	23	0	0	0	11	0	0	0	16	0	14	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0
OTU_3948	30	6	1	2	4	1	18	0	5	18	2	0	6	2	0	1	0	0	0	0	14	2	1	0	0	1	2	0	3	0	0	0	1	0	0	0
OTU_425	3	2	2	0	0	3	2	0	1	1	0	0	37	25	7	0	3	3	4	1	47	14	14	2	22	21	16	6	6	7	14	1	4	4	0	2
OTU_153	7	1	0	1	344	25	23	65	4	4	0	0	29	1	0	0	92	3	29	3	3	2	0	1	3	0	1	1	1	0	6	0	2	0	0	0
OTU_46	10	6	7	0	0	0	0	0	3074	26	3	8	3	2	2	0	0	0	0	0	35	16	5	4	2	2	0	4	1	0	0	0	2	9	0	4
OTU_990	7	1	1	0	0	0	0	0	20	10	20	3	2	0	0	0	0	0	0	0	15	8	2	2	0	0	0	0	0	0	0	0	1	2	1	1
OTU_413	14	0	0	2	7	0	1	4	61	28	3	5	21	0	3	0	0	0	0	0	66	23	11	10	4	4	0	5	19	0	6	2	31	29	16	11
OTU_594	57	12	1	2	4	0	2	1	354	36	11	9	16	2	0	0	0	0	0	0	18	7	1	2	3	4	3	2	2	2	2	0	16	49	14	8
OTU_1909	45	3	1	1	0	0	15	0	110	27	13	3	3	1	0	1	0	0	0	0	30	24	7	16	1	0	0	1	0	0	0	1	1	5	0	0
OTU_319	86	30	7	4	18	12	8	4	25	7	0	4	209	111	42	12	1	55	4	4	19	20	11	10	27	19	13	6	17	7	11	3	5	10	2	2
OTU_584	71	10	7	2	0	5	0	1	13	3	0	0	63	11	16	4	1	1	1	0	20	11	10	14	11	3	1	1	3	0	1	0	3	4	0	2
OTU_314	49	6	2	4	30	1	4	18	194	53	15	17	50	5	16	2	2	0	0	0	132	36	73	49	6	2	1	4	4	0	1	0	17	12	9	9
OTU_944	6	2	3	9	0	0	2	17	25	4	4	1	0	0	0	0	0	0	0	0	7	7	7	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_302	70	11	2	6	0	2	0	3	166	34	13	4	2	0	1	0	0	0	0	0	15	11	2	2	2	9	5	5	3	0	1	0	11	29	10	10
OTU_132	26	1	3	3	0	0	1	0	577	315	62	55	0	3	0	0	0	0	0	0	458	203	63	52	0	0	1	0	0	0	0	0	5	5	3	1
OTU_706	22	1	3	1	0	1	3	4	70	27	36	9	25	4	4	1	0	0	0	3	226	71	30	24	6	7	12	2	7	0	12	1	47	43	27	22
OTU_467	117	10	5	20	9	0	4	12	46	5	3	3	71	8	2	0	0	1	0	0	5	4	1	3	7	17	5	4	10	0	2	0	3	6	1	3
OTU_1940	143	27	9	6	9	4	1	52	30	1	2	0	38	1	0	2	1	1	0	0	7	2	1	2	33	20	4	13	16	0	2	0	9	9	3	6
OTU_2014	0	0	0	0	6	9	0	0	0	0	0	0	1	0	0	0	114	11	4	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU_241	5	6	10	9	0	0	0	1	550	72	11	29	68	7	11	3	0	0	0	0	49	24	97	15	23	31	6	11	480	0	10	7	129	138	44	43
OTU_727	34	18	4	13	0	0	0	0	69	17	6	3	7	9	3	1	0	0	0	0	37	27	4	4	9	8	10	11	1	0	9	1	74	53	45	53
OTU_975	0	0	0	0	0	0	0	0	20	0	39	0	0	1	3	0	0	0	0	0	62	51	37	27	0	0	0	0	0	0	0	0	0	0	0	0
OTU_265	0	0	0	0	0	0	0	0	154	73	28	26	0	0	1	0	0	0	0	0	149	148	49	59	0	0	0	0	0	0	0	0	2	2	4	1
OTU_135	15	0	0	0	0	0	0	0	294	156	38	42	20	5	7	0	0	0	0	0	547	286	131	76	3	3	7	5	5	0	1	0	83	59	45	58
OTU_214	69	4	16	4	92	1	4	6	11	5	0	0	13	107	12	5	0	9	1	0	22	30	9	4	7	2	3	0	0	1	11	0	5	6	1	0
OTU_2939	46	5	3	5	26	0	0	6	120	38	11	9	26	5	6	1	0	0	0	0	122	35	28	12	25	11	16	10	20	1	16	0	34	26	7	17
OTU_175	30	11	4	2	7	3	6	2	128	24	13	4	242	5	7	3	8	0	0	2	42	20	10	8	6	12	2	1	14	3	1	0	34	37	6	4
OTU_236	17	3	2	0	0	0	0	0	104	22	13	5	34	9	3	0	0	0	0	0	238	128	31	35	0	0	0	0	0	0	0	0	2	1	1	1
OTU_475	28	4	2	0	0	0	1	3	25	2	0	2	46	6	21	1	0	1	0	0	23	14	11	9	6	1	1	1	5	0	0	0	6	8	2	3
OTU_173	7	3	1	1	6	0	0	0	238	64	24	14	32	9	3	0	0	0	1	0	630	211	82	89	4	3	4	2	7	1	4	0	32	31	27	16
OTU_2489	43	39	8	5	0	0	4	0	3	5	1	0	0	0	4	0	0	0	0	0	0	2	0	3	53	42	23	40	15	0	0	0	122	47	14	39
OTU_2039	113	12	5	7	7	0	1	2	120	11	9	7	266	30	11	0	0	0	0	0	204	51	23	13	1	1	0	0	0	0	0	0	1	2	1	0
OTU_442	47	9	6	1	18	0	17	5	60	15	7	4	67	20	11	2	2	3	5	0	41	17	10	13	37	22	9	10	63	2	28	1	58	61	13	8
OTU_3114	0	0	0	0	0	0	0	0	49	3	18	3	0	6	2	0	0	0	0	0	165	68	57	52	0	0	0	0	0	0	0	0	0	0	0	0
OTU_870	9	0	0	0	0	1	19	0	8	2	2	1	1	0	1	0	0	0	0	0	6	0	0	4	5	0	0	0	16	0	0	0	2	1	1	1
OTU_326	25	3	2	5	10	0	1	3	184	92	56	40	17	5	3	0	0	0	0	0	223	78	21	33	1	0	0	0	0	0	1	0	0	1	1	1
OTU_904	0	0	0	0	0	0	0	0	33	22	27	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1671	7	4	0	0	13	121	1	7	75	18	8	4	7	0	2	0	2	0	2	0	16	8	2	0	5	0	1	2	16	4	12	4	9	7	11	4
OTU_515	64	9	2	6	0	7	3	1	170	73	8	5	30	5	5	2	0	0	0	0	145	36	20	23	10	6	3	3	11	0	0	0	13	12	6	4
OTU_836	2	1	0	0	0	0	0	0	53	2	0	2	16	2	0	0	0	0	0	0	25	13	4	2	6	5	1	7	5	1	0	1	12	10	5	6
OTU_217	264	42	9	20	4	2	0	4	28	6	0	2	169	1	5	0	3	0	0	0	2	0	0	0	6	8	7	3	7	0	2	2	5	8	4	5
OTU_127	88	17	0	5	2	3	1	1	184	69	16	15	121	15	7	1	0	0	0	0	261	76	26	46	20	13	7	6	13	0	8	0	65	77	54	36
OTU_131	372	19	22	3	18	6	2	7	26	0	0	0	12	2	2	1	0	0	0	0	0	0	7	0	40	101	40	24	8	2	13	1	7	13	3	4
OTU_211	67	15	8	1	0	0	3	2	1	1	0	0	218	19	25	3	0	3	0	0	33	2	5	1	12	2	5	2	0	0	0	0	0	2	0	0
OTU_875	2	0	1	0	0	0	0	0	10	3	18	0	2	2	1	0	0	0	0	0	61	16	8	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3177	8	0	0	1	0	0	0	1	5	4	2	0	10	0	0	0	0	0	0	0	42	8	4	6	3	4	6	2	13	0	10	0	65	47	33	19
OTU_1051	83	10	4	8	18	0	1	12	70	17	3	5	98	13	4	1	19	1	0	0	23	12	8	3	24	9	6	5	32	0	2	0	46	29	6	5
OTU_891	101	16	3	3	47	1	10	21	170	43	10	10	176	295	42	2	5	93	43	0	96	44	24	15	54	32	24	9	41	2	21	0	87	76	18	26
OTU_86	23	6	2	3	0	0	0	0	342	157	32	46	35	11	7	0	0	0	0	0	352	137	79	59	4	3	5	2	2	0	6	1	40	76	28	30
OTU_87	36	5	5	0	0	0	0	4	268	31	14	23	71	8	9	1	0	0	0	0	465	126	42	50	0	0	3	0	0	0	0	0	3	4	4	1
OTU_251	16	2	5	3	8	0	0	2	67	22	4	2	38	6	4	1	0	0	0	0	72	17	7	10	9	10	1	4	17	0	3	1	34	38	10	14
OTU_202	0	0	3	0	0	0	0	0	26	7	49	2	10	6	4	0	0	0	0	0	286	94	27	32	0	0	1	0	0	0	0	0	1	0	1	0
OTU_1352	2	0	1	0	0	0	0	0	68	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	4	7	10	6	0	5	0	15	14	4	8
OTU_641	0	0	0	0	0	0	0	0	15	21	4	13	12	0	0	0	0	0	0	0	8	16	4	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_494	17	0	0	0	23	0	1	0	261	13	6	5	4	1	1	0	0	0	0	0	10	33	5	5	1	16	3	4	2	1	0	0	1	29	2	6
OTU_1021	98	21	3	1	11	2	3	6	15	6	1	0	35	12	7	0	0	1	0	0	7	7	5	0	7	8	10	1	2	0	1	0	3	1	1	1
OTU_411	0	2	3	2	0	0	0	0	19	6	0	3	22	32	0	0	0	0	0	0	14	35	0	4	10	3	4	3	0	0	0	0	26	2	2	2
OTU_136	15	3	1	1	0	4	134	6	98	21	9	7	12	1	1	0	0	0	1	2	33	9	7	6	34	19	11	22	136	7	6	3	89	98	15	29
OTU_775	163	78	38	13	9	36	4	3	2	1	0	0	15	0	1	3	0	0	0	0	2	0	1	0	16	11	0	0	2	0	0	0	1	0	0	0
OTU_1317	0	2	0	0	0	0	0	0	9	3	0	1	0	3	4	3	0	0	0	0	17	28	5	8	12	14	7	18	34	8	4	5	86	73	34	62
OTU_4174	0	0	0	1	0	0	0	0	79	22	11	8	6	4	4	0	0	0	0	0	242	65	37	34	0	0	0	0	0	0	0	0	0	1	0	0
OTU_593	52	18	6	6	10	1	2	2	13	1	1	0	33	8	6	1	0	0	0	0	6	3	2	3	8	6	2	9	4	0	2	0	2	3	0	0
OTU_462	3	0	1	0	0	0	0	0	61	17	55	4	6	2	1	0	0	0	0	0	147	62	52	26	0	0	0	0	0	0	0	0	0	1	0	0
OTU_126	51	11	1	3	6	0	0	5	177	50	16	12	90	8	8	1	0	0	0	0	431	94	34	51	14	16	5	6	2	1	0	0	28	29	15	17
OTU_168	21	1	4	4	34	2	4	9	9	2	0	3	173	113	42	4	32	36	3	1	61	26	9	7	19	3	9	4	2	0	1	0	13	7	6	3
OTU_335	8	2	1	0	0	0	0	0	36	20	6	4	1	1	3	0	0	0	0	0	59	23	17	26	8	1	6	3	1	0	1	0	27	39	22	16
OTU_1568	14	1	4	0	4	0	0	4	82	54	15	8	15	4	5	0	0	0	0	1	139	29	15	22	0	0	0	0	3	0	0	0	8	16	3	5
OTU_2855	2	1	3	3	3	0	1	0	23	9	2	2	5	0	1	0	1	0	0	0	15	7	1	1	15	13	9	11	30	0	17	3	69	91	31	30
OTU_489	2	0	0	0	25	2	0	3	0	0	0	0	19	0	1	0	61	9	24	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
OTU_154	56	0	8	5	0	0	0	2	130	31	19	26	69	19	6	0	0	0	0	0	144	94	37	35	0	2	0	0	0	0	0	0	0	0	0	1
OTU_695	0	0	0	0	0	0	0	0	9	2	1	0	29	2	2	1	0	0	0	0	98	18	9	13	16	0	2	7	7	0	2	0	19	6	1	4
OTU_827	4	1	0	2	0	0	0	0	26	2	0	1	23	7	1	0	4	0	15	0	10	4	3	3	5	2	1	1	6	1	0	0	4	0	1	1
OTU_193	3	0	3	0	0	0	0	0	88	24	14	14	6	3	7	0	0	0	0	0	327	106	54	61	1	2	2	4	3	0	3	0	46	28	39	24
OTU_657	3	0	0	0	0	0	0	0	80	8	2	1	0	2	0	0	0	0	2	0	13	13	0	4	3	4	2	2	6	0	1	1	51	64	26	27
OTU_956	34	21	1	0	70	0	0	0	202	18	0	2	4	0	3	6	0	0	0	0	35	6	10	17	2	6	0	2	3	0	1	1	10	5	6	5
OTU_328	1	0	0	0	0	0	1	0	33	8	35	4	9	4	3	0	0	0	1	0	103	54	24	26	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2129	4	0	0	0	0	0	0	0	74	52	4	10	0	2	2	0	0	0	0	0	67	23	7	11	0	1	2	0	0	0	0	0	21	19	15	6
OTU_263	0	0	0	0	0	0	0	0	28	5	0	2	0	0	0	0	0	0	0	0	281	27	18	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU_210	0	0	1	0	0	0	0	0	50	7	0	4	3	5	0	0	0	0	0	0	363	45	34	35	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1620	173	17	19	25	20	0	1	5	53	4	5	8	9	1	5	2	0	0	0	0	42	39	7	6	12	13	9	3	0	0	3	4	21	16	2	8
OTU_452	5	1	0	0	13	0	0	2	120	27	10	7	8	3	1	0	0	0	0	0	237	47	30	37	2	1	1	1	2	0	0	0	8	23	13	4
OTU_1917	6	3	0	1	0	0	0	4	27	4	0	3	63	29	2	0	0	0	0	0	20	6	3	3	5	3	2	2	0	0	0	0	3	2	1	6
OTU_359	77	15	14	0	13	0	0	0	31	1	0	0	100	21	2	3	0	0	0	1	13	1	1	1	28	58	8	1	1	7	10	0	2	2	1	0
OTU_138	5	0	0	0	0	0	0	0	194	69	28	26	10	0	1	0	0	0	0	0	483	200	95	82	0	0	0	0	0	0	0	0	0	0	1	0
OTU_693	5	4	0	0	0	76	0	0	84	26	0	7	17	3	0	0	0	0	0	0	37	12	9	8	3	1	0	0	3	0	1	0	3	6	1	4
OTU_234	47	10	10	9	0	1	2	1	5	1	4	0	442	55	42	4	0	1	0	1	45	12	10	9	76	37	10	10	3	0	0	0	13	11	0	4
