FeatureID	DisplayTaxon	Prevalence	TotalReads	LevinsB	StandardizedBreadth	BreadthClass
OTU_129	Anaerolineaceae	0.422222222222222	389	1.84242527725698	0.00946545255344925	Narrow decile
OTU_3545	Acetobacteraceae	0.355555555555556	205	13.7025523941361	0.142725307799282	Intermediate
OTU_235	BSV26	0.666666666666667	760	6.9755073146312	0.0671405316250696	Intermediate
OTU_1463	Draconibacteriaceae	0.411111111111111	200	9.83170594751015	0.0992326510956197	Intermediate
OTU_3742	Anaerolineaceae	0.0777777777777778	100	1.42012308646641	0.00472048411760008	Narrow decile
OTU_674	WCHB1-32	0.766666666666667	959	17.6529715696031	0.1871120401079	Intermediate
OTU_542	Candidatus Solibacter	0.488888888888889	360	10.9358721540643	0.111639012967015	Intermediate
OTU_5890	MB-A2-108	0.166666666666667	136	3.62956960681661	0.0295457259192878	Narrow decile
OTU_732	ABS-19	0.388888888888889	205	4.63564664493034	0.0408499623025881	Intermediate
OTU_3791	SC-I-84	0.566666666666667	127	28.6219309860075	0.31035877512368	Broad decile
OTU_3746	Anaerolineaceae	0.522222222222222	401	12.8227618211304	0.132840020462139	Intermediate
OTU_8259	Desulfocapsa	0.644444444444444	261	19.8474095066694	0.211768646142353	Intermediate
OTU_348	Youngiibacter	0.677777777777778	963	5.35976226349781	0.04898609284829	Intermediate
OTU_4328	OM1 clade	0.144444444444444	123	2.93913434193206	0.0217880263138434	Narrow decile
OTU_2996	GOUTB8	0.422222222222222	126	16.4415217349683	0.173500244213127	Intermediate
OTU_3970	RB41	0.477777777777778	501	6.52968448418766	0.0621312863391872	Intermediate
OTU_1512	Sphingomonas	0.888888888888889	688	22.7179677049165	0.244022109044006	Intermediate
OTU_2406	Saprospiraceae	0.322222222222222	132	4.84098410112641	0.0431571247317574	Intermediate
OTU_1250	Draconibacteriaceae	0.6	647	10.6506345886692	0.108434096501901	Intermediate
OTU_344	Gemmatimonadaceae	0.633333333333333	137	25.7527700066003	0.278121011310115	Intermediate
OTU_614	Subgroup 6	0.711111111111111	370	18.0633047573461	0.191722525363439	Intermediate
OTU_8219	Syntrophus	0.322222222222222	121	16.441819642111	0.173503591484393	Intermediate
OTU_1500	Sphingomonas	0.677777777777778	254	17.4638728510451	0.184987335405001	Intermediate
OTU_3826	Lysinibacillus	0.277777777777778	124	4.2582469495544	0.0366095162871281	Intermediate
OTU_4080	Nitrosomonadaceae	0.588888888888889	305	21.4005442958689	0.229219598829988	Intermediate
OTU_4321	Planctomycetaceae	0.3	129	5.09316258745613	0.0459905908702936	Intermediate
OTU_1239	Acidaminobacter	0.433333333333333	133	13.4953537514865	0.14039723316277	Intermediate
OTU_3308	Betaproteobacteria	0.222222222222222	166	6.01535621395714	0.0563523170107544	Intermediate
OTU_1658	Anaerolineaceae	0.6	237	18.9802175918996	0.202024916762917	Intermediate
OTU_4515	KD4-96	0.333333333333333	225	6.85258451303683	0.0657593765509756	Intermediate
OTU_1859	Bacteroidetes BD2-2	0.555555555555556	482	10.541822960098	0.107211493933686	Intermediate
OTU_886	Subgroup 6	0.788888888888889	761	27.2170657191904	0.294573772125734	Broad decile
OTU_3573	SJA-149	0.466666666666667	224	8.728920469644	0.0868418030297078	Intermediate
OTU_3738	Verrucomicrobiaceae	0.377777777777778	137	8.49333362339605	0.0841947598134387	Intermediate
OTU_2197	OM1 clade	0.155555555555556	134	1.63608988541482	0.00714707736421141	Narrow decile
OTU_2048	CL500-29 marine group	0.5	253	19.6711597890391	0.209788312236394	Intermediate
OTU_7694	OPB35 soil group	0.355555555555556	123	7.31872881206949	0.070996952944601	Intermediate
OTU_1193	Subgroup 6	0.866666666666667	586	25.6510541895471	0.276978136961204	Intermediate
OTU_2072	WCHB1-69	0.4	349	9.44781200772743	0.0949192360418813	Intermediate
OTU_1493	Chthoniobacter	0.744444444444444	522	15.2990915460464	0.160663949955578	Intermediate
OTU_2825	Anaerolineaceae	0.388888888888889	158	7.0251156253238	0.0676979283744247	Intermediate
OTU_10989	HSB OF53-F07	0.233333333333333	273	5.5940820652805	0.0516188996098933	Intermediate
OTU_7960	Pir4 lineage	0.433333333333333	160	16.3119719904549	0.172044629106235	Intermediate
OTU_7214	AT425-EubC11 terrestrial group	0.4	183	12.329237449252	0.127294802800584	Intermediate
OTU_970	Xanthomonadales	0.655555555555556	819	8.31738846072419	0.0822178478733055	Intermediate
OTU_3984	Acidimicrobiales	0.577777777777778	144	23.560094397584	0.253484206714427	Intermediate
OTU_862	Sphingomonadales	0.711111111111111	478	8.79925641176445	0.0876320945142073	Intermediate
OTU_571	BD2-11 terrestrial group	0.355555555555556	310	6.57857589146884	0.0626806279940319	Intermediate
OTU_6811	Thiobacillus	0.666666666666667	172	32.8440495412099	0.357798309451797	Broad decile
OTU_1054	Subgroup 17	0.511111111111111	223	13.1190132779841	0.136168688516675	Intermediate
OTU_3680	Acidimicrobiales	0.588888888888889	132	22.6882861743847	0.243688608700952	Intermediate
OTU_3719	ABS-19	0.366666666666667	143	6.16715603694447	0.058057932999376	Intermediate
OTU_1019	Rhodobiaceae	0.788888888888889	312	13.6406708905331	0.142030010005989	Intermediate
OTU_3555	Sphingomonas	0.533333333333333	165	22.5176172702286	0.241770980564366	Intermediate
OTU_287	Chitinophagaceae	0.533333333333333	213	18.8408273649105	0.200458734437197	Intermediate
OTU_2379	Propionivibrio	0.577777777777778	225	7.54758180424963	0.0735683348792094	Intermediate
OTU_11381	Subgroup 6	0.344444444444444	158	14.9455833750734	0.156691948034532	Intermediate
OTU_108	RB41	0.833333333333333	980	17.1704277079197	0.18169019896539	Intermediate
OTU_1340	Subgroup 6	0.8	594	26.551028647056	0.287090209517483	Intermediate
OTU_601	Acidobacteriaceae (Subgroup 1)	0.844444444444444	543	15.6989724148624	0.165156993425421	Intermediate
OTU_3181	Coriobacteriaceae	0.477777777777778	216	12.6261803809647	0.130631240235558	Intermediate
OTU_1020	Subgroup 6	0.388888888888889	379	3.23742935984795	0.0251396557286287	Narrow decile
OTU_10446	Subgroup 17	0.333333333333333	102	8.96829714936498	0.0895314286445503	Intermediate
OTU_177	Anaerolinea	0.7	1279	10.3168060791326	0.104683214372277	Intermediate
OTU_2762	Anaerolineaceae	0.433333333333333	266	8.0686264058805	0.0794227686053988	Intermediate
OTU_4341	Sh765B-TzT-29	0.166666666666667	105	3.15159649258651	0.0241752414897361	Narrow decile
OTU_215	Flavobacterium	0.244444444444444	443	1.5931082955228	0.00666413815194162	Narrow decile
OTU_801	Subgroup 6	0.822222222222222	754	22.4240229328249	0.240719358795786	Intermediate
OTU_5741	Rhodobiaceae	0.711111111111111	218	32.8717851256753	0.358109945232307	Broad decile
OTU_2209	Massilia	0.688888888888889	347	13.5888705564686	0.141447983780546	Intermediate
OTU_772	WD2101 soil group	0.377777777777778	159	5.96562330287795	0.0557935202570557	Intermediate
OTU_1272	BSV26	0.5	337	10.3186554861497	0.104703994226401	Intermediate
OTU_9277	Ignavibacterium	0.655555555555556	291	17.5745506770497	0.186230906483704	Intermediate
OTU_5113	Candidatus Solibacter	0.311111111111111	106	7.68767473231133	0.0751424127225992	Intermediate
OTU_14	Salinimicrobium	0.388888888888889	1900	2.43921433812442	0.0161709476193755	Narrow decile
OTU_6547	Xanthomonadales	0.422222222222222	180	17.2447825189829	0.182525646280706	Intermediate
OTU_3994	Anaerolinea	0.666666666666667	340	17.6003365704017	0.186520635622491	Intermediate
OTU_1781	Cytophagaceae	0.555555555555556	154	14.2194196375059	0.148532804915796	Intermediate
OTU_234	Methylobacteriaceae	0.833333333333333	1334	14.7081420934782	0.154024068466047	Intermediate
OTU_2993	Bacteroidetes BD2-2	0.544444444444444	663	19.5428434903848	0.208346556071739	Intermediate
OTU_3287	Pelagibius	0.444444444444444	258	12.4545293549052	0.128702577021407	Intermediate
OTU_1643	Rhizobiales	0.633333333333333	461	15.1128065342435	0.15857085993532	Intermediate
OTU_1703	Brevundimonas	0.588888888888889	234	17.2860075158791	0.182988848493024	Intermediate
OTU_741	ABS-19	0.7	233	27.4954297724376	0.297701458117276	Broad decile
OTU_3510	Anaerolineaceae	0.266666666666667	143	5.01816132106567	0.0451478800119738	Intermediate
OTU_871	Anaerolinea	0.3	298	7.23562705477291	0.070063225334527	Intermediate
OTU_3834	Demequina	0.455555555555556	129	15.6242488077696	0.16431740233449	Intermediate
OTU_1303	Ruminococcaceae	0.455555555555556	224	8.00499598368948	0.0787078200414548	Intermediate
OTU_6571	Anaerolineaceae	0.266666666666667	129	5.56400885815726	0.0512809984062614	Intermediate
OTU_3532	Desulfobacteraceae	0.355555555555556	157	6.46780284629382	0.0614359870370092	Intermediate
OTU_643	DUNssu044	0.722222222222222	940	8.57960622041598	0.0851641148361345	Intermediate
OTU_1232	Mongoliicoccus	0.1	194	2.26192127982507	0.0141788907845514	Narrow decile
OTU_5923	Anaerolineaceae	0.244444444444444	125	6.12847695975535	0.0576233366264646	Intermediate
OTU_2064	KF-JG30-B3	0.422222222222222	161	15.6015124150761	0.164061937248046	Intermediate
OTU_1182	Gemmatimonadaceae	0.555555555555556	286	6.96503788656022	0.0670228976018002	Intermediate
OTU_2181	Pirellula	0.4	104	20.0890879206797	0.214484133940221	Intermediate
OTU_7127	Sva0485	0.311111111111111	111	12.2465786401729	0.126366052136774	Intermediate
OTU_2185	Subgroup 6	0.377777777777778	121	12.0473946388276	0.124128029649748	Intermediate
OTU_608	Candidatus Solibacter	0.744444444444444	833	16.3304865679358	0.172252658066694	Intermediate
OTU_13488	Subgroup 6	0.4	102	16.7294439462766	0.176735325239063	Intermediate
OTU_425	Flammeovirgaceae	0.622222222222222	1342	5.06996094625002	0.0457298982724722	Intermediate
OTU_603	Subgroup 6	0.577777777777778	146	13.1965824010255	0.137040251696915	Intermediate
OTU_1008	Nitriliruptor	0.266666666666667	152	4.46712280892145	0.0389564360552972	Intermediate
OTU_1662	Roseiflexus	0.488888888888889	132	20.4244534401287	0.218252285844143	Intermediate
OTU_1002	Gemmatimonadaceae	0.466666666666667	115	11.1313077714067	0.113834918779851	Intermediate
OTU_9986	Thiobacillus	0.511111111111111	628	8.13318179124819	0.0801481100140246	Intermediate
OTU_9478	OPB35 soil group	0.266666666666667	135	3.97392541939086	0.0334148923527063	Intermediate
OTU_1368	Acidobacteriaceae (Subgroup 1)	0.355555555555556	398	6.84436832995078	0.0656670598870874	Intermediate
OTU_1120	Nitrosomonadaceae	0.788888888888889	318	36.482103952335	0.398675325307135	Broad decile
OTU_1048	SC-I-84	0.5	180	16.5977848879829	0.175256009977336	Intermediate
OTU_3305	Rhodobacteraceae	0.488888888888889	273	11.2029338638034	0.11463970633487	Intermediate
OTU_3619	BSV13	0.4	250	14.6135536552171	0.152961277024911	Intermediate
OTU_170	Sulfurovum	0.566666666666667	890	10.1436491943069	0.102737631396707	Intermediate
OTU_1395	Rhodobacteraceae	0.411111111111111	328	13.3154912707181	0.138376306412563	Intermediate
OTU_9857	Sh765B-TzT-29	0.488888888888889	118	22.4594299708382	0.241117190683576	Intermediate
OTU_8945	Subgroup 6	0.455555555555556	209	18.5855069548189	0.197589965784482	Intermediate
OTU_12893	JG34-KF-161	0.488888888888889	227	15.5320802344178	0.163281800386717	Intermediate
OTU_7536	Pirellula	0.377777777777778	180	15.2651618086451	0.160282716951069	Intermediate
OTU_525	Comamonadaceae	0.855555555555556	1791	38.4793503795985	0.421116296399983	Broad decile
OTU_1194	Sulfurovum	0.633333333333333	1295	9.35339698643544	0.0938583931060162	Intermediate
OTU_12218	Bacteroidetes vadinHA17	0.266666666666667	113	8.27430532742531	0.0817337677238799	Intermediate
OTU_3993	Dokdonella	0.355555555555556	113	10.258718416938	0.10403054401054	Intermediate
OTU_7557	Bacteroidetes BD2-2	0.488888888888889	414	10.7520744235527	0.109573869927558	Intermediate
OTU_12309	KD4-96	0.555555555555556	340	14.4226360229505	0.150816135089332	Intermediate
OTU_4090	Gaiella	0.233333333333333	146	4.40189944575681	0.0382235892781664	Intermediate
OTU_3012	WCHB1-69	0.311111111111111	122	15.2193670521042	0.159768169124767	Intermediate
OTU_1851	Acidimicrobiaceae	0.888888888888889	1018	25.2916315011	0.272939679787641	Intermediate
OTU_2373	MB-A2-108	0.566666666666667	276	16.6790020370486	0.17616856221403	Intermediate
OTU_1207	Anaerolineaceae	0.444444444444444	396	14.5909970582725	0.152707832115421	Intermediate
OTU_87	Flavobacterium	0.9	4550	6.72149393054965	0.0642864486578612	Intermediate
OTU_4333	BD2-11 terrestrial group	0.211111111111111	259	6.64378022040339	0.0634132609034088	Intermediate
OTU_3466	Desulfobacteraceae	0.255555555555556	260	4.1281592227539	0.035147856435437	Intermediate
OTU_490	Anaerolineaceae	0.311111111111111	160	4.50258282168149	0.0393548631649605	Intermediate
OTU_3649	Chryseobacterium	0.3	328	5.54481744411695	0.0510653645406399	Intermediate
OTU_1880	Bacillus	0.288888888888889	254	3.24116627145858	0.0251816434995346	Narrow decile
OTU_1765	Syntrophobacteraceae	0.366666666666667	316	6.9212233001769	0.0665305988783921	Intermediate
OTU_695	Bacteroidetes vadinHA17	0.533333333333333	245	13.9889771530331	0.145943563517226	Intermediate
OTU_3316	Xanthomonadaceae	0.288888888888889	180	2.79504776585108	0.0201690760207986	Narrow decile
OTU_301	Smithella	0.655555555555556	457	44.4034086096663	0.487678748423217	Broad decile
OTU_1311	WCHB1-69	0.255555555555556	112	4.33778513704495	0.0375032037870219	Intermediate
OTU_9901	Pedobacter	0.511111111111111	410	11.8065038501066	0.121421391574231	Intermediate
OTU_2949	BD2-11 terrestrial group	0.344444444444444	192	8.44265316115148	0.0836253164174324	Intermediate
OTU_2470	Caldilineaceae	0.377777777777778	121	12.9916617236909	0.134737772176303	Intermediate
OTU_8873	Sphingomonadales	0.344444444444444	112	6.99178108220856	0.0673233829461636	Intermediate
OTU_1497	Polymorphobacter	0.522222222222222	236	17.4669312463384	0.185021699397061	Intermediate
OTU_3232	Anaerolineaceae	0.222222222222222	334	5.07783140991966	0.0458183304485355	Intermediate
OTU_5075	Candidatus Solibacter	0.388888888888889	112	11.2411642047034	0.115069260727005	Intermediate
OTU_967	Rhodobacteraceae	0.866666666666667	1541	21.0083308746055	0.224812706456242	Intermediate
OTU_883	Anaerolineaceae	0.222222222222222	337	4.72753265078574	0.0418823893346712	Intermediate
OTU_6492	GOUTB8	0.466666666666667	116	24.6226437942125	0.265422963979916	Intermediate
OTU_489	Subgroup 2	0.444444444444444	685	2.74119672008712	0.0195640080908665	Narrow decile
OTU_1926	Rhodobacteraceae	0.388888888888889	197	5.1451151918859	0.0465743279987179	Intermediate
OTU_3189	Nitrospinaceae	0.244444444444444	184	5.67932326181779	0.0525766658631213	Intermediate
OTU_1175	Chromatiales	0.533333333333333	462	12.8814001199918	0.133498877752716	Intermediate
OTU_6299	Acidimicrobiales	0.366666666666667	107	10.9634792998407	0.111949205616188	Intermediate
OTU_845	BSV26	0.388888888888889	343	4.69574913407631	0.0415252711693967	Intermediate
OTU_366	Chitinophagaceae	0.611111111111111	455	16.8559595406838	0.178156848771728	Intermediate
OTU_5405	Coriobacteriaceae	0.488888888888889	150	19.3571795382248	0.206260444249717	Intermediate
OTU_3508	Acidimicrobiales	0.277777777777778	211	8.90558514412696	0.0888267993722131	Intermediate
OTU_2403	Acidobacteriaceae (Subgroup 1)	0.655555555555556	368	15.3209275481384	0.16090929829369	Intermediate
OTU_1073	Algoriphagus	0.222222222222222	246	3.36770893015078	0.0266034711252897	Narrow decile
OTU_4787	Sh765B-TzT-29	0.6	172	27.9468332160903	0.302773406922363	Broad decile
OTU_6175	Coriobacteriaceae	0.333333333333333	109	3.62748881894821	0.029522346280317	Narrow decile
OTU_6002	Thermomonas	0.188888888888889	110	5.11881475851265	0.046278817511378	Intermediate
OTU_2661	Hyphomicrobiaceae	0.811111111111111	302	47.0596792831047	0.517524486327019	Broad decile
OTU_5412	Candidatus Solibacter	0.622222222222222	156	31.2677080422689	0.340086607216504	Broad decile
OTU_873	Armatimonadetes	0.466666666666667	292	6.77976005294449	0.0649411241903876	Intermediate
OTU_1312	Pirellula	0.411111111111111	127	18.7398056977338	0.199323659525099	Intermediate
OTU_2571	Opitutus	0.4	111	16.9806223833079	0.179557554868628	Intermediate
OTU_5875	Gemmatimonadaceae	0.222222222222222	103	5.96027077688252	0.0557333795155339	Intermediate
OTU_431	Anaerolineaceae	0.411111111111111	831	3.43821943850457	0.0273957240281412	Narrow decile
OTU_938	Rhodobacteraceae	0.555555555555556	582	12.3362148184745	0.127373200207579	Intermediate
OTU_362	Rhodothermaceae	0.222222222222222	351	1.27350301411212	0.00307306757429352	Narrow decile
OTU_905	Gitt-GS-136	0.644444444444444	672	7.89209790753576	0.0774393023318625	Intermediate
OTU_12236	KD4-96	0.622222222222222	785	4.12043313628305	0.0350610464750905	Intermediate
OTU_414	Gaiellales	0.844444444444444	350	12.2446726963748	0.126344637037919	Intermediate
OTU_1197	Aminicenantes	0.277777777777778	181	6.36152617770171	0.0602418671651877	Intermediate
OTU_669	SC-I-84	0.566666666666667	140	6.4087070249557	0.0607719890444461	Intermediate
OTU_1162	Novosphingobium	0.477777777777778	317	13.982963319071	0.145875992349113	Intermediate
OTU_625	Xanthomonadales	0.533333333333333	200	11.374978057082	0.116572787158225	Intermediate
OTU_12339	Anaerolineaceae	0.355555555555556	151	15.0437597721988	0.157795053620211	Intermediate
OTU_3116	Verrucomicrobiaceae	0.455555555555556	494	9.78042563303812	0.0986564677869452	Intermediate
OTU_7000	Rhizobiales	0.433333333333333	102	19.6778492270888	0.209863474461672	Intermediate
OTU_939	Bryobacter	0.444444444444444	243	9.28373420327456	0.0930756652053322	Intermediate
OTU_2089	DA101 soil group	0.5	356	4.86853174162264	0.0434666487822769	Intermediate
OTU_3750	Rhodobacteraceae	0.444444444444444	152	7.44435119861935	0.0724084404339252	Intermediate
OTU_6022	Rhodocyclaceae	0.566666666666667	224	19.3083929575954	0.205712280422421	Intermediate
OTU_460	OM1 clade	0.722222222222222	840	10.9030616322798	0.111270355418874	Intermediate
OTU_274	TM146	0.822222222222222	970	13.1990973760214	0.137068509842937	Intermediate
OTU_1210	Anaerolineaceae	0.377777777777778	720	4.91243434996848	0.0439599365164997	Intermediate
OTU_6991	Blastomonas	0.6	113	37.778406488817	0.413240522346258	Broad decile
OTU_6496	Sh765B-TzT-29	0.544444444444444	111	23.3356448156504	0.250962301299443	Intermediate
OTU_3718	BD2-11 terrestrial group	0.388888888888889	131	13.3517287702479	0.138783469328628	Intermediate
OTU_8103	Saprospiraceae	0.533333333333333	224	21.6065089470003	0.231533808393262	Intermediate
OTU_3061	Luteolibacter	0.4	288	6.78124012170468	0.064957754176457	Intermediate
OTU_634	11-24	0.555555555555556	247	16.8130347370696	0.177674547607524	Intermediate
OTU_711	Cloacibacterium	0.411111111111111	117	8.36097664457894	0.082707602748078	Intermediate
OTU_1061	SC-I-84	0.555555555555556	210	7.31858892370671	0.0709953811652439	Intermediate
OTU_6090	Reyranella	0.488888888888889	114	16.8280146983656	0.177842861779389	Intermediate
OTU_885	Ignavibacteriales	0.577777777777778	794	7.89886832351304	0.0775153744214948	Intermediate
OTU_696	Candidatus Solibacter	0.555555555555556	541	7.99914013283488	0.0786420239644369	Intermediate
OTU_1533	JG30-KF-CM66	0.433333333333333	106	20.8323362199181	0.222835238426046	Intermediate
OTU_1688	CCM11a	0.466666666666667	176	19.453375509362	0.207341297858	Intermediate
OTU_2309	Gaiellales	0.377777777777778	171	11.5247101186408	0.118255169872368	Intermediate
OTU_7205	Lineage IIa	0.366666666666667	179	15.2794224085991	0.160442948411226	Intermediate
OTU_618	SC-I-84	0.7	370	22.6222355291412	0.242946466619564	Intermediate
OTU_5790	Pseudolabrys	0.533333333333333	123	29.3871452150452	0.318956687809496	Broad decile
OTU_3996	Sphingomonas	0.255555555555556	100	8.8917912204618	0.0886718114658629	Intermediate
OTU_76	Cyclobacteriaceae	0.588888888888889	1543	2.58149146107086	0.0177695669783243	Narrow decile
OTU_1251	Azoarcus	0.622222222222222	366	5.99762664936573	0.0561531084198397	Intermediate
OTU_10371	Subgroup 7	0.555555555555556	164	22.8744144349036	0.245779937470827	Intermediate
OTU_1510	Gaiellales	0.555555555555556	248	14.1130836954805	0.147338019050343	Intermediate
OTU_705	RB41	0.833333333333333	931	11.2410324794712	0.115067780668215	Intermediate
OTU_4178	BD2-11 terrestrial group	0.3	236	4.04083481297924	0.0341666832919015	Intermediate
OTU_9428	Beijerinckiaceae	0.666666666666667	136	42.7187686440511	0.468750209483721	Broad decile
OTU_3629	Chloroflexi	0.311111111111111	167	12.2737078201947	0.12667087438421	Intermediate
OTU_11835	JG37-AG-4	0.166666666666667	155	2.18839479330828	0.0133527504866099	Narrow decile
OTU_12606	Halomonas	0.455555555555556	419	8.98083278079909	0.0896722784359449	Intermediate
OTU_10839	Subgroup 6	0.533333333333333	107	23.9341067699147	0.25768659292039	Intermediate
OTU_2361	Bryobacter	0.5	310	15.6563126700757	0.164677670450289	Intermediate
OTU_4997	Chitinophagaceae	0.588888888888889	344	21.6318275021514	0.231818286541027	Intermediate
OTU_3152	Beijerinckiaceae	0.466666666666667	152	16.1481331422108	0.170203743170908	Intermediate
OTU_1422	Methanosarcina	0.433333333333333	117	16.3148341167527	0.172076787828682	Intermediate
OTU_5182	Candidatus Solibacter	0.633333333333333	267	18.7143464535499	0.199037600601685	Intermediate
OTU_1277	S-BQ2-57 soil group	0.255555555555556	191	10.5688519198124	0.107515190110251	Intermediate
OTU_1367	Pirellula	0.477777777777778	155	17.6903713148222	0.187532261964294	Intermediate
OTU_2124	DUNssu044	0.677777777777778	895	4.6130234638349	0.0405957692565719	Intermediate
OTU_1944	CL500-29 marine group	0.444444444444444	247	12.7107445792093	0.131581399766397	Intermediate
OTU_281	Cyclobacteriaceae	0.544444444444444	397	9.68553400618365	0.0975902697324006	Intermediate
OTU_1784	ABS-19	0.533333333333333	363	8.71740643263903	0.0867124318274048	Intermediate
OTU_3306	Proteobacteria	0.666666666666667	770	9.4038849887905	0.0944256740313539	Intermediate
OTU_580	Anaerolineaceae	0.311111111111111	361	1.81517339812467	0.00915925166432219	Narrow decile
OTU_57	Pedobacter	0.822222222222222	5985	11.4441963175813	0.117350520422261	Intermediate
OTU_4789	Pseudomonas	0.444444444444444	272	7.9357356180328	0.0779296136857618	Intermediate
OTU_1341	Soil Crenarchaeotic Group(SCG)	0.377777777777778	159	6.46570137217996	0.0614123749683142	Intermediate
OTU_2854	SC-I-84	0.366666666666667	158	2.9804270195217	0.0222519889833898	Narrow decile
OTU_3245	Coriobacteriaceae	0.688888888888889	316	24.065019764547	0.259157525444348	Intermediate
OTU_958	Rhodobiaceae	0.644444444444444	429	8.4233285685162	0.0834081861631033	Intermediate
OTU_4298	Subgroup 7	0.444444444444444	146	11.8339165865262	0.121729399848609	Intermediate
OTU_2485	Subgroup 6	0.377777777777778	161	7.0737844951112	0.068244769607991	Intermediate
OTU_2659	Subgroup 13	0.222222222222222	111	7.37491086475235	0.0716282119635096	Intermediate
OTU_2149	SJA-28	0.222222222222222	105	10.6524045249672	0.108453983426598	Intermediate
OTU_3748	Bauldia	0.477777777777778	272	10.128927462964	0.102572218684989	Intermediate
OTU_4446	KD4-96	0.755555555555556	425	12.5907195427556	0.130232803851186	Intermediate
OTU_3490	RB41	0.466666666666667	127	13.6887752954085	0.142570508937174	Intermediate
OTU_6321	Thiobacillus	0.377777777777778	185	14.0685364625759	0.146837488343549	Intermediate
OTU_265	JTB255 marine benthic group	0.855555555555556	2712	13.258656457147	0.137737713001652	Intermediate
OTU_954	Gemmatimonas	0.255555555555556	273	2.00469822911771	0.01128874414739	Narrow decile
OTU_864	Xanthomonadales	0.622222222222222	149	22.307017135495	0.239404686915674	Intermediate
OTU_2008	Xanthomonadales	0.477777777777778	210	9.5296882808073	0.0958391941663742	Intermediate
OTU_3164	Croceicoccus	0.4	210	13.2162739495372	0.13726150505098	Intermediate
OTU_4135	Subgroup 7	0.377777777777778	107	3.55848202501264	0.0287469890450859	Narrow decile
OTU_3825	Gaiellales	0.422222222222222	130	12.7909963500156	0.132483105056356	Intermediate
OTU_7511	Desulfuromonas	0.422222222222222	171	11.5547339740003	0.118592516561802	Intermediate
OTU_9093	Anoxynatronum	0.433333333333333	256	3.67172555339199	0.0300193882403595	Narrow decile
OTU_5109	Candidatus Solibacter	0.677777777777778	225	27.7968295559529	0.301087972538796	Broad decile
OTU_917	Salinarimonas	0.7	342	9.80490977700696	0.098931570528168	Intermediate
OTU_2037	DA111	0.388888888888889	215	9.02978695694048	0.0902223253588818	Intermediate
OTU_7677	Sphingomonas	0.811111111111111	215	49.9227906547063	0.549694277019172	Broad decile
OTU_2296	Latescibacteria	0.477777777777778	150	16.0687943049127	0.169312295560817	Intermediate
OTU_506	Roseiflexus	0.588888888888889	286	8.90417204678217	0.0888109218739569	Intermediate
OTU_566	Terrimonas	0.633333333333333	357	20.5954121406588	0.220173170119762	Intermediate
OTU_77	Algoriphagus	0.5	1726	5.21091329277199	0.047313632503056	Intermediate
OTU_2022	Anaerolineaceae	0.555555555555556	370	4.41525948735946	0.0383737021051624	Intermediate
OTU_5050	SC-I-84	0.522222222222222	106	15.5102796154582	0.163036849611889	Intermediate
OTU_7217	Pontibacter	0.466666666666667	258	9.57778044133252	0.0963795555205901	Intermediate
OTU_1348	Nitrospiraceae	0.644444444444444	265	23.6149104464181	0.254100117375484	Intermediate
OTU_4699	WCHB1-69	0.577777777777778	221	16.3075818399402	0.171995301572362	Intermediate
OTU_963	TK10	0.322222222222222	101	13.2770878183786	0.137944806948074	Intermediate
OTU_7843	Anaerolineaceae	0.233333333333333	123	3.85932777715541	0.0321272783950046	Intermediate
OTU_1955	MB-A2-108	0.366666666666667	134	8.31858093752452	0.0822312464890396	Intermediate
OTU_4745	BD2-11 terrestrial group	0.222222222222222	108	3.76142353113979	0.0310272306869639	Intermediate
OTU_1774	Gallionellaceae	0.544444444444444	215	11.0127884392501	0.112503240890451	Intermediate
OTU_8066	IheB3-7	0.288888888888889	166	9.15369199322718	0.0916145167778335	Intermediate
OTU_1561	Porphyromonadaceae	0.466666666666667	101	20.0682706173232	0.214250231655317	Intermediate
OTU_6603	Ellin6055	0.7	398	20.1748777455333	0.215448064556554	Intermediate
OTU_8949	GOUTB8	0.4	135	13.5577829171717	0.141098684462604	Intermediate
OTU_1921	SC-I-84	0.588888888888889	289	23.7780997197012	0.255933704715744	Intermediate
OTU_782	Adhaeribacter	0.655555555555556	195	22.9395250520053	0.246511517438262	Intermediate
OTU_162	AT425-EubC11 terrestrial group	0.366666666666667	752	2.08181773761465	0.0121552554788163	Narrow decile
OTU_2838	Variibacter	0.533333333333333	118	24.9048884881266	0.268594252675579	Intermediate
OTU_946	BD2-11 terrestrial group	0.211111111111111	182	2.13204825741626	0.0127196433417557	Narrow decile
OTU_2874	AKYG1722	0.366666666666667	104	14.6746800254229	0.153648090173291	Intermediate
OTU_475	Acidiferrobacter	0.444444444444444	232	6.55384961304373	0.0624028046409408	Intermediate
OTU_2494	WD2101 soil group	0.211111111111111	134	2.91475988260193	0.0215141559842913	Narrow decile
OTU_1366	Acidobacteriaceae (Subgroup 1)	0.655555555555556	288	14.5119408821373	0.151819560473453	Intermediate
OTU_10581	JL-ETNP-Z39	0.466666666666667	186	11.2875870865498	0.115590866141009	Intermediate
OTU_728	Anaerolineaceae	0.388888888888889	314	5.10952079270017	0.0461743909292153	Intermediate
OTU_7711	Coriobacteriaceae	0.488888888888889	167	14.8139534372302	0.155212959968878	Intermediate
OTU_807	Subgroup 6	0.711111111111111	233	16.9926821382269	0.179693057732887	Intermediate
OTU_1355	Subgroup 7	0.666666666666667	457	9.32525039337687	0.0935421392514255	Intermediate
