SampleID	Stage	PC1	PC2	Plate	Subject
P1101H10701R00	After adjustment	-5.28653483989209	-7.33705775378651	Plate 6	Subject 1101
P1101H10702R00	After adjustment	4.68519446758721	4.08938074814912	Plate 6	Subject 1101
P1101H10703R00	After adjustment	5.42012781518601	3.23832769206146	Plate 6	Subject 1101
P1101H10704R00	After adjustment	2.12093149535712	-0.868300824819742	Plate 6	Subject 1101
P1101H10705R00	After adjustment	-1.08830721954483	1.71657955914106	Plate 6	Subject 1101
P1101H10706R00	After adjustment	-1.61376296010055	4.05952997306906	Plate 3	Subject 1101
P1101H10707R00	After adjustment	-0.430767948233022	0.0400041911161187	Plate 3	Subject 1101
P1101H11701R00	After adjustment	-5.68441487657965	-7.78534044647915	Plate 6	Subject 1101
P1101H11702R00	After adjustment	5.08393535901947	6.52370482616071	Plate 6	Subject 1101
P1101H11703R00	After adjustment	3.86977093848485	2.11986761201273	Plate 6	Subject 1101
P1101H11704R00	After adjustment	1.378333442633	1.19027590532913	Plate 6	Subject 1101
P1101H11705R00	After adjustment	-0.531905080267166	2.03959769892403	Plate 6	Subject 1101
P1101H11706R00	After adjustment	-5.77414850075077	1.72051781483128	Plate 3	Subject 1101
P1101H11707R00	After adjustment	0.45768342326616	-2.85067170217683	Plate 3	Subject 1101
P1101H12701R00	After adjustment	-3.02049244352434	-8.28563093361507	Plate 6	Subject 1101
P1101H12702R00	After adjustment	7.75198776348978	0.437363257749622	Plate 6	Subject 1101
P1101H12703R00	After adjustment	7.16228490846497	1.85297771957611	Plate 6	Subject 1101
P1101H12704R00	After adjustment	-0.257959416323275	-0.202375590467727	Plate 6	Subject 1101
P1101H12705R00	After adjustment	-3.97355386511645	-1.443583358383	Plate 6	Subject 1101
P1101H12706R00	After adjustment	-1.8659134694408	2.58846677894695	Plate 3	Subject 1101
P1101H12707R00	After adjustment	-0.824190214649867	-3.06173600729725	Plate 3	Subject 1101
P1101H13701R00	After adjustment	-3.9025143225304	-9.6088137167488	Plate 6	Subject 1101
P1101H13702R00	After adjustment	10.5625690767221	2.36842945392224	Plate 6	Subject 1101
P1101H13703R00	After adjustment	10.2075070179591	1.19644120480162	Plate 6	Subject 1101
P1101H13704R00	After adjustment	2.53968611120032	-1.27196034229521	Plate 6	Subject 1101
P1101H13705R00	After adjustment	2.06998753297976	-3.28010358360045	Plate 6	Subject 1101
P1101H13706R00	After adjustment	-4.06821572129558	-0.707242286760844	Plate 3	Subject 1101
P1101H13707R00	After adjustment	-0.981726137449731	-6.36687641652628	Plate 3	Subject 1101
P1101H14701R00	After adjustment	-5.3619735489277	-8.25981492876111	Plate 6	Subject 1101
P1101H14702R00	After adjustment	0.115291615022681	0.409060685739459	Plate 6	Subject 1101
P1101H14703R00	After adjustment	10.4738485367312	-0.513047907741584	Plate 6	Subject 1101
P1101H14704R00	After adjustment	0.908366363187057	-3.2501101209277	Plate 6	Subject 1101
P1101H14705R00	After adjustment	-5.52154246184235	-3.34944271441443	Plate 6	Subject 1101
P1101H14706R00	After adjustment	-5.21751980492051	2.56578774436877	Plate 3	Subject 1101
P1101H14707R00	After adjustment	-1.41051665077634	-5.40830645973115	Plate 3	Subject 1101
P1101H15701R00	After adjustment	-3.11280184975547	-8.14814478777246	Plate 6	Subject 1101
P1101H15702R00	After adjustment	6.2519818891389	6.54248871862104	Plate 6	Subject 1101
P1101H15703R00	After adjustment	1.58670794859453	4.58673622124303	Plate 6	Subject 1101
P1101H16701R00	After adjustment	-2.28964473085851	-6.73471116397606	Plate 6	Subject 1101
P1101H16702R00	After adjustment	2.47774925260683	3.06304761991082	Plate 6	Subject 1101
P1101H16703R00	After adjustment	4.89643691114211	6.33698889570481	Plate 6	Subject 1101
P1101H17701R00	After adjustment	-1.48999810535663	-9.15891802068551	Plate 3	Subject 1101
P1101H17702R00	After adjustment	5.90606724820942	3.18056558516703	Plate 3	Subject 1101
P1101H17703R00	After adjustment	6.6041168868257	1.39179447615057	Plate 3	Subject 1101
P1101H17704R00	After adjustment	1.59034266075594	-2.55177962261367	Plate 3	Subject 1101
P1101H17705R00	After adjustment	-2.76814587634302	0.57231389199256	Plate 3	Subject 1101
P1101H17706R00	After adjustment	-1.96365951112435	1.6789170628924	Plate 3	Subject 1101
P1101H17707R00	After adjustment	-1.52046222208321	-4.10396452831117	Plate 3	Subject 1101
P1101H18701R00	After adjustment	-3.48328850279819	-9.15060579227176	Plate 3	Subject 1101
P1101H18702R00	After adjustment	3.82998426904417	0.646416357225771	Plate 3	Subject 1101
P1101H18703R00	After adjustment	4.14444168329111	4.61858171037293	Plate 3	Subject 1101
P1101H18704R00	After adjustment	3.00116857671052	-1.83906913942385	Plate 3	Subject 1101
P1101H18705R00	After adjustment	-4.77979144173261	-3.11704826231171	Plate 3	Subject 1101
P1101H18706R00	After adjustment	-2.00169934738794	4.87786429631284	Plate 3	Subject 1101
P1101H18707R00	After adjustment	-2.01136641609855	-3.93219096719955	Plate 3	Subject 1101
P1101H19701R00	After adjustment	-2.27644677637979	-9.60773251227518	Plate 3	Subject 1101
P1101H19702R00	After adjustment	3.81933583531944	-0.591118757074063	Plate 3	Subject 1101
P1101H19703R00	After adjustment	2.92189014521489	3.75460394623394	Plate 3	Subject 1101
P1101H19704R00	After adjustment	-3.39407662653699	-3.30087930901782	Plate 3	Subject 1101
P1101H19705R00	After adjustment	-4.29443302522044	0.337649447568503	Plate 3	Subject 1101
P1101H19706R00	After adjustment	-0.629041783909041	4.79090023013058	Plate 3	Subject 1101
P1101H19707R00	After adjustment	-1.50078434475854	-5.72623706754218	Plate 3	Subject 1101
P1101H20701R00	After adjustment	-2.60232527125671	-7.25668366331801	Plate 3	Subject 1101
P1101H20702R00	After adjustment	1.20438221144187	3.94645766339793	Plate 3	Subject 1101
P1101H20703R00	After adjustment	6.37857556710337	4.75191055734024	Plate 3	Subject 1101
P1101H20704R00	After adjustment	-0.733950275874252	-0.56174059285609	Plate 3	Subject 1101
P1101H20705R00	After adjustment	-3.76847939839061	-2.72758722134754	Plate 3	Subject 1101
P1101H20706R00	After adjustment	-6.48201706355023	2.51215429869867	Plate 3	Subject 1101
P1101H20707R00	After adjustment	-1.10516881286998	-3.34256889779394	Plate 3	Subject 1101
P1101H21701R00	After adjustment	-1.00211463585941	-7.15149424412948	Plate 3	Subject 1101
P1101H21702R00	After adjustment	4.11847463175331	5.53202692311076	Plate 3	Subject 1101
P1101H21703R00	After adjustment	0.0374732765464794	6.55275592300001	Plate 3	Subject 1101
P1101H21705R00	After adjustment	-1.77916516596055	2.6164880353178	Plate 3	Subject 1101
P1101H21706R00	After adjustment	0.00768252447110396	5.1048595947129	Plate 3	Subject 1101
P1101H21707R00	After adjustment	0.85337225076118	-1.2828206054194	Plate 3	Subject 1101
P1101H22701R00	After adjustment	-4.49813741659126	-8.54884823385319	Plate 3	Subject 1101
P1101H22702R00	After adjustment	4.87716658919538	4.12780745940045	Plate 3	Subject 1101
P1101H22703R00	After adjustment	2.62330473375326	5.63496279951709	Plate 3	Subject 1101
P1101H22704R00	After adjustment	1.69291159371042	0.431020727322377	Plate 3	Subject 1101
P1101H22705R00	After adjustment	-2.12530027226008	0.796052428030971	Plate 3	Subject 1101
P1101H22706R00	After adjustment	-7.2677891311209	5.87059421917417	Plate 3	Subject 1101
P1101H22707R00	After adjustment	-0.142974831312457	-3.878188237787	Plate 3	Subject 1101
P1101H23701R00	After adjustment	-2.28865674371868	-10.0107333454767	Plate 3	Subject 1101
P1101H23702R00	After adjustment	4.82649573002634	3.3691146587174	Plate 3	Subject 1101
P1101H23703R00	After adjustment	8.68332577003699	3.01700431192266	Plate 3	Subject 1101
P1101H23704R00	After adjustment	3.66455919477385	-2.92837475409524	Plate 3	Subject 1101
P1101H23705R00	After adjustment	-3.81174915939618	-0.951567668295078	Plate 3	Subject 1101
P1101H23706R00	After adjustment	-2.49858519623881	2.14298951099753	Plate 3	Subject 1101
P1101H23707R00	After adjustment	1.58519433248867	-4.38040381409734	Plate 3	Subject 1101
P1101H24701R00	After adjustment	-3.8478333344675	-7.30029443017531	Plate 3	Subject 1101
P1101H24702R00	After adjustment	3.29282052766699	4.96272727302805	Plate 3	Subject 1101
P1101H24703R00	After adjustment	8.42363107274117	5.18359873565223	Plate 3	Subject 1101
P1101H24704R00	After adjustment	-1.73351837900149	2.41400309757071	Plate 3	Subject 1101
P1101H24705R00	After adjustment	-2.21303490827748	0.640954618499512	Plate 3	Subject 1101
P1101H24706R00	After adjustment	-2.49701709727619	2.77391410220879	Plate 3	Subject 1101
P1101H24707R00	After adjustment	2.25585400279641	0.603902330026196	Plate 3	Subject 1101
P1101H25701R00	After adjustment	-5.48350935869093	-8.87194184217186	Plate 3	Subject 1101
P1101H25702R00	After adjustment	6.5317697043424	2.55098213880322	Plate 3	Subject 1101
P1101H25703R00	After adjustment	0.23615409054781	3.31602608089616	Plate 3	Subject 1101
P1101H26701R00	After adjustment	-5.36527147849487	-5.29162856419943	Plate 3	Subject 1101
P1101H26703R00	After adjustment	9.69991979507232	4.85772278985533	Plate 3	Subject 1101
P1101H27701R00	After adjustment	-2.05511810422497	-6.96914070696156	Plate 3	Subject 1101
P1101H27702R00	After adjustment	6.06085558567611	1.89859020779858	Plate 3	Subject 1101
P1101H27703R00	After adjustment	10.18166191535	5.85091558064948	Plate 3	Subject 1101
P1101H28701R00	After adjustment	-2.40692349107283	-6.07700994852817	Plate 3	Subject 1101
P1101H28702R00	After adjustment	3.44296307606015	8.70849363249566	Plate 3	Subject 1101
P1101H28703R00	After adjustment	4.98455883259334	3.1274959641604	Plate 3	Subject 1101
P1101H29701R00	After adjustment	-2.86273593959102	-6.71009703002304	Plate 3	Subject 1101
P1101H29702R00	After adjustment	4.41717740259347	6.41312858361101	Plate 3	Subject 1101
P1101H29703R00	After adjustment	3.78940387393844	6.96260953660228	Plate 3	Subject 1101
P1102C01701R00	After adjustment	-0.832014897415331	4.64674345539754	Plate 5	Subject 1102
P1102C01702R00	After adjustment	-11.3214640752296	1.788818909858	Plate 5	Subject 1102
P1102C01703R00	After adjustment	-7.65373707675805	0.950996909428793	Plate 5	Subject 1102
P1102C08701R00	After adjustment	-1.46698353794059	4.05274919115214	Plate 5	Subject 1102
P1102C08702R00	After adjustment	-10.2310836364993	3.88108067106204	Plate 5	Subject 1102
P1102C08703R00	After adjustment	-11.5170847892858	3.01141760245136	Plate 5	Subject 1102
P1102C15701R00	After adjustment	-0.111677191555713	1.55148850422566	Plate 5	Subject 1102
P1102C15702R00	After adjustment	-10.7535961694781	-2.17673274060199	Plate 5	Subject 1102
P1102C15703R00	After adjustment	-11.3469024598364	-1.74037926690072	Plate 5	Subject 1102
P1102H01702R00	After adjustment	-1.52444250158438	-0.212655716713283	Plate 4	Subject 1102
P1102H01703R00	After adjustment	1.40686074073435	-2.62006937027288	Plate 4	Subject 1102
P1102H01704R00	After adjustment	4.89658804296077	-0.0553771837120511	Plate 4	Subject 1102
P1102H01705R00	After adjustment	10.9280114589376	-3.30061282486905	Plate 4	Subject 1102
P1102H01706R00	After adjustment	12.8632805618718	-11.0402045367354	Plate 4	Subject 1102
P1102H01707R00	After adjustment	-5.62301766786258	-0.679954784097621	Plate 4	Subject 1102
P1102H02701R00	After adjustment	1.94080386328142	3.37202758930431	Plate 4	Subject 1102
P1102H02703R00	After adjustment	0.644248694908794	-1.34327271930639	Plate 4	Subject 1102
P1102H02704R00	After adjustment	2.53430545025622	0.0824066012178956	Plate 4	Subject 1102
P1102H02705R00	After adjustment	7.54027841335576	1.47064245227767	Plate 4	Subject 1102
P1102H02706R00	After adjustment	11.4868852496203	-10.7364153186847	Plate 4	Subject 1102
P1102H02707R00	After adjustment	-0.824343842084662	2.5519841712389	Plate 4	Subject 1102
P1102H03701R00	After adjustment	2.47650869593914	2.89859467122521	Plate 4	Subject 1102
P1102H03702R00	After adjustment	-3.04475489926381	4.49082352115937	Plate 4	Subject 1102
P1102H03703R00	After adjustment	-5.38050244337466	2.60035745175704	Plate 4	Subject 1102
P1102H03704R00	After adjustment	5.1216265484383	2.53867292658993	Plate 4	Subject 1102
P1102H03705R00	After adjustment	10.2383642292266	-2.01453301617413	Plate 4	Subject 1102
P1102H03706R00	After adjustment	12.5595357842005	-9.58444246472654	Plate 4	Subject 1102
P1102H03707R00	After adjustment	-0.236976925669364	2.43321182611868	Plate 4	Subject 1102
P1102H04701R00	After adjustment	-1.35703285716732	3.0827546756913	Plate 4	Subject 1102
P1102H04702R00	After adjustment	-1.39135099491434	5.61497259338064	Plate 4	Subject 1102
P1102H04703R00	After adjustment	-14.9294029379341	1.30974711391395	Plate 4	Subject 1102
P1102H04704R00	After adjustment	-3.01634263957326	2.54459384461893	Plate 4	Subject 1102
P1102H04705R00	After adjustment	11.2304271641722	-6.01145142776512	Plate 4	Subject 1102
P1102H04706R00	After adjustment	11.6023366145858	-8.86428328603397	Plate 4	Subject 1102
P1102H04707R00	After adjustment	-0.170787186808742	3.04249730459572	Plate 4	Subject 1102
P1102H05701R00	After adjustment	-0.633865738521615	2.04866898851934	Plate 4	Subject 1102
P1102H05702R00	After adjustment	-3.47497682611571	2.59952594410183	Plate 4	Subject 1102
P1102H05703R00	After adjustment	-1.38448570389193	1.20395000218866	Plate 4	Subject 1102
P1102H05704R00	After adjustment	6.79475700804536	4.44619547140722	Plate 4	Subject 1102
P1102H05705R00	After adjustment	10.3818101512275	-4.11916277417511	Plate 4	Subject 1102
P1102H05706R00	After adjustment	15.278071482318	-9.20274024171818	Plate 4	Subject 1102
P1102H05707R00	After adjustment	5.64457977661199	3.73487743864012	Plate 4	Subject 1102
P1102H06701R00	After adjustment	-0.79125436271706	0.0162065474739021	Plate 4	Subject 1102
P1102H06702R00	After adjustment	0.522789911870308	-0.926439801243791	Plate 4	Subject 1102
P1102H06703R00	After adjustment	0.0858042939659575	-2.59442443200899	Plate 4	Subject 1102
P1102H06704R00	After adjustment	6.22359173213969	0.566641737512793	Plate 4	Subject 1102
P1102H06705R00	After adjustment	16.9792105747883	-9.31927437244436	Plate 4	Subject 1102
P1102H06706R00	After adjustment	12.9725071775306	-6.71802644888615	Plate 4	Subject 1102
P1102H06707R00	After adjustment	-0.0714684280557084	0.248152445055883	Plate 4	Subject 1102
P1102H07701R00	After adjustment	-2.25900475493159	4.35376667288994	Plate 4	Subject 1102
P1102H07702R00	After adjustment	4.00405905466477	-1.25901603605595	Plate 4	Subject 1102
P1102H07703R00	After adjustment	-11.2940607153439	2.79141828954382	Plate 4	Subject 1102
P1102H07704R00	After adjustment	4.1608360497407	-0.48121094097631	Plate 4	Subject 1102
P1102H07705R00	After adjustment	8.53758983099251	-4.95650082394678	Plate 4	Subject 1102
P1102H07706R00	After adjustment	11.8249133044739	-5.68953987021888	Plate 4	Subject 1102
P1102H07707R00	After adjustment	-2.60634562853435	1.26266843343647	Plate 4	Subject 1102
P1102H08701R00	After adjustment	-1.96832850728852	3.89360871504846	Plate 4	Subject 1102
P1102H08702R00	After adjustment	-11.7770362910616	5.10122424296944	Plate 4	Subject 1102
P1102H08703R00	After adjustment	-16.603072275051	4.05548817680512	Plate 4	Subject 1102
P1102H08704R00	After adjustment	-3.4489145299852	3.55589427816705	Plate 4	Subject 1102
P1102H08705R00	After adjustment	1.62395516004848	2.25526728764465	Plate 4	Subject 1102
P1102H08706R00	After adjustment	6.93198526498131	-8.07233838536446	Plate 4	Subject 1102
P1102H08707R00	After adjustment	-5.63662150180268	3.22521570245488	Plate 4	Subject 1102
P1102H09701R00	After adjustment	-3.32800669422482	2.95146782353943	Plate 4	Subject 1102
P1102H09702R00	After adjustment	-5.78622403368371	2.86819373584408	Plate 4	Subject 1102
P1102H09703R00	After adjustment	-6.30733122216642	-1.67562724220549	Plate 4	Subject 1102
P1102H09704R00	After adjustment	-1.79342057484813	-2.62749565926539	Plate 4	Subject 1102
P1102H09705R00	After adjustment	4.37408361551344	-6.60205555566957	Plate 4	Subject 1102
P1102H09707R00	After adjustment	-9.01160873391896	3.76296801287231	Plate 5	Subject 1102
P1102H10701R00	After adjustment	-3.91563205552032	1.02140721214567	Plate 4	Subject 1102
P1102H10702R00	After adjustment	-6.15570611386411	-3.58969040415865	Plate 4	Subject 1102
P1102H10703R00	After adjustment	-3.22741627557278	-2.19252399212011	Plate 4	Subject 1102
P1102H10704R00	After adjustment	-1.91201120961779	-6.78999786694208	Plate 4	Subject 1102
P1102H10705R00	After adjustment	8.10278515936199	-9.0180004303976	Plate 4	Subject 1102
P1102H10706R00	After adjustment	11.2708584290615	-6.80774357347371	Plate 5	Subject 1102
P1102H10707R00	After adjustment	-5.10568557052817	0.928813307624753	Plate 5	Subject 1102
P1102H11701R00	After adjustment	-1.59277042362555	4.89813102299476	Plate 4	Subject 1102
P1102H11702R00	After adjustment	-10.6467585482917	5.80541017142617	Plate 4	Subject 1102
P1102H11703R00	After adjustment	-11.8050742463999	4.47339984915035	Plate 4	Subject 1102
P1102H11704R00	After adjustment	3.36787963779483	0.0200126241044074	Plate 4	Subject 1102
P1102H11705R00	After adjustment	3.96713603039719	-1.06081877403954	Plate 4	Subject 1102
P1102H11706R00	After adjustment	4.10503719993116	-8.93709266965791	Plate 5	Subject 1102
P1102H11707R00	After adjustment	-5.04224519887748	5.37223605834796	Plate 5	Subject 1102
P1102H12701R00	After adjustment	1.67199246284745	5.4634137332244	Plate 4	Subject 1102
P1102H12702R00	After adjustment	-9.61477058033815	4.9716768409021	Plate 4	Subject 1102
P1102H12703R00	After adjustment	-7.91413438917583	-1.60977512473334	Plate 4	Subject 1102
P1102H12704R00	After adjustment	4.48001769774038	1.70245915837885	Plate 4	Subject 1102
P1102H12705R00	After adjustment	9.7020780885835	-5.10017981146316	Plate 4	Subject 1102
P1102H12706R00	After adjustment	6.44807266607642	-3.96835041750181	Plate 5	Subject 1102
P1102H12707R00	After adjustment	-2.33869357651789	2.83454564327973	Plate 5	Subject 1102
P1102H13701R00	After adjustment	-0.761233544612667	5.67972548048893	Plate 4	Subject 1102
P1102H13702R00	After adjustment	-10.1927172358238	4.21593564249421	Plate 4	Subject 1102
P1102H13703R00	After adjustment	-9.9933826120982	2.53512655830439	Plate 4	Subject 1102
P1102H13704R00	After adjustment	-8.91077363367976	2.11500887886173	Plate 4	Subject 1102
P1102H13705R00	After adjustment	-5.6595964772674	-2.07189212665246	Plate 4	Subject 1102
P1102H13706R00	After adjustment	-3.58526399325567	0.271658001807152	Plate 5	Subject 1102
P1102H13707R00	After adjustment	-7.35563841007798	6.92992277576356	Plate 5	Subject 1102
P1102H14701R00	After adjustment	-3.02524721145071	0.988822104352905	Plate 4	Subject 1102
P1102H14702R00	After adjustment	-11.4101185522244	1.95561913572765	Plate 4	Subject 1102
P1102H14703R00	After adjustment	-11.4504758747273	1.36900812217606	Plate 4	Subject 1102
P1102H14704R00	After adjustment	2.70176793621569	-1.33462130466735	Plate 4	Subject 1102
P1102H14705R00	After adjustment	-3.57802830839312	-7.3003527941194	Plate 4	Subject 1102
P1102H14706R00	After adjustment	5.98170977410786	-8.24526950285692	Plate 5	Subject 1102
P1102H14707R00	After adjustment	-4.21411546670046	2.61409007310082	Plate 5	Subject 1102
P1102H15701R00	After adjustment	0.664418392658307	4.10335986958399	Plate 4	Subject 1102
P1102H15702R00	After adjustment	-1.42068245797475	6.40810142928331	Plate 4	Subject 1102
P1102H15703R00	After adjustment	-3.43484951377943	4.48091140526402	Plate 4	Subject 1102
P1102H16701R00	After adjustment	1.71054366153457	3.78068403487101	Plate 4	Subject 1102
P1102H16702R00	After adjustment	-9.0541563716593	3.20534913300033	Plate 4	Subject 1102
P1102H16703R00	After adjustment	-7.840316647978	2.36969677949636	Plate 4	Subject 1102
P1102H17701R00	After adjustment	0.0414856212201735	6.07506810315088	Plate 5	Subject 1102
P1102H17702R00	After adjustment	-6.95225970747523	-2.05787069023716	Plate 5	Subject 1102
P1102H17703R00	After adjustment	-5.34675117541441	-0.224069065425714	Plate 5	Subject 1102
P1102H17704R00	After adjustment	1.88087449300273	2.14922149816204	Plate 5	Subject 1102
P1102H17705R00	After adjustment	11.4909588079334	-1.50783741726108	Plate 5	Subject 1102
P1102H17706R00	After adjustment	11.8303575273336	-7.65490944801242	Plate 5	Subject 1102
P1102H17707R00	After adjustment	-0.323908713683868	-0.22093688027156	Plate 5	Subject 1102
P1102H18701R00	After adjustment	1.32202337686043	2.99053324447483	Plate 5	Subject 1102
P1102H18702R00	After adjustment	-3.94946571195381	-0.343069526455639	Plate 5	Subject 1102
P1102H18703R00	After adjustment	-4.02180888805918	2.59539892882401	Plate 5	Subject 1102
P1102H18704R00	After adjustment	5.90383947454136	1.66531444103395	Plate 5	Subject 1102
P1102H18705R00	After adjustment	11.3454626439581	-1.52356922098102	Plate 5	Subject 1102
P1102H18706R00	After adjustment	7.12185194677231	-3.63656349422607	Plate 5	Subject 1102
P1102H18707R00	After adjustment	-1.41538213431212	2.03917983005301	Plate 5	Subject 1102
P1102H19701R00	After adjustment	-1.89141827542471	1.31643479921958	Plate 5	Subject 1102
P1102H19702R00	After adjustment	-4.09191709454665	0.196382837366611	Plate 5	Subject 1102
P1102H19703R00	After adjustment	-1.29695762516358	-1.98230872540214	Plate 5	Subject 1102
P1102H19704R00	After adjustment	2.58029366089483	-0.28404680405958	Plate 5	Subject 1102
P1102H19705R00	After adjustment	-0.786019347870116	-1.93705887677608	Plate 5	Subject 1102
P1102H19706R00	After adjustment	0.189999618011113	-5.65562525520933	Plate 5	Subject 1102
P1102H19707R00	After adjustment	1.2433065677796	0.571183047666118	Plate 5	Subject 1102
P1102H20701R00	After adjustment	3.16593357362158	1.26977958875525	Plate 5	Subject 1102
P1102H20702R00	After adjustment	0.780719799612332	-3.46515978165696	Plate 5	Subject 1102
P1102H20703R00	After adjustment	1.01042788915457	0.71621520060138	Plate 5	Subject 1102
P1102H20704R00	After adjustment	5.07699082912787	-0.998746705810916	Plate 5	Subject 1102
P1102H20705R00	After adjustment	4.48847420186748	-5.53782499296277	Plate 5	Subject 1102
P1102H20706R00	After adjustment	6.58054930167537	-2.27993704160166	Plate 5	Subject 1102
P1102H20707R00	After adjustment	3.52345702333094	0.627569711807681	Plate 5	Subject 1102
P1102H21701R00	After adjustment	4.57450735164455	-0.343551066165944	Plate 5	Subject 1102
P1102H21702R00	After adjustment	-3.46892874996677	-1.42144906764009	Plate 5	Subject 1102
P1102H21703R00	After adjustment	-2.09938814748577	-2.92937759647952	Plate 5	Subject 1102
P1102H21704R00	After adjustment	-1.96016446454931	-2.97222805296218	Plate 5	Subject 1102
P1102H21705R00	After adjustment	3.58457947369035	-8.66963366780794	Plate 5	Subject 1102
P1102H21706R00	After adjustment	2.8058578567604	-5.6489416421537	Plate 5	Subject 1102
P1102H21707R00	After adjustment	1.660819253699	-0.936956863887266	Plate 5	Subject 1102
P1102H22701R00	After adjustment	4.06555649698821	-0.704115916484596	Plate 5	Subject 1102
P1102H22702R00	After adjustment	0.364971197712961	-5.04561241073682	Plate 5	Subject 1102
P1102H22703R00	After adjustment	-4.93480998525505	-4.27601982147447	Plate 5	Subject 1102
P1102H22704R00	After adjustment	-0.932483202809854	-2.47769827817028	Plate 5	Subject 1102
P1102H22705R00	After adjustment	4.00169814760232	-7.44383243844455	Plate 5	Subject 1102
P1102H22706R00	After adjustment	1.77783288008814	-5.96732139401683	Plate 5	Subject 1102
P1102H22707R00	After adjustment	3.1897323980885	-0.90849024314526	Plate 5	Subject 1102
P1102H23701R00	After adjustment	4.62410080714985	4.99509640747464	Plate 5	Subject 1102
P1102H23702R00	After adjustment	-5.45826863152621	4.33412692143739	Plate 5	Subject 1102
P1102H23703R00	After adjustment	-3.80164839850189	1.39762315807538	Plate 5	Subject 1102
P1102H23704R00	After adjustment	2.46658679007823	-0.0905898446179595	Plate 5	Subject 1102
P1102H23705R00	After adjustment	7.23314173149368	-3.0307174606476	Plate 5	Subject 1102
P1102H23706R00	After adjustment	5.47874383912662	-0.654781006684447	Plate 5	Subject 1102
P1102H23707R00	After adjustment	0.528293860664503	5.02949489898641	Plate 5	Subject 1102
P1102H24701R00	After adjustment	4.02815066199784	3.25072003494818	Plate 5	Subject 1102
P1102H24702R00	After adjustment	-1.68173046781111	-0.567899735696973	Plate 5	Subject 1102
P1102H24703R00	After adjustment	0.361836446710872	1.75060642392305	Plate 5	Subject 1102
P1102H24704R00	After adjustment	-2.06227554851464	-0.416789210273831	Plate 5	Subject 1102
P1102H24705R00	After adjustment	13.5493573641138	-7.40679438864019	Plate 5	Subject 1102
P1102H24706R00	After adjustment	9.68639920568639	-6.63454162440639	Plate 5	Subject 1102
P1102H24707R00	After adjustment	-0.45511886574881	2.05009671717091	Plate 5	Subject 1102
P1102H25701R00	After adjustment	2.30759813977389	5.78687756830312	Plate 5	Subject 1102
P1102H25702R00	After adjustment	-9.59775210442631	8.3074310367569	Plate 5	Subject 1102
P1102H25703R00	After adjustment	-7.47940444931824	5.37140325338942	Plate 5	Subject 1102
P1102H26701R00	After adjustment	-0.511841472223775	6.61453881751577	Plate 5	Subject 1102
P1102H26703R00	After adjustment	-3.67186897375955	2.43367643825564	Plate 5	Subject 1102
P1102H27701R00	After adjustment	2.08139085923424	2.21042700082225	Plate 5	Subject 1102
P1102H27702R00	After adjustment	8.40632376311997	0.458741291337788	Plate 5	Subject 1102
P1102H27703R00	After adjustment	-0.189612830255164	0.119799415978636	Plate 5	Subject 1102
P1102H28701R00	After adjustment	-0.671951767684221	5.11307676992789	Plate 5	Subject 1102
P1102H28703R00	After adjustment	-10.5590118041762	4.87652339131222	Plate 5	Subject 1102
P1102H29701R00	After adjustment	0.529573776501654	5.85006600197274	Plate 5	Subject 1102
P1102H29702R00	After adjustment	-2.27713251730321	4.8526597498162	Plate 5	Subject 1102
P1102H29703R00	After adjustment	-0.912660888705525	0.119648182988256	Plate 5	Subject 1102
P1104C08701R00	After adjustment	4.30103797999903	5.05752573196562	Plate 2	Subject 1104
P1104C08702R00	After adjustment	-4.28499599497595	-4.49509616921892	Plate 2	Subject 1104
P1104C08704R00	After adjustment	0.444120693298172	5.73706735609753	Plate 2	Subject 1104
P1104C08705R00	After adjustment	-2.12724448723262	5.69147651627501	Plate 2	Subject 1104
P1104C08706R00	After adjustment	8.69193275119485	5.21155986451424	Plate 2	Subject 1104
P1104C08707R00	After adjustment	11.3307764327114	5.75465411622935	Plate 2	Subject 1104
P1104C15701R00	After adjustment	1.22822167118511	6.03345876981195	Plate 2	Subject 1104
P1104C15702R00	After adjustment	-1.04857900401716	-6.02774986150509	Plate 2	Subject 1104
P1104C15703R00	After adjustment	-0.405374239595301	-6.24919766816869	Plate 2	Subject 1104
P1104C15704R00	After adjustment	-1.3344785772125	4.02560622440282	Plate 2	Subject 1104
P1104C15705R00	After adjustment	0.647240863802046	8.96229336762428	Plate 2	Subject 1104
P1104C15706R00	After adjustment	3.74632136418862	4.08095316279117	Plate 2	Subject 1104
P1104C15707R00	After adjustment	1.03714907044442	4.43740612370217	Plate 2	Subject 1104
P1104C22701R00	After adjustment	7.19567786388399	6.58316374789607	Plate 2	Subject 1104
P1104C22702R00	After adjustment	2.068471264255	-2.78175660214782	Plate 2	Subject 1104
P1104C22703R00	After adjustment	-2.6279224190224	-5.07933834660845	Plate 2	Subject 1104
P1104C22704R00	After adjustment	-1.07758384211946	6.28289999970683	Plate 2	Subject 1104
P1104C22705R00	After adjustment	2.94176118211595	4.75720648586565	Plate 2	Subject 1104
P1104C22706R00	After adjustment	3.99556096381573	6.56745479550328	Plate 2	Subject 1104
P1104C22707R00	After adjustment	7.5298667804137	5.87176008543381	Plate 2	Subject 1104
P1104C29701R00	After adjustment	7.63388549999543	7.76131441969529	Plate 2	Subject 1104
